syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-2_0-00001	ae:v3:s001:001:pass1:attach:a1	2:0	w-s002-a000-w001	w-s002-a000-w001	w-s002-a000-w001	m-w-s002-a000-w001-01	m-w-s002-a000-w001-02	m-w-s002-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-2_0-00002	ae:v3:s001:001:pass1:attach:a2	2:0	w-s002-a000-w001	w-s002-a000-w002		m-w-s002-a000-w001-02	m-w-s002-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-2_0-00003	ae:v3:s001:001:pass1:attach:a3	2:0	w-s002-a000-w002	w-s002-a000-w003		m-w-s002-a000-w002-01	m-w-s002-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-2_0-00004	ae:v3:s001:001:pass1:attach:a4	2:0	w-s002-a000-w002	w-s002-a000-w003		m-w-s002-a000-w002-01	m-w-s002-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-2_2-00005	ae:v3:s002:002:pass1:attach:a1	2:2	w-s002-a002-w001	w-s002-a002-w002		m-w-s002-a002-w001-01	m-w-s002-a002-w002-02		2:2:1:1	2:2:2:2		q:2:2:1	q:2:2:2		1	2		predication	strongly_licensed	high			DEM_PRON	NOUN_CONCRETE			position_morpheme_aligned	local_syntax	ٱلْكِتَٰبُ predicates the demonstrative ذَٰلِكَ.	resources/attachments.tsv:25
sx-2_2-00006	ae:v3:s002:002:pass1:attach:a2	2:2	w-s002-a002-w003	w-s002-a002-w004		m-w-s002-a002-w003-01	m-w-s002-a002-w004-01		2:2:3:1	2:2:4:1		q:2:2:3	q:2:2:4		3	4		particle_complement	syntactically_forced	high			NEG_PART	GERUND			position_morpheme_aligned	case_government;local_syntax	رَيْبَ is governed by لَا of categorical negation.	resources/attachments.tsv:26
sx-2_2-00007	ae:v3:s002:002:pass1:attach:a3	2:2	w-s002-a002-w004	w-s002-a002-w005	w-s002-a002-w005	m-w-s002-a002-w004-01	m-w-s002-a002-w005-02	m-w-s002-a002-w005-01	2:2:4:1	2:2:5:2	2:2:5:1	q:2:2:4	q:2:2:5	q:2:2:5	4	5	5	prep_complement	syntactically_forced	high		pronoun_suffix	GERUND			فِي	position_morpheme_aligned	case_government;local_syntax	The pronoun in فِيهِ is governed by فِي as the complement specifying رَيْبَ.	resources/attachments.tsv:27
sx-2_2-00008	ae:v3:s002:002:pass1:attach:a4	2:2	w-s002-a002-w003	w-s002-a002-w005		m-w-s002-a002-w003-01	m-w-s002-a002-w005-01		2:2:3:1	2:2:5:1		q:2:2:3	q:2:2:5		3	5		predication	strongly_licensed	high			NEG_PART	PREP			position_morpheme_aligned	local_syntax	فِيهِ supplies the predicate complement of the negating لَا clause.	resources/attachments.tsv:28
sx-2_2-00009	ae:v3:s002:002:pass1:attach:a5	2:2	w-s002-a002-w001	w-s002-a002-w006		m-w-s002-a002-w001-01	m-w-s002-a002-w006-01		2:2:1:1	2:2:6:1		q:2:2:1	q:2:2:6		1	6		predication	strongly_licensed	medium			DEM_PRON	GERUND			position_morpheme_aligned	local_syntax	هُدًى is a further predicate describing ذَٰلِكَ and its book.	resources/attachments.tsv:29
sx-2_2-00010	ae:v3:s002:002:pass1:attach:a6	2:2	w-s002-a002-w006	w-s002-a002-w007	w-s002-a002-w007	m-w-s002-a002-w006-01	m-w-s002-a002-w007-03	m-w-s002-a002-w007-01	2:2:6:1	2:2:7:3	2:2:7:1	q:2:2:6	q:2:2:8	q:2:2:7	6	8	7	prep_complement	syntactically_forced	high			GERUND	NOUN_ACTIVE_PART		لـ	position_morpheme_aligned	case_government;local_syntax	ٱلْمُتَّقِينَ is governed by لِ as the beneficiary complement of هُدًى.	resources/attachments.tsv:30
