cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-2_0-00001	2:0	w-s002-a000-w002	w-s002-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-2_0-00002	2:0	w-s002-a000-w002	w-s002-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-2_0-00003	2:0	w-s002-a000-w002	w-s002-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-2_0-00004	2:0	w-s002-a000-w003	w-s002-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-2_0-00005	2:0	w-s002-a000-w004	w-s002-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-2_2-00006	2:2	w-s002-a002-w004	w-s002-a002-w002	ر ي ب	ك ت ب	2	1	1	1	10	19	intra_ayah:2:2:root:1
co-2_2-00007	2:2	w-s002-a002-w004	w-s002-a002-w006	ر ي ب	ه د ي	2	1	1	1	2	2	intra_ayah:2:2:root:2
co-2_2-00008	2:2	w-s002-a002-w004	w-s002-a002-w007	ر ي ب	و ق ي	3	2	2	1	3	4	intra_ayah:2:2:root:3
co-2_2-00009	2:2	w-s002-a002-w002	w-s002-a002-w006	ك ت ب	ه د ي	4	2	2	1	28	34	intra_ayah:2:2:root:4
co-2_2-00010	2:2	w-s002-a002-w002	w-s002-a002-w007	ك ت ب	و ق ي	5	3	3	1	17	38	intra_ayah:2:2:root:5
co-2_2-00011	2:2	w-s002-a002-w006	w-s002-a002-w007	ه د ي	و ق ي	1	1	1	1	11	16	intra_ayah:2:2:root:6
co-2_3-00012	2:3	w-s002-a003-w002	w-s002-a003-w007	ء م ن	ر ز ق	5	4	4	1	23	28	intra_ayah:2:3:root:1
co-2_3-00013	2:3	w-s002-a003-w005	w-s002-a003-w003	ص ل و	غ ي ب	2	2	2	1	2	2	intra_ayah:2:3:root:10
co-2_3-00014	2:3	w-s002-a003-w005	w-s002-a003-w004	ص ل و	ق و م	1	1	1	1	52	69	intra_ayah:2:3:root:11
co-2_3-00015	2:3	w-s002-a003-w005	w-s002-a003-w008	ص ل و	ن ف ق	3	2	2	1	10	11	intra_ayah:2:3:root:12
co-2_3-00016	2:3	w-s002-a003-w003	w-s002-a003-w004	غ ي ب	ق و م	1	1	1	1	6	6	intra_ayah:2:3:root:13
