attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	74:0	1:1	1	w-s074-a000-w001	1:1:1	m-w-s074-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	74:0	1:1	2	w-s074-a000-w001	1:1:1	m-w-s074-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	74:0	1:1	3	w-s074-a000-w002	1:1:2	m-w-s074-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	74:0	1:1	4	w-s074-a000-w003	1:1:3	m-w-s074-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	74:0	1:1	5	w-s074-a000-w003	1:1:3	m-w-s074-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:74:1:1	74:1	74:1	1	w-s074-a001-w001	74:1:1	m-w-s074-a001-w001-02	يَاأَيُّهَا			position_crosswalk	morpheme_aligned
q:74:1:2	74:1	74:1	2	w-s074-a001-w001	74:1:1	m-w-s074-a001-w001-02	يَاأَيُّهَا	أ ي ي		position_crosswalk	morpheme_aligned
q:74:1:3	74:1	74:1	3	w-s074-a001-w002	74:1:2	m-w-s074-a001-w002-02	الْمُدَّثِّرُ	د ث ر		position_crosswalk	morpheme_aligned
q:74:2:1	74:2	74:2	1	w-s074-a002-w001	74:2:1	m-w-s074-a002-w001-01	قُمْ	ق و م		position_crosswalk	morpheme_aligned
q:74:2:3	74:2	74:2	3	w-s074-a002-w002	74:2:2	m-w-s074-a002-w002-02	فَأَنْذِرْ	ن ذ ر		position_crosswalk	morpheme_aligned
q:74:3:2	74:3	74:3	2	w-s074-a003-w001	74:3:1	m-w-s074-a003-w001-02	وَرَبَّكَ	ر ب ب		position_crosswalk	morpheme_aligned
q:74:3:4	74:3	74:3	4	w-s074-a003-w002	74:3:2	m-w-s074-a003-w002-02	فَكَبِّرْ	ك ب ر		position_crosswalk	morpheme_aligned
