syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-74_0-00001	ae:v3:s001:001:pass1:attach:a1	74:0	w-s074-a000-w001	w-s074-a000-w001	w-s074-a000-w001	m-w-s074-a000-w001-01	m-w-s074-a000-w001-02	m-w-s074-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-74_0-00002	ae:v3:s001:001:pass1:attach:a2	74:0	w-s074-a000-w001	w-s074-a000-w002		m-w-s074-a000-w001-02	m-w-s074-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-74_0-00003	ae:v3:s001:001:pass1:attach:a3	74:0	w-s074-a000-w002	w-s074-a000-w003		m-w-s074-a000-w002-01	m-w-s074-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-74_0-00004	ae:v3:s001:001:pass1:attach:a4	74:0	w-s074-a000-w002	w-s074-a000-w003		m-w-s074-a000-w002-01	m-w-s074-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-74_1-00005	ae:v3:s074:001:pass1:attach:a1	74:1	w-s074-a001-w001	w-s074-a001-w001		m-w-s074-a001-w001-02	m-w-s074-a001-w001-02		74:1:1:2	74:1:1:2		q:74:1:1	q:74:1:2		1	2		vocative	syntactically_forced	high			VOC_PART	REL_PRON			position_morpheme_aligned	local_syntax;formulaic_construction	يَٰٓ opens the direct address and أَيُّهَا is the vocative address element it governs.	resources/attachments.tsv:56007
sx-74_1-00006	ae:v3:s074:001:pass1:attach:a2	74:1	w-s074-a001-w001	w-s074-a001-w002		m-w-s074-a001-w001-02	m-w-s074-a001-w002-02		74:1:1:2	74:1:2:2		q:74:1:2	q:74:1:3		2	3		apposition	strongly_licensed	high			REL_PRON	NOUN_ACTIVE_PART			position_morpheme_aligned	agreement;local_syntax	ٱلْمُدَّثِّرُ specifies the addressee named by أَيُّهَا in the vocative formula.	resources/attachments.tsv:56008
sx-74_2-00007	ae:v3:s074:002:pass1:attach:a1	74:2	w-s074-a002-w001	w-s074-a002-w002		m-w-s074-a002-w001-01	m-w-s074-a002-w002-02		74:2:1:1	74:2:2:2		q:74:2:1	q:74:2:3		1	3		conjoined	strongly_licensed	high			CV	CV			position_morpheme_aligned	local_syntax	أَنذِرْ is joined to قُمْ by فَ as a coordinated sequential imperative.	resources/attachments.tsv:56009
sx-74_3-00008	ae:v3:s074:003:pass1:attach:a1	74:3	w-s074-a003-w002	w-s074-a003-w001		m-w-s074-a003-w002-02	m-w-s074-a003-w001-02		74:3:2:2	74:3:1:2		q:74:3:4	q:74:3:2		4	2		direct_object	syntactically_forced	high			CV	NOUN_CONCRETE	explicit		position_morpheme_aligned	case_government;local_syntax	رَبَّكَ is accusative and functions as the fronted object of كَبِّرْ.	resources/attachments.tsv:56010
sx-74_4-00009	ae:v3:s074:004:pass1:attach:a1	74:4	w-s074-a004-w002	w-s074-a004-w001		m-w-s074-a004-w002-02	m-w-s074-a004-w001-02		74:4:2:2	74:4:1:2		q:74:4:4	q:74:4:2		4	2		direct_object	syntactically_forced	high			CV	NOUN_CONCRETE	explicit		position_morpheme_aligned	case_government;local_syntax	ثِيَابَكَ is accusative and is the explicit object of طَهِّرْ.	resources/attachments.tsv:56011
sx-74_5-00010	ae:v3:s074:005:pass1:attach:a1	74:5	w-s074-a005-w002	w-s074-a005-w001		m-w-s074-a005-w002-02	m-w-s074-a005-w001-03		74:5:2:2	74:5:1:3		q:74:5:4	q:74:5:2		4	2		direct_object	syntactically_forced	high			CV	NOUN_ABSTRACT	explicit		position_morpheme_aligned	case_government;local_syntax	ٱلرُّجْزَ is accusative and is the explicit object of ٱهْجُرْ.	resources/attachments.tsv:56012
sx-74_6-00011	ae:v3:s074:006:pass1:attach:a1	74:6	w-s074-a006-w001	w-s074-a006-w002		m-w-s074-a006-w001-02	m-w-s074-a006-w002-01		74:6:1:2	74:6:2:1		q:74:6:2	q:74:6:3		2	3		particle_complement	syntactically_forced	high			NEG_PART	IV			position_morpheme_aligned	case_government;local_syntax	لَا is prohibitive and governs تَمْنُن as its jussive verbal complement.	resources/attachments.tsv:56013
sx-74_6-00012	ae:v3:s074:006:pass1:attach:a2	74:6	w-s074-a006-w002	w-s074-a006-w003		m-w-s074-a006-w002-01	m-w-s074-a006-w003-01		74:6:2:1	74:6:3:1		q:74:6:3	q:74:6:4		3	4		circumstantial	strongly_licensed	medium			IV	IV			position_morpheme_aligned	local_syntax	تَسْتَكْثِرُ describes تَمْنُن as giving while seeking increase.	resources/attachments.tsv:56014
sx-74_7-00013	ae:v3:s074:007:pass1:attach:a1	74:7	w-s074-a007-w002	w-s074-a007-w001	w-s074-a007-w001	m-w-s074-a007-w002-02	m-w-s074-a007-w001-03	m-w-s074-a007-w001-02	74:7:2:2	74:7:1:3	74:7:1:2	q:74:7:5	q:74:7:3	q:74:7:2	5	3	2	prep_complement	syntactically_forced	high			CV	NOUN_CONCRETE		لـ	position_morpheme_aligned	case_government;local_syntax	رَبِّكَ is governed by لِ, and the phrase لِرَبِّكَ gives the orientation of ٱصْبِرْ.	resources/attachments.tsv:56015
sx-74_8-00014	ae:v3:s074:008:pass1:attach:a1	74:8	w-s074-a008-w002	w-s074-a008-w004	w-s074-a008-w003	m-w-s074-a008-w002-01	m-w-s074-a008-w004-02	m-w-s074-a008-w003-01	74:8:2:1	74:8:4:2	74:8:3:1	q:74:8:3	q:74:8:5	q:74:8:4	3	5	4	prep_complement	syntactically_forced	high			PV_PASS	NOUN_INSTRUMENT		فِي	position_morpheme_aligned	case_government;local_syntax	ٱلنَّاقُورِ is governed by فِى as the instrument or locus associated with نُقِرَ.	resources/attachments.tsv:56016
sx-74_9-00015	ae:v3:s074:009:pass1:attach:a1	74:9	w-s074-a009-w001	w-s074-a009-w003		m-w-s074-a009-w001-02	m-w-s074-a009-w003-01		74:9:1:2	74:9:3:1		q:74:9:2	q:74:9:4		2	4		predication	strongly_licensed	high			DEM_PRON	NOUN_ABSTRACT			position_morpheme_aligned	local_syntax;word_order	يَوْمٌ supplies the predicate for the demonstrative subject ذَٰلِكَ.	resources/attachments.tsv:56017
sx-74_9-00016	ae:v3:s074:009:pass1:attach:a2	74:9	w-s074-a009-w003	w-s074-a009-w002		m-w-s074-a009-w003-01	m-w-s074-a009-w002-01		74:9:3:1	74:9:2:1		q:74:9:4	q:74:9:3		4	3		adverbial	strongly_licensed	high			NOUN_ABSTRACT	NOUN_ABSTRACT			position_morpheme_aligned	case_government;local_syntax	يَوْمَئِذٍۢ gives the temporal setting for the predicate يَوْمٌ.	resources/attachments.tsv:56018
sx-74_9-00017	ae:v3:s074:009:pass1:attach:a3	74:9	w-s074-a009-w003	w-s074-a009-w004		m-w-s074-a009-w003-01	m-w-s074-a009-w004-01		74:9:3:1	74:9:4:1		q:74:9:4	q:74:9:5		4	5		adjective	strongly_licensed	high			NOUN_ABSTRACT	ADJ_QUALIT			position_morpheme_aligned	agreement;local_syntax	عَسِيرٌ agrees with and qualifies يَوْمٌ.	resources/attachments.tsv:56019
sx-74_10-00018	ae:v3:s074:010:pass1:attach:a1	74:10	w-s074-a010-w003	w-s074-a010-w002	w-s074-a010-w001	m-w-s074-a010-w003-01	m-w-s074-a010-w002-02	m-w-s074-a010-w001-01	74:10:3:1	74:10:2:2	74:10:1:1	q:74:10:3	q:74:10:2	q:74:10:1	3	2	1	prep_complement	syntactically_forced	high			NOUN_ABSTRACT	NOUN_ACTIVE_PART		عَلَى	position_morpheme_aligned	case_government;local_syntax	ٱلْكَٰفِرِينَ is governed by عَلَى, and the phrase عَلَى ٱلْكَٰفِرِينَ modifies غَيْرُ يَسِيرٍۢ.	resources/attachments.tsv:56020
sx-74_10-00019	ae:v3:s074:010:pass1:attach:a2	74:10	w-s074-a010-w003	w-s074-a010-w004		m-w-s074-a010-w003-01	m-w-s074-a010-w004-01		74:10:3:1	74:10:4:1		q:74:10:3	q:74:10:4		3	4		idafa	syntactically_forced	high			NOUN_ABSTRACT	ADJ_QUALIT			position_morpheme_aligned	morphology;case_government	غَيْرُ is a construct head and يَسِيرٍۢ is its genitive complement.	resources/attachments.tsv:56021
sx-74_11-00020	ae:v3:s074:011:pass1:attach:a1	74:11	w-s074-a011-w001	w-s074-a011-w001		m-w-s074-a011-w001-01	m-w-s074-a011-w001-02		74:11:1:1	74:11:1:2		q:74:11:1	q:74:11:1		1	1		direct_object	syntactically_forced	high		object_suffix	CV		clitic		position_morpheme_aligned	morphology;local_syntax	The نِى suffix on ذَرْنِى is the direct object of the imperative verb.	resources/attachments.tsv:56022
sx-74_11-00021	ae:v3:s074:011:pass1:attach:a2	74:11	w-s074-a011-w001	w-s074-a011-w002		m-w-s074-a011-w001-01	m-w-s074-a011-w002-02		74:11:1:1	74:11:2:2		q:74:11:1	q:74:11:3		1	3		direct_object	strongly_licensed	high			CV	REL_PRON	explicit		position_morpheme_aligned	local_syntax	مَنْ خَلَقْتُ وَحِيدًا is coordinated with نِى as what is to be left to the speaker.	resources/attachments.tsv:56023
sx-74_11-00022	ae:v3:s074:011:pass1:attach:a3	74:11	w-s074-a011-w003	w-s074-a011-w002		m-w-s074-a011-w003-01	m-w-s074-a011-w002-02		74:11:3:1	74:11:2:2		q:74:11:4	q:74:11:3		4	3		direct_object	syntactically_forced	high			PV	REL_PRON	explicit		position_morpheme_aligned	word_order;local_syntax	مَنْ is the fronted object of خَلَقْتُ in the relative clause.	resources/attachments.tsv:56024
sx-74_11-00023	ae:v3:s074:011:pass1:attach:a4	74:11	w-s074-a011-w002	w-s074-a011-w004		m-w-s074-a011-w002-02	m-w-s074-a011-w004-01		74:11:2:2	74:11:4:1		q:74:11:3	q:74:11:5		3	5		circumstantial	strongly_licensed	medium			REL_PRON	ADJ_QUALIT			position_morpheme_aligned	case_government;local_syntax	وَحِيدًا is accusative حال describing مَنْ as the one created alone.	resources/attachments.tsv:56025
sx-74_11-00024	ae:v3:s074:011:pass1:attach:a5	74:11	w-s074-a011-w001	w-s074-a011-w002		m-w-s074-a011-w001-02	m-w-s074-a011-w002-02		74:11:1:2	74:11:2:2		q:74:11:1	q:74:11:3		1	3		conjoined	strongly_licensed	high	object_suffix			REL_PRON			position_morpheme_aligned	local_syntax;parallelism	وَ joins مَنْ خَلَقْتُ وَحِيدًا to the object suffix نِى in ذَرْنِى.	resources/attachments.tsv:56026
sx-74_12-00025	ae:v3:s074:012:pass1:attach:a1	74:12	w-s074-a012-w001	w-s074-a012-w002	w-s074-a012-w002	m-w-s074-a012-w001-02	m-w-s074-a012-w002-02	m-w-s074-a012-w002-01	74:12:1:2	74:12:2:2	74:12:2:1	q:74:12:2	q:74:12:3	q:74:12:3	2	3	3	prep_complement	syntactically_forced	high		pronoun_suffix	PV			لـ	position_morpheme_aligned	case_government;local_syntax	The هُۥ pronoun in لَهُۥ is governed by لِ as a benefactive complement of جَعَلْتُ.	resources/attachments.tsv:56027
sx-74_12-00026	ae:v3:s074:012:pass1:attach:a2	74:12	w-s074-a012-w001	w-s074-a012-w003		m-w-s074-a012-w001-02	m-w-s074-a012-w003-01		74:12:1:2	74:12:3:1		q:74:12:2	q:74:12:4		2	4		direct_object	syntactically_forced	high			PV	NOUN_CONCRETE	explicit		fallback_morpheme_aligned	case_government;local_syntax	مَالًا is the accusative direct object of جَعَلْتُ.	resources/attachments.tsv:56028
sx-74_12-00027	ae:v3:s074:012:pass1:attach:a3	74:12	w-s074-a012-w003	w-s074-a012-w004		m-w-s074-a012-w003-01	m-w-s074-a012-w004-01		74:12:3:1	74:12:4:1		q:74:12:4	q:74:12:5		4	5		adjective	strongly_licensed	high			NOUN_CONCRETE	NOUN_PASSIVE_PART			fallback_morpheme_aligned	agreement;local_syntax	مَّمْدُودًا agrees with مَالًا as its descriptive modifier.	resources/attachments.tsv:56029
sx-74_13-00028	ae:v3:s074:013:pass1:attach:a1	74:13	w-s074-a013-w001	w-s074-a013-w002		m-w-s074-a013-w001-02	m-w-s074-a013-w002-01		74:13:1:2	74:13:2:1		q:74:13:2	q:74:13:3		2	3		adjective	strongly_licensed	high			NOUN_CONCRETE	NOUN_ACTIVE_PART			position_morpheme_aligned	agreement;local_syntax	شُهُودًا agrees with بَنِينَ and describes the sons as present.	resources/attachments.tsv:56030
sx-74_14-00029	ae:v3:s074:014:pass1:attach:a1	74:14	w-s074-a014-w001	w-s074-a014-w002	w-s074-a014-w002	m-w-s074-a014-w001-02	m-w-s074-a014-w002-02	m-w-s074-a014-w002-01	74:14:1:2	74:14:2:2	74:14:2:1	q:74:14:2	q:74:14:3	q:74:14:3	2	3	3	prep_complement	syntactically_forced	high		pronoun_suffix	PV			لـ	position_morpheme_aligned	case_government;local_syntax	The هُۥ pronoun in لَهُۥ is governed by لِ as the complement of مَهَّدتُّ.	resources/attachments.tsv:56031
