cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-74_0-00001	74:0	w-s074-a000-w002	w-s074-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-74_0-00002	74:0	w-s074-a000-w002	w-s074-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-74_0-00003	74:0	w-s074-a000-w002	w-s074-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-74_0-00004	74:0	w-s074-a000-w003	w-s074-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-74_0-00005	74:0	w-s074-a000-w004	w-s074-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-74_2-00006	74:2	w-s074-a002-w001	w-s074-a002-w002	ق و م	ن ذ ر	1	1	1	1	20	25	intra_ayah:74:2:root:1
co-74_3-00007	74:3	w-s074-a003-w001	w-s074-a003-w002	ر ب ب	ك ب ر	1	1	1	1	28	30	intra_ayah:74:3:root:1
co-74_4-00008	74:4	w-s074-a004-w001	w-s074-a004-w002	ث و ب	ط ه ر	1	1	1	1	3	3	intra_ayah:74:4:root:1
co-74_5-00009	74:5	w-s074-a005-w001	w-s074-a005-w002	ر ج ز	ه ج ر	1	1	1	1	1	1	intra_ayah:74:5:root:1
co-74_6-00010	74:6	w-s074-a006-w003	w-s074-a006-w002	ك ث ر	م ن ن	1	1	1	1	2	2	intra_ayah:74:6:root:1
co-74_7-00011	74:7	w-s074-a007-w001	w-s074-a007-w002	ر ب ب	ص ب ر	1	1	1	1	23	27	intra_ayah:74:7:root:1
co-74_9-00012	74:9	w-s074-a009-w004	w-s074-a009-w003	ع س ر	ي و م	1	1	1	1	4	4	intra_ayah:74:9:root:1
co-74_10-00013	74:10	w-s074-a010-w003	w-s074-a010-w002	غ ي ر	ك ف ر	1	1	1	1	16	20	intra_ayah:74:10:root:1
co-74_10-00014	74:10	w-s074-a010-w003	w-s074-a010-w004	غ ي ر	ي س ر	1	1	1	1	1	1	intra_ayah:74:10:root:2
co-74_10-00015	74:10	w-s074-a010-w002	w-s074-a010-w004	ك ف ر	ي س ر	2	2	2	1	2	2	intra_ayah:74:10:root:3
co-74_11-00016	74:11	w-s074-a011-w003	w-s074-a011-w004	خ ل ق	و ح د	1	1	1	1	7	14	intra_ayah:74:11:root:1
co-74_11-00017	74:11	w-s074-a011-w003	w-s074-a011-w001	خ ل ق	و ذ ر	2	1	1	1	3	3	intra_ayah:74:11:root:2
co-74_11-00018	74:11	w-s074-a011-w004	w-s074-a011-w001	و ح د	و ذ ر	3	2	2	1	2	2	intra_ayah:74:11:root:3
