attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	58:0	1:1	1	w-s058-a000-w001	1:1:1	m-w-s058-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	58:0	1:1	2	w-s058-a000-w001	1:1:1	m-w-s058-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	58:0	1:1	3	w-s058-a000-w002	1:1:2	m-w-s058-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	58:0	1:1	4	w-s058-a000-w003	1:1:3	m-w-s058-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	58:0	1:1	5	w-s058-a000-w003	1:1:3	m-w-s058-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:58:1:2	58:1	58:1	2	w-s058-a001-w002	58:1:2	m-w-s058-a001-w002-01	سَمِعَ	س م ع		position_crosswalk	morpheme_aligned
q:58:1:3	58:1	58:1	3	w-s058-a001-w003	58:1:3	m-w-s058-a001-w003-01	اللَّهُ	أ ل ه		position_crosswalk	morpheme_aligned
q:58:1:4	58:1	58:1	4	w-s058-a001-w004	58:1:4	m-w-s058-a001-w004-01	قَوْلَ	ق و ل		position_crosswalk	morpheme_aligned
q:58:1:5	58:1	58:1	5	w-s058-a001-w005	58:1:5	m-w-s058-a001-w005-01	الَّتِي	ل ل ت		position_crosswalk	morpheme_aligned
q:58:1:6	58:1	58:1	6	w-s058-a001-w006	58:1:6	m-w-s058-a001-w006-01;m-w-s058-a001-w006-02	تُجَادِلُكَ	ج د ل	فِي	position_crosswalk	morpheme_aligned
q:58:1:7	58:1	58:1	7	w-s058-a001-w007	58:1:7	m-w-s058-a001-w007-01			فِي	position_crosswalk	morpheme_aligned
q:58:1:8	58:1	58:1	8	w-s058-a001-w008	58:1:8	m-w-s058-a001-w008-01	زَوْجِهَا	ز و ج	فِي	position_crosswalk	morpheme_aligned
q:58:1:10	58:1	58:1	10	w-s058-a001-w009	58:1:9	m-w-s058-a001-w009-02	وَتَشْتَكِي	ش ك و	إِلَى	position_crosswalk	morpheme_aligned
q:58:1:11	58:1	58:1	11	w-s058-a001-w010	58:1:10	m-w-s058-a001-w010-01			إِلَى	position_crosswalk	morpheme_aligned
q:58:1:12	58:1	58:1	12	w-s058-a001-w011	58:1:11	m-w-s058-a001-w011-01	اللَّهِ	أ ل ه	إِلَى	position_crosswalk	morpheme_aligned
q:58:1:14	58:1	58:1	14	w-s058-a001-w011	58:1:11	m-w-s058-a001-w011-01	وَاللَّهُ	أ ل ه		surface_root_sequence_fallback	morpheme_aligned
q:58:1:15	58:1	58:1	15	w-s058-a001-w013	58:1:13	m-w-s058-a001-w013-01	يَسْمَعُ	س م ع		position_crosswalk	morpheme_aligned
q:58:1:16	58:1	58:1	16	w-s058-a001-w014	58:1:14	m-w-s058-a001-w014-01	تَحَاوُرَكُمَا	ح و ر		position_crosswalk	morpheme_aligned
q:58:1:17	58:1	58:1	17	w-s058-a001-w015	58:1:15	m-w-s058-a001-w015-01	إِنَّ			position_crosswalk	morpheme_aligned
q:58:1:18	58:1	58:1	18	w-s058-a001-w016	58:1:16	m-w-s058-a001-w016-01	اللَّهَ	أ ل ه		position_crosswalk	morpheme_aligned
