word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s058-a000-w001	58:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s058-a000-w002	58:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s058-a000-w003	58:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s058-a000-w004	58:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s058-a001-w001	58:1	58:1	1	58:1:1	قَدْ	قَد		CERT					STEM|POS:CERT|LEM:qad
w-s058-a001-w002	58:1	58:1	2	58:1:2	سَمِعَ	سَمِعَ	س م ع	V	PERF				STEM|POS:V|PERF|LEM:samiEa|ROOT:smE|3MS
w-s058-a001-w003	58:1	58:1	3	58:1:3	ٱللَّهُ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM
w-s058-a001-w004	58:1	58:1	4	58:1:4	قَوْلَ	قَوْل	ق و ل	N					STEM|POS:N|VN|LEM:qawol|ROOT:qwl|M|ACC
w-s058-a001-w005	58:1	58:1	5	58:1:5	ٱلَّتِى	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|FS
w-s058-a001-w006	58:1	58:1	6	58:1:6	تُجَٰدِلُكَ	جَٰدَلُ	ج د ل	V	IMPF			III	STEM|POS:V|IMPF|(III)|LEM:ja`dalu|ROOT:jdl|2MS | SUFFIX|PRON:2MS
w-s058-a001-w007	58:1	58:1	7	58:1:7	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s058-a001-w008	58:1	58:1	8	58:1:8	زَوْجِهَا	زَوْج	ز و ج	N					STEM|POS:N|LEM:zawoj|ROOT:zwj|M|GEN | SUFFIX|PRON:3FS
w-s058-a001-w009	58:1	58:1	9	58:1:9	وَتَشْتَكِىٓ	تَشْتَكِىٓ	ش ك و	V	IMPF			VIII	PREFIX|w:CONJ+ | STEM|POS:V|IMPF|(VIII)|LEM:ta$otakiY^|ROOT:$kw|3FS
w-s058-a001-w010	58:1	58:1	10	58:1:10	إِلَى	إِلَىٰ		P					STEM|POS:P|LEM:<ilaY`
w-s058-a001-w011	58:1	58:1	11	58:1:11	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s058-a001-w012	58:1	58:1	12	58:1:12	وَٱللَّهُ	ٱللَّه	ء ل ه	PN					PREFIX|w:CONJ+ | STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM
w-s058-a001-w013	58:1	58:1	13	58:1:13	يَسْمَعُ	سَمِعَ	س م ع	V	IMPF				STEM|POS:V|IMPF|LEM:samiEa|ROOT:smE|3MS
w-s058-a001-w014	58:1	58:1	14	58:1:14	تَحَاوُرَكُمَآ	تَحَاوُر	ح و ر	N				VI	STEM|POS:N|VN|(VI)|LEM:taHaAwur|ROOT:Hwr|M|ACC | SUFFIX|PRON:2D
w-s058-a001-w015	58:1	58:1	15	58:1:15	إِنَّ	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~
w-s058-a001-w016	58:1	58:1	16	58:1:16	ٱللَّهَ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|ACC
w-s058-a001-w017	58:1	58:1	17	58:1:17	سَمِيعٌۢ	سَمِيع	س م ع	ADJ					STEM|POS:ADJ|LEM:samiyE|ROOT:smE|MS|INDEF|NOM
w-s058-a001-w018	58:1	58:1	18	58:1:18	بَصِيرٌ	بَصِير	ب ص ر	ADJ					STEM|POS:ADJ|LEM:baSiyr|ROOT:bSr|MS|INDEF|NOM
