cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-39_0-00001	39:0	w-s039-a000-w002	w-s039-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-39_0-00002	39:0	w-s039-a000-w002	w-s039-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-39_0-00003	39:0	w-s039-a000-w002	w-s039-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-39_0-00004	39:0	w-s039-a000-w003	w-s039-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-39_0-00005	39:0	w-s039-a000-w004	w-s039-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-39_1-00006	39:1	w-s039-a001-w004	w-s039-a001-w006	ء ل ه	ح ك م	2	2	2	1	127	252	intra_ayah:39:1:root:1
co-39_1-00007	39:1	w-s039-a001-w002	w-s039-a001-w001	ك ت ب	ن ز ل	1	1	1	1	63	86	intra_ayah:39:1:root:10
co-39_1-00008	39:1	w-s039-a001-w004	w-s039-a001-w005	ء ل ه	ع ز ز	1	1	1	1	69	117	intra_ayah:39:1:root:2
co-39_1-00009	39:1	w-s039-a001-w004	w-s039-a001-w002	ء ل ه	ك ت ب	2	1	1	1	123	300	intra_ayah:39:1:root:3
co-39_1-00010	39:1	w-s039-a001-w004	w-s039-a001-w001	ء ل ه	ن ز ل	3	2	2	1	126	236	intra_ayah:39:1:root:4
co-39_1-00011	39:1	w-s039-a001-w006	w-s039-a001-w005	ح ك م	ع ز ز	1	1	1	1	49	50	intra_ayah:39:1:root:5
co-39_1-00012	39:1	w-s039-a001-w006	w-s039-a001-w002	ح ك م	ك ت ب	4	3	3	1	31	39	intra_ayah:39:1:root:6
co-39_1-00013	39:1	w-s039-a001-w006	w-s039-a001-w001	ح ك م	ن ز ل	5	4	4	1	22	33	intra_ayah:39:1:root:7
co-39_1-00014	39:1	w-s039-a001-w005	w-s039-a001-w002	ع ز ز	ك ت ب	3	2	2	1	9	9	intra_ayah:39:1:root:8
co-39_1-00015	39:1	w-s039-a001-w005	w-s039-a001-w001	ع ز ز	ن ز ل	4	3	3	1	10	11	intra_ayah:39:1:root:9
co-39_2-00016	39:2	w-s039-a002-w007	w-s039-a002-w005	ء ل ه	ح ق ق	2	2	2	1	120	236	intra_ayah:39:2:root:1
co-39_2-00017	39:2	w-s039-a002-w005	w-s039-a002-w004	ح ق ق	ك ت ب	1	1	1	1	34	59	intra_ayah:39:2:root:10
co-39_2-00018	39:2	w-s039-a002-w005	w-s039-a002-w002	ح ق ق	ن ز ل	3	2	2	1	29	41	intra_ayah:39:2:root:11
co-39_2-00019	39:2	w-s039-a002-w008	w-s039-a002-w010	خ ل ص	د ي ن	2	1	1	1	12	13	intra_ayah:39:2:root:12
co-39_2-00020	39:2	w-s039-a002-w008	w-s039-a002-w006	خ ل ص	ع ب د	2	2	2	1	14	14	intra_ayah:39:2:root:13
co-39_2-00021	39:2	w-s039-a002-w008	w-s039-a002-w004	خ ل ص	ك ت ب	4	4	4	1	2	2	intra_ayah:39:2:root:14
co-39_2-00022	39:2	w-s039-a002-w008	w-s039-a002-w002	خ ل ص	ن ز ل	6	5	5	1	1	1	intra_ayah:39:2:root:15
co-39_2-00023	39:2	w-s039-a002-w010	w-s039-a002-w006	د ي ن	ع ب د	4	3	3	1	8	12	intra_ayah:39:2:root:16
co-39_2-00024	39:2	w-s039-a002-w010	w-s039-a002-w004	د ي ن	ك ت ب	6	5	5	1	8	26	intra_ayah:39:2:root:17
co-39_2-00025	39:2	w-s039-a002-w010	w-s039-a002-w002	د ي ن	ن ز ل	8	6	6	1	3	3	intra_ayah:39:2:root:18
co-39_2-00026	39:2	w-s039-a002-w006	w-s039-a002-w004	ع ب د	ك ت ب	2	2	2	1	13	15	intra_ayah:39:2:root:19
co-39_2-00027	39:2	w-s039-a002-w007	w-s039-a002-w008	ء ل ه	خ ل ص	1	1	1	1	21	29	intra_ayah:39:2:root:2
co-39_2-00028	39:2	w-s039-a002-w006	w-s039-a002-w002	ع ب د	ن ز ل	4	3	3	1	14	17	intra_ayah:39:2:root:20
co-39_2-00029	39:2	w-s039-a002-w004	w-s039-a002-w002	ك ت ب	ن ز ل	2	1	1	1	63	86	intra_ayah:39:2:root:21
co-39_2-00030	39:2	w-s039-a002-w007	w-s039-a002-w010	ء ل ه	د ي ن	3	2	2	1	53	122	intra_ayah:39:2:root:3
co-39_2-00031	39:2	w-s039-a002-w007	w-s039-a002-w006	ء ل ه	ع ب د	1	1	1	1	134	221	intra_ayah:39:2:root:4
co-39_2-00032	39:2	w-s039-a002-w007	w-s039-a002-w004	ء ل ه	ك ت ب	3	3	3	1	123	300	intra_ayah:39:2:root:5
co-39_2-00033	39:2	w-s039-a002-w007	w-s039-a002-w002	ء ل ه	ن ز ل	5	4	4	1	126	236	intra_ayah:39:2:root:6
co-39_2-00034	39:2	w-s039-a002-w005	w-s039-a002-w008	ح ق ق	خ ل ص	3	3	3	1	1	1	intra_ayah:39:2:root:7
co-39_2-00035	39:2	w-s039-a002-w005	w-s039-a002-w010	ح ق ق	د ي ن	5	4	4	1	10	18	intra_ayah:39:2:root:8
co-39_2-00036	39:2	w-s039-a002-w005	w-s039-a002-w006	ح ق ق	ع ب د	1	1	1	1	5	5	intra_ayah:39:2:root:9
