syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-39_0-00001	ae:v3:s001:001:pass1:attach:a1	39:0	w-s039-a000-w001	w-s039-a000-w001	w-s039-a000-w001	m-w-s039-a000-w001-01	m-w-s039-a000-w001-02	m-w-s039-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-39_0-00002	ae:v3:s001:001:pass1:attach:a2	39:0	w-s039-a000-w001	w-s039-a000-w002		m-w-s039-a000-w001-02	m-w-s039-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-39_0-00003	ae:v3:s001:001:pass1:attach:a3	39:0	w-s039-a000-w002	w-s039-a000-w003		m-w-s039-a000-w002-01	m-w-s039-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-39_0-00004	ae:v3:s001:001:pass1:attach:a4	39:0	w-s039-a000-w002	w-s039-a000-w003		m-w-s039-a000-w002-01	m-w-s039-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-39_1-00005	ae:v3:s039:001:pass1:attach:a1	39:1	w-s039-a001-w001	w-s039-a001-w002		m-w-s039-a001-w001-01	m-w-s039-a001-w002-02		39:1:1:1	39:1:2:2		q:39:1:1	q:39:1:2		1	2		idafa	syntactically_forced	high			GERUND	NOUN_CONCRETE			position_morpheme_aligned	morphology;case_government	ٱلْكِتَٰبِ is genitive as the second term after construct-like تَنزِيلُ.	resources/attachments.tsv:44228
sx-39_1-00006	ae:v3:s039:001:pass1:attach:a2	39:1	w-s039-a001-w001	w-s039-a001-w004	w-s039-a001-w003	m-w-s039-a001-w001-01	m-w-s039-a001-w004-01	m-w-s039-a001-w003-01	39:1:1:1	39:1:4:1	39:1:3:1	q:39:1:1	q:39:1:4	q:39:1:3	1	4	3	prep_complement	syntactically_forced	high			GERUND	NOUN_PROP		مِن	position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is governed by مِنَ, giving the source of تَنزِيلُ.	resources/attachments.tsv:44229
sx-39_1-00007	ae:v3:s039:001:pass1:attach:a3	39:1	w-s039-a001-w001	w-s039-a001-w004		m-w-s039-a001-w001-01	m-w-s039-a001-w004-01		39:1:1:1	39:1:4:1		q:39:1:1	q:39:1:4		1	4		predication	strongly_licensed	high			GERUND	NOUN_PROP			position_morpheme_aligned	local_syntax	The phrase مِنَ ٱللَّهِ predicates the source of تَنزِيلُ ٱلْكِتَٰبِ.	resources/attachments.tsv:44230
sx-39_1-00008	ae:v3:s039:001:pass1:attach:a4	39:1	w-s039-a001-w004	w-s039-a001-w005		m-w-s039-a001-w004-01	m-w-s039-a001-w005-02		39:1:4:1	39:1:5:2		q:39:1:4	q:39:1:5		4	5		apposition	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلْعَزِيزِ is a genitive divine epithet in apposition to ٱللَّهِ.	resources/attachments.tsv:44231
sx-39_1-00009	ae:v3:s039:001:pass1:attach:a5	39:1	w-s039-a001-w004	w-s039-a001-w006		m-w-s039-a001-w004-01	m-w-s039-a001-w006-02		39:1:4:1	39:1:6:2		q:39:1:4	q:39:1:6		4	6		apposition	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلْحَكِيمِ is a second genitive divine epithet in apposition to ٱللَّهِ.	resources/attachments.tsv:44232
sx-39_2-00010	ae:v3:s039:002:pass1:attach:a1	39:2	w-s039-a002-w001	w-s039-a002-w002		m-w-s039-a002-w001-01	m-w-s039-a002-w002-01		39:2:1:1	39:2:2:1		q:39:2:1	q:39:2:2		1	2		particle_complement	strongly_licensed	high			INF_ANNUL_PART	PV			position_morpheme_aligned	local_syntax	أَنزَلْنَآ supplies the predicate content governed by إِنَّآ.	resources/attachments.tsv:44233
