attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	20:0	1:1	1	w-s020-a000-w001	1:1:1	m-w-s020-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	20:0	1:1	2	w-s020-a000-w001	1:1:1	m-w-s020-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	20:0	1:1	3	w-s020-a000-w002	1:1:2	m-w-s020-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	20:0	1:1	4	w-s020-a000-w003	1:1:3	m-w-s020-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	20:0	1:1	5	w-s020-a000-w003	1:1:3	m-w-s020-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:20:2:2	20:2	20:2	2	w-s020-a002-w002	20:2:2	m-w-s020-a002-w002-01	أَنْزَلْنَا	ن ز ل	عَلَى	position_crosswalk	morpheme_aligned
q:20:2:3	20:2	20:2	3	w-s020-a002-w003	20:2:3	m-w-s020-a002-w003-02;m-w-s020-a002-w003-01			عَلَى	position_crosswalk	morpheme_aligned
q:20:2:4	20:2	20:2	4	w-s020-a002-w004	20:2:4	m-w-s020-a002-w004-02	الْقُرْآنَ	ق ر ء		position_crosswalk	morpheme_aligned
q:20:3:1	20:3	20:3	1	w-s020-a003-w001	20:3:1	m-w-s020-a003-w001-01	إِلَّا	أ ل و		position_crosswalk	morpheme_aligned
q:20:3:2	20:3	20:3	2	w-s020-a003-w002	20:3:2	m-w-s020-a003-w002-01	تَذْكِرَةً	ذ ك ر	لـ	position_crosswalk	morpheme_aligned
q:20:3:3	20:3	20:3	3	w-s020-a003-w003	20:3:3	m-w-s020-a003-w003-01			لـ	position_crosswalk	morpheme_aligned
q:20:3:4	20:3	20:3	4	w-s020-a003-w003	20:3:3	m-w-s020-a003-w003-02	لِمَنْ	م ن ن	لـ	position_crosswalk	morpheme_aligned
q:20:3:5	20:3	20:3	5	w-s020-a003-w004	20:3:4	m-w-s020-a003-w004-01	يَخْشَى	خ ش ي		position_crosswalk	morpheme_aligned
q:20:4:1	20:4	20:4	1	w-s020-a004-w001	20:4:1	m-w-s020-a004-w001-01	تَنْزِيلَاً	ن ز ل	مِن	position_crosswalk	morpheme_aligned
q:20:4:2	20:4	20:4	2	w-s020-a004-w002	20:4:2	m-w-s020-a004-w002-01			مِن	position_crosswalk	morpheme_aligned
q:20:4:3	20:4	20:4	3	w-s020-a004-w003	20:4:3	m-w-s020-a004-w003-01	خَلَقَ	خ ل ق		position_crosswalk	morpheme_aligned
q:20:4:4	20:4	20:4	4	w-s020-a004-w004	20:4:4	m-w-s020-a004-w004-02	الْأَرْضَ	أ ر ض		position_crosswalk	morpheme_aligned
q:20:4:6	20:4	20:4	6	w-s020-a004-w005	20:4:5	m-w-s020-a004-w005-03	وَالسَّمَاوَاتِ	س م و		position_crosswalk	morpheme_aligned
q:20:4:7	20:4	20:4	7	w-s020-a004-w006	20:4:6	m-w-s020-a004-w006-02	الْعُلَى	ع ل و		position_crosswalk	morpheme_aligned
q:20:5:1	20:5	20:5	1	w-s020-a005-w001	20:5:1	m-w-s020-a005-w001-02	الرَّحْمَنُ	ر ح م		position_crosswalk	morpheme_aligned
q:20:5:2	20:5	20:5	2	w-s020-a005-w002	20:5:2	m-w-s020-a005-w002-01			عَلَى	position_crosswalk	morpheme_aligned
q:20:5:3	20:5	20:5	3	w-s020-a005-w003	20:5:3	m-w-s020-a005-w003-02	الْعَرْشِ	ع ر ش	عَلَى	position_crosswalk	morpheme_aligned
q:20:5:4	20:5	20:5	4	w-s020-a005-w004	20:5:4	m-w-s020-a005-w004-01	اسْتَوَى	س و ي	عَلَى	position_crosswalk	morpheme_aligned
q:20:6:1	20:6	20:6	1	w-s020-a006-w001	20:6:1	m-w-s020-a006-w001-02;m-w-s020-a006-w001-01	لَهُ	و ل ي	لـ	position_crosswalk	morpheme_aligned
q:20:6:2	20:6	20:6	2	w-s020-a006-w002	20:6:2	m-w-s020-a006-w002-01	مَا		لـ;فِي	surface_root_sequence_fallback	morpheme_aligned
q:20:6:3	20:6	20:6	3	w-s020-a006-w003	20:6:3	m-w-s020-a006-w003-01			فِي	surface_root_sequence_fallback	morpheme_aligned
q:20:6:4	20:6	20:6	4	w-s020-a006-w004	20:6:4	m-w-s020-a006-w004-02	السَّمَاوَاتِ	س م و	فِي	surface_root_sequence_fallback	morpheme_aligned
q:20:6:6	20:6	20:6	6	w-s020-a006-w005	20:6:5	m-w-s020-a006-w005-02	وَمَا		فِي	position_crosswalk	morpheme_aligned
q:20:6:7	20:6	20:6	7	w-s020-a006-w006	20:6:6	m-w-s020-a006-w006-01			فِي	surface_root_sequence_fallback	morpheme_aligned
q:20:6:8	20:6	20:6	8	w-s020-a006-w007	20:6:7	m-w-s020-a006-w007-02	الْأَرْضِ	أ ر ض	فِي	surface_root_sequence_fallback	morpheme_aligned
q:20:6:10	20:6	20:6	10	w-s020-a006-w008	20:6:8	m-w-s020-a006-w008-02	وَمَا			position_crosswalk	morpheme_aligned
q:20:6:11	20:6	20:6	11	w-s020-a006-w009	20:6:9	m-w-s020-a006-w009-01	بَيْنَهُمَا	ب ي ن		surface_root_sequence_fallback	morpheme_aligned
q:20:6:13	20:6	20:6	13	w-s020-a006-w010	20:6:10	m-w-s020-a006-w010-02	وَمَا			position_crosswalk	morpheme_aligned
q:20:6:14	20:6	20:6	14	w-s020-a006-w011	20:6:11	m-w-s020-a006-w011-01	تَحْتَ	ت ح ت		surface_root_sequence_fallback	morpheme_aligned
