finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-32_0-001	32:0	1	strong	1	1	1:1:1	root_000745	B005	w-s032-a000-w001
f-32_0-001	32:0	1	strong	2	1	1:1:3	root_000552	B001	w-s032-a000-w003
f-32_0-001	32:0	1	strong	3	1	1:1:4	root_000552	B001	w-s032-a000-w004
f-32_0-002	32:0	2	strong	1	1	1:1:3	root_000552	B001	w-s032-a000-w003
f-32_0-002	32:0	2	strong	2	1	1:1:4	root_000552	B001	w-s032-a000-w004
f-32_0-003	32:0	3	reject	1	1	1:1:3	root_000552	B003	w-s032-a000-w003
f-32_0-003	32:0	3	reject	2	1	1:1:4	root_000552	B003	w-s032-a000-w004
f-32_2-001	32:2	1	strong	1	1	32:2:1	root_001492	B002	w-s032-a002-w001
f-32_2-001	32:2	1	strong	2	1	32:2:7	root_000532	B002	w-s032-a002-w007
f-32_2-002	32:2	2	strong	1	1	32:2:2	root_001283	B001	w-s032-a002-w002
f-32_2-002	32:2	2	strong	1	2	32:2:2	root_001283	B002	w-s032-a002-w002
f-32_2-002	32:2	2	strong	1	3	32:2:2	root_001283	B003	w-s032-a002-w002
f-32_2-003	32:2	3	strong	1	1	32:2:4	root_000616	B001	w-s032-a002-w004
f-32_2-004	32:2	4	weak	1	1	32:2:4	root_000616	B002	w-s032-a002-w004
f-32_2-005	32:2	5	weak	1	1	32:2:1	root_001492	B002	w-s032-a002-w001
f-32_2-005	32:2	5	weak	1	2	32:2:1	root_001492	B005	w-s032-a002-w001
f-32_3-001	32:3	1	strong	1	1	32:3:3	root_001150	B001	w-s032-a003-w003
f-32_3-001	32:3	1	strong	1	2	32:3:3	root_001150	B002	w-s032-a003-w003
f-32_3-001	32:3	1	strong	1	3	32:3:3	root_001150	B003	w-s032-a003-w003
f-32_3-001	32:3	1	strong	2	1	32:3:6	root_000347	B001	w-s032-a003-w006
f-32_3-001	32:3	1	strong	2	2	32:3:6	root_000347	B005	w-s032-a003-w006
f-32_3-001	32:3	1	strong	2	3	32:3:6	root_000347	B010	w-s032-a003-w006
f-32_3-002	32:3	2	strong	1	1	32:3:9	root_001488	B001	w-s032-a003-w009
f-32_3-002	32:3	2	strong	2	1	32:3:14	root_001488	B001	w-s032-a003-w014
f-32_3-002	32:3	2	strong	3	1	32:3:18	root_001583	B001	w-s032-a003-w018
f-32_3-002	32:3	2	strong	3	2	32:3:18	root_001583	B002	w-s032-a003-w018
f-32_3-003	32:3	3	reject	1	1	32:3:10	root_001273	B001	w-s032-a003-w010
f-32_3-003	32:3	3	reject	1	2	32:3:10	root_001273	B003	w-s032-a003-w010
f-32_4-001	32:4	1	strong	1	1	32:4:3	root_000434	B001	w-s032-a004-w003
f-32_4-001	32:4	1	strong	1	2	32:4:3	root_000434	B002	w-s032-a004-w003
f-32_4-001	32:4	1	strong	1	3	32:4:3	root_000434	B003	w-s032-a004-w003
f-32_4-001	32:4	1	strong	2	1	32:4:12	root_000766	B003	w-s032-a004-w012
f-32_4-001	32:4	1	strong	3	1	32:4:14	root_001000	B001	w-s032-a004-w014
f-32_4-001	32:4	1	strong	3	2	32:4:14	root_001000	B006	w-s032-a004-w014
f-32_4-002	32:4	2	strong	1	1	32:4:18	root_000502	B003	w-s032-a004-w018
f-32_4-002	32:4	2	strong	2	1	32:4:20	root_001684	B001	w-s032-a004-w020
f-32_4-002	32:4	2	strong	2	2	32:4:20	root_001684	B003	w-s032-a004-w020
f-32_4-002	32:4	2	strong	2	3	32:4:20	root_001684	B004	w-s032-a004-w020
f-32_4-002	32:4	2	strong	3	1	32:4:22	root_000802	B001	w-s032-a004-w022
f-32_4-002	32:4	2	strong	3	2	32:4:22	root_000802	B002	w-s032-a004-w022
f-32_4-003	32:4	3	weak	1	1	32:4:7	root_000170	B002	w-s032-a004-w007
f-32_4-003	32:4	3	weak	1	2	32:4:7	root_000170	B003	w-s032-a004-w007
f-32_5-001	32:5	1	strong	1	1	32:5:1	root_000458	B006	w-s032-a005-w001
f-32_5-001	32:5	1	strong	2	1	32:5:2	root_000051	B001	w-s032-a005-w002
f-32_5-001	32:5	1	strong	2	2	32:5:2	root_000051	B002	w-s032-a005-w002
f-32_5-001	32:5	1	strong	3	1	32:5:8	root_000997	B004	w-s032-a005-w008
f-32_5-002	32:5	2	strong	1	1	32:5:11	root_001700	B002	w-s032-a005-w011
f-32_5-002	32:5	2	strong	2	1	32:5:13	root_001205	B001	w-s032-a005-w013
f-32_5-002	32:5	2	strong	2	2	32:5:13	root_001205	B005	w-s032-a005-w013
f-32_5-002	32:5	2	strong	3	1	32:5:17	root_000989	B001	w-s032-a005-w017
f-32_5-003	32:5	3	weak	1	1	32:5:4	root_000745	B004	w-s032-a005-w004
f-32_5-003	32:5	3	weak	2	1	32:5:6	root_000025	B001	w-s032-a005-w006
f-32_6-001	32:6	1	strong	1	1	32:6:2	root_001040	B001	w-s032-a006-w002
f-32_6-001	32:6	1	strong	2	1	32:6:3	root_001117	B001	w-s032-a006-w003
f-32_6-001	32:6	1	strong	3	1	32:6:4	root_000822	B001	w-s032-a006-w004
f-32_6-001	32:6	1	strong	3	2	32:6:4	root_000822	B002	w-s032-a006-w004
f-32_6-002	32:6	2	weak	1	1	32:6:2	root_001040	B002	w-s032-a006-w002
f-32_6-002	32:6	2	weak	2	1	32:6:5	root_001008	B003	w-s032-a006-w005
f-32_6-002	32:6	2	weak	3	1	32:6:6	root_000552	B001	w-s032-a006-w006
f-32_6-003	32:6	3	reject	1	1	32:6:3	root_001117	B002	w-s032-a006-w003
f-32_6-003	32:6	3	reject	1	2	32:6:3	root_001117	B009	w-s032-a006-w003
f-32_6-004	32:6	4	weak	1	1	32:6:5	root_001008	B001	w-s032-a006-w005
f-32_6-004	32:6	4	weak	2	1	32:6:6	root_000552	B001	w-s032-a006-w006
f-32_7-001	32:7	1	strong	1	1	32:7:2	root_000323	B002	w-s032-a007-w002
f-32_7-001	32:7	1	strong	2	1	32:7:5	root_000434	B001	w-s032-a007-w005
f-32_7-001	32:7	1	strong	2	2	32:7:5	root_000434	B003	w-s032-a007-w005
f-32_7-001	32:7	1	strong	3	1	32:7:7	root_000434	B001	w-s032-a007-w007
