finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-19_0-001	19:0	1	strong	1	1	1:1:1	root_000745	B005	w-s019-a000-w001
f-19_0-001	19:0	1	strong	2	1	1:1:3	root_000552	B001	w-s019-a000-w003
f-19_0-001	19:0	1	strong	3	1	1:1:4	root_000552	B001	w-s019-a000-w004
f-19_0-002	19:0	2	weak	1	1	1:1:1	root_000745	B005	w-s019-a000-w001
f-19_0-002	19:0	2	weak	2	1	1:1:3	root_000552	B002	w-s019-a000-w003
f-19_0-002	19:0	2	weak	2	2	1:1:3	root_000552	B003	w-s019-a000-w003
f-19_0-002	19:0	2	weak	3	1	1:1:4	root_000552	B002	w-s019-a000-w004
f-19_0-002	19:0	2	weak	3	2	1:1:4	root_000552	B003	w-s019-a000-w004
f-19_2-001	19:2	1	strong	1	1	19:2:1	root_000516	B004	w-s019-a002-w001
f-19_2-001	19:2	1	strong	2	1	19:2:2	root_000552	B001	w-s019-a002-w002
f-19_2-001	19:2	1	strong	3	1	19:2:4	root_000973	B001	w-s019-a002-w004
f-19_2-002	19:2	2	weak	1	1	19:2:1	root_000516	B007	w-s019-a002-w001
f-19_2-002	19:2	2	weak	2	1	19:2:3	root_000532	B002	w-s019-a002-w003
f-19_2-002	19:2	2	weak	3	1	19:2:4	root_000973	B003	w-s019-a002-w004
f-19_3-001	19:3	1	strong	1	1	19:3:2	root_001486	B002	w-s019-a003-w002
f-19_3-001	19:3	1	strong	2	1	19:3:4	root_001486	B002	w-s019-a003-w004
f-19_3-001	19:3	1	strong	3	1	19:3:5	root_000428	B001	w-s019-a003-w005
f-19_4-001	19:4	1	strong	1	1	19:4:4	root_001687	B001	w-s019-a004-w004
f-19_4-001	19:4	1	strong	2	1	19:4:7	root_000799	B004	w-s019-a004-w007
f-19_4-001	19:4	1	strong	3	1	19:4:9	root_000833	B001	w-s019-a004-w009
f-19_4-002	19:4	2	strong	1	1	19:4:12	root_000478	B001	w-s019-a004-w012
f-19_4-002	19:4	2	strong	2	1	19:4:14	root_000808	B002	w-s019-a004-w014
f-19_5-001	19:5	1	strong	1	1	19:5:3	root_001684	B002	w-s019-a005-w003
f-19_5-001	19:5	1	strong	2	1	19:5:5	root_001642	B006	w-s019-a005-w005
f-19_5-001	19:5	1	strong	3	1	19:5:9	root_001685	B001	w-s019-a005-w009
f-19_5-001	19:5	1	strong	4	1	19:5:13	root_001684	B002	w-s019-a005-w013
f-19_5-002	19:5	2	weak	1	1	19:5:3	root_001684	B003	w-s019-a005-w003
f-19_5-002	19:5	2	weak	1	2	19:5:3	root_001684	B005	w-s019-a005-w003
f-19_5-002	19:5	2	weak	2	1	19:5:12	root_004482	B002	w-s019-a005-w012
f-19_5-002	19:5	2	weak	3	1	19:5:13	root_001684	B003	w-s019-a005-w013
f-19_5-002	19:5	2	weak	3	2	19:5:13	root_001684	B005	w-s019-a005-w013
f-19_6-001	19:6	1	strong	1	1	19:6:1	root_001639	B002	w-s019-a006-w001
f-19_6-001	19:6	1	strong	1	2	19:6:1	root_001639	B003	w-s019-a006-w001
f-19_6-001	19:6	1	strong	2	1	19:6:2	root_001639	B002	w-s019-a006-w002
f-19_6-001	19:6	1	strong	2	2	19:6:2	root_001639	B003	w-s019-a006-w002
f-19_6-002	19:6	2	strong	1	1	19:6:8	root_000569	B006	w-s019-a006-w008
f-19_7-001	19:7	1	strong	1	1	19:7:3	root_000120	B005	w-s019-a007-w003
f-19_7-001	19:7	1	strong	2	1	19:7:5	root_000745	B005	w-s019-a007-w005
f-19_7-001	19:7	1	strong	3	1	19:7:12	root_000745	B005	w-s019-a007-w012
f-19_8-001	19:8	1	strong	1	1	19:8:9	root_001035	B004	w-s019-a008-w009
f-19_8-001	19:8	1	strong	2	1	19:8:11	root_000151	B001	w-s019-a008-w011
f-19_8-001	19:8	1	strong	3	1	19:8:13	root_001281	B004	w-s019-a008-w013
f-19_8-001	19:8	1	strong	4	1	19:8:14	root_000981	B002	w-s019-a008-w014
f-19_9-001	19:9	1	strong	1	1	19:9:7	root_001608	B002	w-s019-a009-w007
