word_id	morpheme_ids	root_id	binding_status
w-s011-a000-w001	m-w-s011-a000-w001-02	root_000745	resolved_source_exact
w-s011-a000-w002	m-w-s011-a000-w002-01	root_000047	resolved_normalized_exact
w-s011-a000-w003	m-w-s011-a000-w003-02	root_000552	resolved_source_exact
w-s011-a000-w004	m-w-s011-a000-w004-02	root_000552	resolved_source_exact
w-s011-a001-w002	m-w-s011-a001-w002-01	root_001283	resolved_source_exact
w-s011-a001-w003	m-w-s011-a001-w003-01	root_000348	resolved_source_exact
w-s011-a001-w004	m-w-s011-a001-w004-01	root_000074	resolved_normalized_exact
w-s011-a001-w006	m-w-s011-a001-w006-01	root_001159	resolved_source_exact
w-s011-a001-w008	m-w-s011-a001-w008-01	root_004482	resolved_source_exact
w-s011-a001-w009	m-w-s011-a001-w009-01	root_000348	resolved_source_exact
w-s011-a001-w010	m-w-s011-a001-w010-01	root_000387	resolved_source_exact
w-s011-a002-w002	m-w-s011-a002-w002-01	root_000973	resolved_source_exact
w-s011-a002-w004	m-w-s011-a002-w004-01	root_000047	resolved_normalized_exact
w-s011-a002-w008	m-w-s011-a002-w008-01	root_001488	resolved_source_exact
w-s011-a002-w009	m-w-s011-a002-w009-02	root_000120	resolved_source_exact
w-s011-a003-w002	m-w-s011-a003-w002-01	root_001096	resolved_source_exact
w-s011-a003-w003	m-w-s011-a003-w003-01	root_000532	resolved_source_exact
w-s011-a003-w005	m-w-s011-a003-w005-01	root_000189	resolved_source_exact
w-s011-a003-w007	m-w-s011-a003-w007-01	root_001395	resolved_source_exact
w-s011-a003-w008	m-w-s011-a003-w008-01	root_001395	resolved_source_exact
w-s011-a003-w009	m-w-s011-a003-w009-01	root_000323	resolved_source_exact
w-s011-a003-w011	m-w-s011-a003-w011-01	root_000016	resolved_normalized_exact
w-s011-a003-w012	m-w-s011-a003-w012-01	root_000745	resolved_source_exact
w-s011-a003-w013	m-w-s011-a003-w013-02	root_000009	resolved_normalized_exact
w-s011-a003-w014	m-w-s011-a003-w014-01	root_001315	resolved_source_exact
w-s011-a003-w016	m-w-s011-a003-w016-01	root_001163	resolved_source_exact
w-s011-a003-w017	m-w-s011-a003-w017-01	root_001163	resolved_source_exact
w-s011-a003-w019	m-w-s011-a003-w019-01	root_001684	resolved_source_exact
w-s011-a003-w021	m-w-s011-a003-w021-01	root_000447	resolved_source_exact
w-s011-a003-w023	m-w-s011-a003-w023-01	root_000994	resolved_source_exact
w-s011-a003-w024	m-w-s011-a003-w024-01	root_001700	resolved_source_exact
w-s011-a003-w025	m-w-s011-a003-w025-01	root_001281	resolved_source_exact
w-s011-a004-w002	m-w-s011-a004-w002-01	root_000047	resolved_normalized_exact
w-s011-a004-w003	m-w-s011-a004-w003-01	root_000544	resolved_source_exact
w-s011-a004-w006	m-w-s011-a004-w006-01	root_001315	resolved_source_exact
w-s011-a004-w007	m-w-s011-a004-w007-01	root_000831	resolved_source_exact
w-s011-a004-w008	m-w-s011-a004-w008-01	root_001205	resolved_source_exact
w-s011-a005-w003	m-w-s011-a005-w003-01	root_000208	resolved_source_exact
w-s011-a005-w004	m-w-s011-a005-w004-01	root_000849	resolved_source_exact
w-s011-a005-w005	m-w-s011-a005-w005-02	root_000428	resolved_source_exact
w-s011-a005-w008	m-w-s011-a005-w008-01	root_000382	resolved_source_exact
w-s011-a005-w009	m-w-s011-a005-w009-01	root_001088	resolved_source_exact
w-s011-a005-w010	m-w-s011-a005-w010-01	root_000209	resolved_source_exact
w-s011-a005-w011	m-w-s011-a005-w011-01	root_001040	resolved_source_exact
w-s011-a005-w013	m-w-s011-a005-w013-01	root_000697	resolved_source_exact
