syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-11_0-00001	ae:v3:s001:001:pass1:attach:a1	11:0	w-s011-a000-w001	w-s011-a000-w001	w-s011-a000-w001	m-w-s011-a000-w001-01	m-w-s011-a000-w001-02	m-w-s011-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-11_0-00002	ae:v3:s001:001:pass1:attach:a2	11:0	w-s011-a000-w001	w-s011-a000-w002		m-w-s011-a000-w001-02	m-w-s011-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-11_0-00003	ae:v3:s001:001:pass1:attach:a3	11:0	w-s011-a000-w002	w-s011-a000-w003		m-w-s011-a000-w002-01	m-w-s011-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-11_0-00004	ae:v3:s001:001:pass1:attach:a4	11:0	w-s011-a000-w002	w-s011-a000-w003		m-w-s011-a000-w002-01	m-w-s011-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-11_1-00005	ae:v3:s011:001:pass1:attach:a1	11:1	w-s011-a001-w003	w-s011-a001-w004		m-w-s011-a001-w003-01	m-w-s011-a001-w004-01		11:1:3:1	11:1:4:1		q:11:1:3	q:11:1:4		3	4		subject	syntactically_forced	high			PV_PASS	NOUN_ABSTRACT			position_morpheme_aligned	agreement;word_order	ءَايَاتُهُ is nominative and agrees as the passive subject of أُحْكِمَتْ.	resources/attachments.tsv:20398
sx-11_1-00006	ae:v3:s011:001:pass1:attach:a2	11:1	w-s011-a001-w004	w-s011-a001-w004		m-w-s011-a001-w004-01	m-w-s011-a001-w004-01		11:1:4:1	11:1:4:1		q:11:1:4	q:11:1:4		4	4		idafa	syntactically_forced	high		possessive_suffix	NOUN_ABSTRACT				position_morpheme_aligned	morphology	The suffix هُ in ءَايَاتُهُ is the possessor of ءَايَات.	resources/attachments.tsv:20399
sx-11_1-00007	ae:v3:s011:001:pass1:attach:a3	11:1	w-s011-a001-w006	w-s011-a001-w008	w-s011-a001-w007	m-w-s011-a001-w006-01	m-w-s011-a001-w008-01	m-w-s011-a001-w007-01	11:1:6:1	11:1:8:1	11:1:7:1	q:11:1:6	q:11:1:8	q:11:1:7	6	8	7	prep_complement	syntactically_forced	high			PV_PASS	ADJ_QUALIT		مِن	position_morpheme_aligned	case_government;local_syntax	لَدُنْ is governed by مِن as the source complement of فُصِّلَتْ.	resources/attachments.tsv:20400
sx-11_1-00008	ae:v3:s011:001:pass1:attach:a4	11:1	w-s011-a001-w008	w-s011-a001-w009		m-w-s011-a001-w008-01	m-w-s011-a001-w009-01		11:1:8:1	11:1:9:1		q:11:1:8	q:11:1:9		8	9		idafa	syntactically_forced	high			ADJ_QUALIT	ADJ_QUALIT			position_morpheme_aligned	morphology;case_government	حَكِيمٍ completes the construct expression مِن لَدُنْ حَكِيمٍ.	resources/attachments.tsv:20401
sx-11_1-00009	ae:v3:s011:001:pass1:attach:a5	11:1	w-s011-a001-w009	w-s011-a001-w010		m-w-s011-a001-w009-01	m-w-s011-a001-w010-01		11:1:9:1	11:1:10:1		q:11:1:9	q:11:1:10		9	10		adjective	strongly_licensed	high			ADJ_QUALIT	ADJ_QUALIT			position_morpheme_aligned	agreement;local_syntax	خَبِيرٍ follows حَكِيمٍ in genitive indefinite adjective position.	resources/attachments.tsv:20402
sx-11_2-00010	ae:v3:s011:002:pass1:attach:a1	11:2	w-s011-a002-w002	w-s011-a002-w004		m-w-s011-a002-w002-01	m-w-s011-a002-w004-01		11:2:2:1	11:2:4:1		q:11:2:2	q:11:2:4		2	4		direct_object	syntactically_forced	high			IV	NOUN_PROP	explicit		position_morpheme_aligned	case_government;local_syntax	ٱللَّهَ is the accusative object of تَعْبُدُوا within the إِلَّا restriction.	resources/attachments.tsv:20403
