word_id	morpheme_ids	root_id	binding_status
w-s026-a000-w001	m-w-s026-a000-w001-02	root_000745	resolved_source_exact
w-s026-a000-w002	m-w-s026-a000-w002-01	root_000047	resolved_normalized_exact
w-s026-a000-w003	m-w-s026-a000-w003-02	root_000552	resolved_source_exact
w-s026-a000-w004	m-w-s026-a000-w004-02	root_000552	resolved_source_exact
w-s026-a002-w002	m-w-s026-a002-w002-01	root_000074	resolved_normalized_exact
w-s026-a002-w003	m-w-s026-a002-w003-02	root_001283	resolved_source_exact
w-s026-a002-w004	m-w-s026-a002-w004-02	root_000170	resolved_source_exact
w-s026-a003-w002	m-w-s026-a003-w002-01	root_000088	resolved_source_exact
w-s026-a003-w003	m-w-s026-a003-w003-01	root_001533	resolved_source_exact
w-s026-a003-w005	m-w-s026-a003-w005-01	root_001332	resolved_source_exact
w-s026-a003-w006	m-w-s026-a003-w006-01	root_000054	resolved_normalized_exact
w-s026-a004-w002	m-w-s026-a004-w002-01	root_000831	resolved_source_exact
w-s026-a004-w003	m-w-s026-a004-w003-01	root_001492	resolved_source_exact
w-s026-a004-w006	m-w-s026-a004-w006-02	root_000745	resolved_source_exact
w-s026-a004-w007	m-w-s026-a004-w007-01	root_000074	resolved_normalized_exact
w-s026-a004-w008	m-w-s026-a004-w008-02	root_000966	resolved_source_exact
w-s026-a004-w009	m-w-s026-a004-w009-01	root_001053	resolved_source_exact
w-s026-a004-w011	m-w-s026-a004-w011-01	root_000419	resolved_source_exact
w-s026-a005-w002	m-w-s026-a005-w002-01	root_000009	resolved_normalized_exact
w-s026-a005-w004	m-w-s026-a005-w004-01	root_000516	resolved_source_exact
w-s026-a005-w006	m-w-s026-a005-w006-02	root_000552	resolved_source_exact
w-s026-a005-w007	m-w-s026-a005-w007-01	root_000299	resolved_source_exact
w-s026-a005-w009	m-w-s026-a005-w009-01	root_001332	resolved_source_exact
w-s026-a005-w011	m-w-s026-a005-w011-01	root_001001	resolved_source_exact
w-s026-a006-w002	m-w-s026-a006-w002-01	root_001290	resolved_source_exact
w-s026-a006-w003	m-w-s026-a006-w003-03	root_000009	resolved_normalized_exact
w-s026-a006-w004	m-w-s026-a006-w004-01	root_001464	resolved_normalized_exact
w-s026-a006-w006	m-w-s026-a006-w006-01	root_001332	resolved_source_exact
w-s026-a006-w008	m-w-s026-a006-w008-01	root_001587	resolved_normalized_exact
w-s026-a007-w002	m-w-s026-a007-w002-01	root_000531	resolved_normalized_exact
w-s026-a007-w004	m-w-s026-a007-w004-02	root_000025	resolved_normalized_exact
w-s026-a007-w006	m-w-s026-a007-w006-01	root_001465	resolved_source_exact
w-s026-a007-w009	m-w-s026-a007-w009-01	root_001315	resolved_source_exact
w-s026-a007-w010	m-w-s026-a007-w010-01	root_000652	resolved_source_exact
w-s026-a007-w011	m-w-s026-a007-w011-01	root_001294	resolved_source_exact
w-s026-a008-w004	m-w-s026-a008-w004-02	root_000074	resolved_normalized_exact
w-s026-a008-w006	m-w-s026-a008-w006-01	root_001332	resolved_source_exact
w-s026-a008-w007	m-w-s026-a008-w007-01	root_001286	resolved_source_exact
w-s026-a008-w008	m-w-s026-a008-w008-01	root_000054	resolved_normalized_exact
w-s026-a009-w002	m-w-s026-a009-w002-01	root_000532	resolved_source_exact
w-s026-a009-w004	m-w-s026-a009-w004-02	root_001008	resolved_source_exact
w-s026-a009-w005	m-w-s026-a009-w005-02	root_000552	resolved_source_exact
w-s026-a010-w002	m-w-s026-a010-w002-01	root_001486	resolved_source_exact
w-s026-a010-w003	m-w-s026-a010-w003-01	root_000532	resolved_source_exact
w-s026-a010-w006	m-w-s026-a010-w006-01	root_000009	resolved_normalized_exact
w-s026-a010-w007	m-w-s026-a010-w007-02	root_001273	resolved_source_exact
w-s026-a010-w008	m-w-s026-a010-w008-02	root_000967	resolved_source_exact
w-s026-a011-w001	m-w-s026-a011-w001-01	root_001273	resolved_source_exact
w-s026-a011-w004	m-w-s026-a011-w004-01	root_001677	resolved_source_exact
w-s026-a012-w001	m-w-s026-a012-w001-01	root_001272	resolved_source_exact
w-s026-a012-w002	m-w-s026-a012-w002-01	root_000532	resolved_source_exact
w-s026-a012-w004	m-w-s026-a012-w004-01	root_000447	resolved_source_exact
w-s026-a012-w006	m-w-s026-a012-w006-01	root_001290	resolved_source_exact
w-s026-a013-w001	m-w-s026-a013-w001-02	root_000925	resolved_source_exact
w-s026-a013-w002	m-w-s026-a013-w002-01	root_000849	resolved_source_exact
w-s026-a013-w004	m-w-s026-a013-w004-01	root_000946	resolved_source_exact
w-s026-a013-w005	m-w-s026-a013-w005-01	root_001355	resolved_source_exact
w-s026-a013-w006	m-w-s026-a013-w006-02	root_000563	resolved_source_exact
w-s026-a014-w003	m-w-s026-a014-w003-01	root_000521	resolved_source_exact
w-s026-a014-w004	m-w-s026-a014-w004-02	root_000447	resolved_source_exact
w-s026-a014-w006	m-w-s026-a014-w006-01	root_001200	resolved_source_exact
w-s026-a015-w001	m-w-s026-a015-w001-01	root_001272	resolved_source_exact
w-s026-a015-w003	m-w-s026-a015-w003-02	root_000522	resolved_source_exact
w-s026-a015-w004	m-w-s026-a015-w004-02	root_000074	resolved_normalized_exact
w-s026-a015-w007	m-w-s026-a015-w007-01	root_000741	resolved_source_exact
w-s026-a016-w001	m-w-s026-a016-w001-02	root_000009	resolved_normalized_exact
w-s026-a016-w003	m-w-s026-a016-w003-02	root_001272	resolved_source_exact
w-s026-a016-w005	m-w-s026-a016-w005-01	root_000563	resolved_source_exact
w-s026-a016-w006	m-w-s026-a016-w006-01	root_000532	resolved_source_exact
w-s026-a016-w007	m-w-s026-a016-w007-02	root_001040	resolved_source_exact
