word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s026-a000-w001	26:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s026-a000-w002	26:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s026-a000-w003	26:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s026-a000-w004	26:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s026-a002-w001	26:2	26:2	1	26:2:1	تِلْكَ	ذَٰلِك		DEM					STEM|POS:DEM|LEM:*a`lik|FS
w-s026-a002-w002	26:2	26:2	2	26:2:2	ءَايَٰتُ	ءَايَة	ء ي ي	N					STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FP|NOM
w-s026-a002-w003	26:2	26:2	3	26:2:3	ٱلْكِتَٰبِ	كِتَٰب	ك ت ب	N					PREFIX|Al+ | STEM|POS:N|LEM:kita`b|ROOT:ktb|M|GEN
w-s026-a002-w004	26:2	26:2	4	26:2:4	ٱلْمُبِينِ	مُّبِين	ب ي ن	N			ACT	IV	PREFIX|Al+ | STEM|POS:N|ACT|PCPL|(IV)|LEM:m~ubiyn|ROOT:byn|M|GEN
w-s026-a003-w001	26:3	26:3	1	26:3:1	لَعَلَّكَ	لَعَلّ		ACC					STEM|POS:ACC|LEM:laEal~|SP:<in~ | SUFFIX|PRON:2MS
w-s026-a003-w002	26:3	26:3	2	26:3:2	بَٰخِعٌ	بَٰخِع	ب خ ع	N			ACT		STEM|POS:N|ACT|PCPL|LEM:ba`xiE|ROOT:bxE|M|INDEF|NOM
w-s026-a003-w003	26:3	26:3	3	26:3:3	نَّفْسَكَ	نَفْس	ن ف س	N					STEM|POS:N|LEM:nafos|ROOT:nfs|FS|ACC | SUFFIX|PRON:2MS
w-s026-a003-w004	26:3	26:3	4	26:3:4	أَلَّا	أَن;لَا		SUB;NEG					STEM|POS:SUB|LEM:>an | STEM|POS:NEG|LEM:laA
w-s026-a003-w005	26:3	26:3	5	26:3:5	يَكُونُوا۟	كَانَ	ك و ن	V	IMPF	JUS			STEM|POS:V|IMPF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MP|MOOD:JUS | SUFFIX|PRON:3MP
w-s026-a003-w006	26:3	26:3	6	26:3:6	مُؤْمِنِينَ	مُؤْمِن	ء م ن	N			ACT	IV	STEM|POS:N|ACT|PCPL|(IV)|LEM:mu&omin|ROOT:Amn|MP|ACC
w-s026-a004-w001	26:4	26:4	1	26:4:1	إِن	إِن		COND					STEM|POS:COND|LEM:<in
w-s026-a004-w002	26:4	26:4	2	26:4:2	نَّشَأْ	شَآءَ	ش ي ء	V	IMPF	JUS			STEM|POS:V|IMPF|LEM:$aA^'a|ROOT:$yA|1P|MOOD:JUS
w-s026-a004-w003	26:4	26:4	3	26:4:3	نُنَزِّلْ	نَزَّلَ	ن ز ل	V	IMPF	JUS		II	STEM|POS:V|IMPF|(II)|LEM:naz~ala|ROOT:nzl|1P|MOOD:JUS
w-s026-a004-w004	26:4	26:4	4	26:4:4	عَلَيْهِم	عَلَىٰ		P					STEM|POS:P|LEM:EalaY` | SUFFIX|PRON:3MP
w-s026-a004-w005	26:4	26:4	5	26:4:5	مِّنَ	مِن		P					STEM|POS:P|LEM:min
w-s026-a004-w006	26:4	26:4	6	26:4:6	ٱلسَّمَآءِ	سَمَآء	س م و	N					PREFIX|Al+ | STEM|POS:N|LEM:samaA^'|ROOT:smw|F|GEN
w-s026-a004-w007	26:4	26:4	7	26:4:7	ءَايَةً	ءَايَة	ء ي ي	N					STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FS|INDEF|ACC
w-s026-a004-w008	26:4	26:4	8	26:4:8	فَظَلَّتْ	ظَلَّ	ظ ل ل	V	PERF				PREFIX|f:REM+ | STEM|POS:V|PERF|LEM:Zal~a|ROOT:Zll|3FS
w-s026-a004-w009	26:4	26:4	9	26:4:9	أَعْنَٰقُهُمْ	عُنُق	ع ن ق	N					STEM|POS:N|LEM:Eunuq|ROOT:Enq|MP|NOM | SUFFIX|PRON:3MP
w-s026-a004-w010	26:4	26:4	10	26:4:10	لَهَا			PRON					PREFIX|l:P+ | STEM|POS:PRON|3FS
w-s026-a004-w011	26:4	26:4	11	26:4:11	خَٰضِعِينَ	خَٰضِعِين	خ ض ع	N			ACT		STEM|POS:N|ACT|PCPL|LEM:xa`DiEiyn|ROOT:xDE|MP|ACC
w-s026-a005-w001	26:5	26:5	1	26:5:1	وَمَا	مَا		NEG					PREFIX|w:CONJ+ | STEM|POS:NEG|LEM:maA
w-s026-a005-w002	26:5	26:5	2	26:5:2	يَأْتِيهِم	أَتَى	ء ت ي	V	IMPF				STEM|POS:V|IMPF|LEM:>ataY|ROOT:Aty|3MS | SUFFIX|PRON:3MP
w-s026-a005-w003	26:5	26:5	3	26:5:3	مِّن	مِن		P					STEM|POS:P|LEM:min
w-s026-a005-w004	26:5	26:5	4	26:5:4	ذِكْرٍ	ذِكْر	ذ ك ر	N					STEM|POS:N|VN|LEM:*ikor|ROOT:*kr|M|INDEF|GEN
w-s026-a005-w005	26:5	26:5	5	26:5:5	مِّنَ	مِن		P					STEM|POS:P|LEM:min
w-s026-a005-w006	26:5	26:5	6	26:5:6	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	N					PREFIX|Al+ | STEM|POS:N|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s026-a005-w007	26:5	26:5	7	26:5:7	مُحْدَثٍ	مُحْدَث	ح د ث	N			PASS	IV	STEM|POS:N|PASS|PCPL|(IV)|LEM:muHodav|ROOT:Hdv|M|INDEF|GEN
w-s026-a005-w008	26:5	26:5	8	26:5:8	إِلَّا	إِلَّا		RES					STEM|POS:RES|LEM:<il~aA
w-s026-a005-w009	26:5	26:5	9	26:5:9	كَانُوا۟	كَانَ	ك و ن	V	PERF				STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MP | SUFFIX|PRON:3MP
w-s026-a005-w010	26:5	26:5	10	26:5:10	عَنْهُ	عَن		P					STEM|POS:P|LEM:Ean | SUFFIX|PRON:3MS
w-s026-a005-w011	26:5	26:5	11	26:5:11	مُعْرِضِينَ	مُّعْرِضُون	ع ر ض	N			ACT	IV	STEM|POS:N|ACT|PCPL|(IV)|LEM:m~uEoriDuwn|ROOT:ErD|MP|ACC
w-s026-a006-w001	26:6	26:6	1	26:6:1	فَقَدْ	قَد		CERT					PREFIX|f:REM+ | STEM|POS:CERT|LEM:qad
w-s026-a006-w002	26:6	26:6	2	26:6:2	كَذَّبُوا۟	كَذَّبَ	ك ذ ب	V	PERF			II	STEM|POS:V|PERF|(II)|LEM:ka*~aba|ROOT:k*b|3MP | SUFFIX|PRON:3MP
w-s026-a006-w003	26:6	26:6	3	26:6:3	فَسَيَأْتِيهِمْ	أَتَى	ء ت ي	V	IMPF				PREFIX|f:REM+ | PREFIX|sa+ | STEM|POS:V|IMPF|LEM:>ataY|ROOT:Aty|3MS | SUFFIX|PRON:3MP
w-s026-a006-w004	26:6	26:6	4	26:6:4	أَنۢبَٰٓؤُا۟	نَبَأ	ن ب ء	N					STEM|POS:N|LEM:naba>|ROOT:nbA|MP|NOM
w-s026-a006-w005	26:6	26:6	5	26:6:5	مَا	مَا		REL					STEM|POS:REL|LEM:maA
w-s026-a006-w006	26:6	26:6	6	26:6:6	كَانُوا۟	كَانَ	ك و ن	V	PERF				STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MP | SUFFIX|PRON:3MP
w-s026-a006-w007	26:6	26:6	7	26:6:7	بِهِۦ			PRON					PREFIX|bi+ | STEM|POS:PRON|3MS
w-s026-a006-w008	26:6	26:6	8	26:6:8	يَسْتَهْزِءُونَ	ٱسْتُهْزِئَ	ه ز ء	V	IMPF			X	STEM|POS:V|IMPF|(X)|LEM:{sotuhozi}a|ROOT:hzA|3MP | SUFFIX|PRON:3MP
w-s026-a007-w001	26:7	26:7	1	26:7:1	أَوَلَمْ	لَم		NEG					PREFIX|A:INTG+ | PREFIX|w:SUP+ | STEM|POS:NEG|LEM:lam
w-s026-a007-w002	26:7	26:7	2	26:7:2	يَرَوْا۟	رَءَا	ر ء ي	V	IMPF	JUS			STEM|POS:V|IMPF|LEM:ra'aA|ROOT:rAy|3MP|MOOD:JUS | SUFFIX|PRON:3MP
w-s026-a007-w003	26:7	26:7	3	26:7:3	إِلَى	إِلَىٰ		P					STEM|POS:P|LEM:<ilaY`
w-s026-a007-w004	26:7	26:7	4	26:7:4	ٱلْأَرْضِ	أَرْض	ء ر ض	N					PREFIX|Al+ | STEM|POS:N|LEM:>aroD|ROOT:ArD|F|GEN
w-s026-a007-w005	26:7	26:7	5	26:7:5	كَمْ	كَم		INTG					STEM|POS:INTG|LEM:kam
w-s026-a007-w006	26:7	26:7	6	26:7:6	أَنۢبَتْنَا	أَنۢبَتَ	ن ب ت	V	PERF			IV	STEM|POS:V|PERF|(IV)|LEM:>an[bata|ROOT:nbt|1P | SUFFIX|PRON:1P
w-s026-a007-w007	26:7	26:7	7	26:7:7	فِيهَا	فِى		P					STEM|POS:P|LEM:fiY | SUFFIX|PRON:3FS
w-s026-a007-w008	26:7	26:7	8	26:7:8	مِن	مِن		P					STEM|POS:P|LEM:min
w-s026-a007-w009	26:7	26:7	9	26:7:9	كُلِّ	كُلّ	ك ل ل	N					STEM|POS:N|LEM:kul~|ROOT:kll|M|GEN
w-s026-a007-w010	26:7	26:7	10	26:7:10	زَوْجٍ	زَوْج	ز و ج	N					STEM|POS:N|LEM:zawoj|ROOT:zwj|M|INDEF|GEN
w-s026-a007-w011	26:7	26:7	11	26:7:11	كَرِيمٍ	كَرِيم	ك ر م	ADJ					STEM|POS:ADJ|LEM:kariym|ROOT:krm|MS|INDEF|GEN
w-s026-a008-w001	26:8	26:8	1	26:8:1	إِنَّ	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~
w-s026-a008-w002	26:8	26:8	2	26:8:2	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s026-a008-w003	26:8	26:8	3	26:8:3	ذَٰلِكَ	ذَٰلِك		DEM					STEM|POS:DEM|LEM:*a`lik|MS
w-s026-a008-w004	26:8	26:8	4	26:8:4	لَءَايَةً	ءَايَة	ء ي ي	N					PREFIX|l:EMPH+ | STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FS|INDEF|ACC
w-s026-a008-w005	26:8	26:8	5	26:8:5	وَمَا	مَا		NEG					PREFIX|w:CONJ+ | STEM|POS:NEG|LEM:maA
w-s026-a008-w006	26:8	26:8	6	26:8:6	كَانَ	كَانَ	ك و ن	V	PERF				STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS
w-s026-a008-w007	26:8	26:8	7	26:8:7	أَكْثَرُهُم	أَكْثَر	ك ث ر	N					STEM|POS:N|LEM:>akovar|ROOT:kvr|MS|NOM | SUFFIX|PRON:3MP
w-s026-a008-w008	26:8	26:8	8	26:8:8	مُّؤْمِنِينَ	مُؤْمِن	ء م ن	N			ACT	IV	STEM|POS:N|ACT|PCPL|(IV)|LEM:mu&omin|ROOT:Amn|MP|ACC
w-s026-a009-w001	26:9	26:9	1	26:9:1	وَإِنَّ	إِنّ		ACC					PREFIX|w:CONJ+ | STEM|POS:ACC|LEM:<in~|SP:<in~
w-s026-a009-w002	26:9	26:9	2	26:9:2	رَبَّكَ	رَبّ	ر ب ب	N					STEM|POS:N|LEM:rab~|ROOT:rbb|M|ACC | SUFFIX|PRON:2MS
w-s026-a009-w003	26:9	26:9	3	26:9:3	لَهُوَ			PRON					PREFIX|l:EMPH+ | STEM|POS:PRON|3MS
w-s026-a009-w004	26:9	26:9	4	26:9:4	ٱلْعَزِيزُ	عَزِيز	ع ز ز	N					PREFIX|Al+ | STEM|POS:N|LEM:Eaziyz|ROOT:Ezz|MS|NOM
w-s026-a009-w005	26:9	26:9	5	26:9:5	ٱلرَّحِيمُ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|NOM
w-s026-a010-w001	26:10	26:10	1	26:10:1	وَإِذْ	إِذ		T					PREFIX|w:CONJ+ | STEM|POS:T|LEM:<i*
w-s026-a010-w002	26:10	26:10	2	26:10:2	نَادَىٰ	نَادَىٰ	ن د و	V	PERF			III	STEM|POS:V|PERF|(III)|LEM:naAdaY`|ROOT:ndw|3MS
w-s026-a010-w003	26:10	26:10	3	26:10:3	رَبُّكَ	رَبّ	ر ب ب	N					STEM|POS:N|LEM:rab~|ROOT:rbb|M|NOM | SUFFIX|PRON:2MS
w-s026-a010-w004	26:10	26:10	4	26:10:4	مُوسَىٰٓ	مُوسَىٰ		PN					STEM|POS:PN|LEM:muwsaY`|M|NOM
w-s026-a010-w005	26:10	26:10	5	26:10:5	أَنِ	أَن		INT					STEM|POS:INT|LEM:>an
w-s026-a010-w006	26:10	26:10	6	26:10:6	ٱئْتِ	أَتَى	ء ت ي	V	IMPV				STEM|POS:V|IMPV|LEM:>ataY|ROOT:Aty|2MS
w-s026-a010-w007	26:10	26:10	7	26:10:7	ٱلْقَوْمَ	قَوْم	ق و م	N					PREFIX|Al+ | STEM|POS:N|LEM:qawom|ROOT:qwm|M|ACC
w-s026-a010-w008	26:10	26:10	8	26:10:8	ٱلظَّٰلِمِينَ	ظَالِم	ظ ل م	ADJ			ACT		PREFIX|Al+ | STEM|POS:ADJ|ACT|PCPL|LEM:ZaAlim|ROOT:Zlm|MP|ACC
w-s026-a011-w001	26:11	26:11	1	26:11:1	قَوْمَ	قَوْم	ق و م	N					STEM|POS:N|LEM:qawom|ROOT:qwm|M|ACC
w-s026-a011-w002	26:11	26:11	2	26:11:2	فِرْعَوْنَ	فِرْعَوْن		PN					STEM|POS:PN|LEM:firoEawon|M|ACC
w-s026-a011-w003	26:11	26:11	3	26:11:3	أَلَا	لَا		NEG					PREFIX|A:INTG+ | STEM|POS:NEG|LEM:laA
w-s026-a011-w004	26:11	26:11	4	26:11:4	يَتَّقُونَ	ٱتَّقَىٰ	و ق ي	V	IMPF			VIII	STEM|POS:V|IMPF|(VIII)|LEM:{t~aqaY`|ROOT:wqy|3MP | SUFFIX|PRON:3MP
w-s026-a012-w001	26:12	26:12	1	26:12:1	قَالَ	قَالَ	ق و ل	V	PERF				STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MS
w-s026-a012-w002	26:12	26:12	2	26:12:2	رَبِّ	رَبّ	ر ب ب	N					STEM|POS:N|LEM:rab~|ROOT:rbb|M|NOM | SUFFIX|PRON:1S
w-s026-a012-w003	26:12	26:12	3	26:12:3	إِنِّىٓ	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~ | SUFFIX|PRON:1S
w-s026-a012-w004	26:12	26:12	4	26:12:4	أَخَافُ	خَافَ	خ و ف	V	IMPF				STEM|POS:V|IMPF|LEM:xaAfa|ROOT:xwf|1S
w-s026-a012-w005	26:12	26:12	5	26:12:5	أَن	أَن		SUB					STEM|POS:SUB|LEM:>an
w-s026-a012-w006	26:12	26:12	6	26:12:6	يُكَذِّبُونِ	كَذَّبَ	ك ذ ب	V	IMPF	SUBJ		II	STEM|POS:V|IMPF|(II)|LEM:ka*~aba|ROOT:k*b|3MP|MOOD:SUBJ | SUFFIX|PRON:3MP | SUFFIX|PRON:1S
w-s026-a013-w001	26:13	26:13	1	26:13:1	وَيَضِيقُ	ضَاقَ	ض ي ق	V	IMPF				PREFIX|w:CONJ+ | STEM|POS:V|IMPF|LEM:DaAqa|ROOT:Dyq|3MS
w-s026-a013-w002	26:13	26:13	2	26:13:2	صَدْرِى	صَدْر	ص د ر	N					STEM|POS:N|LEM:Sador|ROOT:Sdr|M|NOM | SUFFIX|PRON:1S
w-s026-a013-w003	26:13	26:13	3	26:13:3	وَلَا	لَا		NEG					PREFIX|w:CONJ+ | STEM|POS:NEG|LEM:laA
w-s026-a013-w004	26:13	26:13	4	26:13:4	يَنطَلِقُ	ٱنطَلَقَ	ط ل ق	V	IMPF			VII	STEM|POS:V|IMPF|(VII)|LEM:{nTalaqa|ROOT:Tlq|3MS
w-s026-a013-w005	26:13	26:13	5	26:13:5	لِسَانِى	لِسَان	ل س ن	N					STEM|POS:N|LEM:lisaAn|ROOT:lsn|M|NOM | SUFFIX|PRON:1S
w-s026-a013-w006	26:13	26:13	6	26:13:6	فَأَرْسِلْ	أَرْسَلَ	ر س ل	V	IMPV			IV	PREFIX|f:REM+ | STEM|POS:V|IMPV|(IV)|LEM:>arosala|ROOT:rsl|2MS
w-s026-a013-w007	26:13	26:13	7	26:13:7	إِلَىٰ	إِلَىٰ		P					STEM|POS:P|LEM:<ilaY`
w-s026-a013-w008	26:13	26:13	8	26:13:8	هَٰرُونَ	هَٰرُون		PN					STEM|POS:PN|LEM:ha`ruwn|M|GEN
w-s026-a014-w001	26:14	26:14	1	26:14:1	وَلَهُمْ			PRON					PREFIX|w:CONJ+ | PREFIX|l:P+ | STEM|POS:PRON|3MP
w-s026-a014-w002	26:14	26:14	2	26:14:2	عَلَىَّ	عَلَىٰ		P					STEM|POS:P|LEM:EalaY` | SUFFIX|PRON:1S
w-s026-a014-w003	26:14	26:14	3	26:14:3	ذَنۢبٌ	ذَنب	ذ ن ب	N					STEM|POS:N|LEM:*anb|ROOT:*nb|M|INDEF|NOM
w-s026-a014-w004	26:14	26:14	4	26:14:4	فَأَخَافُ	خَافَ	خ و ف	V	IMPF				PREFIX|f:REM+ | STEM|POS:V|IMPF|LEM:xaAfa|ROOT:xwf|1S
w-s026-a014-w005	26:14	26:14	5	26:14:5	أَن	أَن		SUB					STEM|POS:SUB|LEM:>an
w-s026-a014-w006	26:14	26:14	6	26:14:6	يَقْتُلُونِ	قَتَلَ	ق ت ل	V	IMPF	SUBJ			STEM|POS:V|IMPF|LEM:qatala|ROOT:qtl|3MP|MOOD:SUBJ | SUFFIX|PRON:3MP | SUFFIX|PRON:1S
w-s026-a015-w001	26:15	26:15	1	26:15:1	قَالَ	قَالَ	ق و ل	V	PERF				STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MS
w-s026-a015-w002	26:15	26:15	2	26:15:2	كَلَّا	كَلَّا		AVR					STEM|POS:AVR|LEM:kal~aA
w-s026-a015-w003	26:15	26:15	3	26:15:3	فَٱذْهَبَا	ذَهَبَ	ذ ه ب	V	IMPV				PREFIX|f:REM+ | STEM|POS:V|IMPV|LEM:*ahaba|ROOT:*hb|2MD | SUFFIX|PRON:2MD
w-s026-a015-w004	26:15	26:15	4	26:15:4	بِـَٔايَٰتِنَآ	ءَايَة	ء ي ي	N					PREFIX|bi+ | STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FP|GEN | SUFFIX|PRON:1P
w-s026-a015-w005	26:15	26:15	5	26:15:5	إِنَّا	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~ | SUFFIX|PRON:1P
w-s026-a015-w006	26:15	26:15	6	26:15:6	مَعَكُم	مَع		LOC					STEM|POS:LOC|LEM:maE|ACC | SUFFIX|PRON:2MP
w-s026-a015-w007	26:15	26:15	7	26:15:7	مُّسْتَمِعُونَ	مُسْتَمِع	س م ع	N			ACT	VIII	STEM|POS:N|ACT|PCPL|(VIII)|LEM:musotamiE|ROOT:smE|MP|NOM
w-s026-a016-w001	26:16	26:16	1	26:16:1	فَأْتِيَا	أَتَى	ء ت ي	V	IMPV				PREFIX|f:REM+ | STEM|POS:V|IMPV|LEM:>ataY|ROOT:Aty|2MD | SUFFIX|PRON:2MD
w-s026-a016-w002	26:16	26:16	2	26:16:2	فِرْعَوْنَ	فِرْعَوْن		PN					STEM|POS:PN|LEM:firoEawon|M|ACC
w-s026-a016-w003	26:16	26:16	3	26:16:3	فَقُولَآ	قَالَ	ق و ل	V	IMPV				PREFIX|f:CONJ+ | STEM|POS:V|IMPV|LEM:qaAla|ROOT:qwl|2D | SUFFIX|PRON:2D
w-s026-a016-w004	26:16	26:16	4	26:16:4	إِنَّا	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~ | SUFFIX|PRON:1P
w-s026-a016-w005	26:16	26:16	5	26:16:5	رَسُولُ	رَسُول	ر س ل	N					STEM|POS:N|LEM:rasuwl|ROOT:rsl|M|NOM
w-s026-a016-w006	26:16	26:16	6	26:16:6	رَبِّ	رَبّ	ر ب ب	N					STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN
w-s026-a016-w007	26:16	26:16	7	26:16:7	ٱلْعَٰلَمِينَ	عَٰلَمِين	ع ل م	N					PREFIX|Al+ | STEM|POS:N|LEM:Ea`lamiyn|ROOT:Elm|MP|GEN
w-s026-a017-w001	26:17	26:17	1	26:17:1	أَنْ	أَن		INT					STEM|POS:INT|LEM:>an
w-s026-a017-w002	26:17	26:17	2	26:17:2	أَرْسِلْ	أَرْسَلَ	ر س ل	V	IMPV			IV	STEM|POS:V|IMPV|(IV)|LEM:>arosala|ROOT:rsl|2MS
w-s026-a017-w003	26:17	26:17	3	26:17:3	مَعَنَا	مَع		LOC					STEM|POS:LOC|LEM:maE|ACC | SUFFIX|PRON:1P
w-s026-a017-w004	26:17	26:17	4	26:17:4	بَنِىٓ	بُنَىّ	ب ن ي	N					STEM|POS:N|LEM:bunaY~|ROOT:bny|MP|NOM
w-s026-a017-w005	26:17	26:17	5	26:17:5	إِسْرَٰٓءِيلَ	إِسْرَائِيل		PN					STEM|POS:PN|LEM:<isoraA}iyl|GEN
w-s026-a018-w001	26:18	26:18	1	26:18:1	قَالَ	قَالَ	ق و ل	V	PERF				STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MS
w-s026-a018-w002	26:18	26:18	2	26:18:2	أَلَمْ	لَم		NEG					PREFIX|A:INTG+ | STEM|POS:NEG|LEM:lam
w-s026-a018-w003	26:18	26:18	3	26:18:3	نُرَبِّكَ	رَبَّيَ	ر ب و	V	IMPF	JUS		II	STEM|POS:V|IMPF|(II)|LEM:rab~aya|ROOT:rbw|1P|MOOD:JUS | SUFFIX|PRON:2MS
w-s026-a018-w004	26:18	26:18	4	26:18:4	فِينَا	فِى		P					STEM|POS:P|LEM:fiY | SUFFIX|PRON:1P
w-s026-a018-w005	26:18	26:18	5	26:18:5	وَلِيدًا	وَلِيد	و ل د	N					STEM|POS:N|LEM:waliyd|ROOT:wld|M|INDEF|ACC
w-s026-a018-w006	26:18	26:18	6	26:18:6	وَلَبِثْتَ	لَبِثَ	ل ب ث	V	PERF				PREFIX|w:CONJ+ | STEM|POS:V|PERF|LEM:labiva|ROOT:lbv|2MS | SUFFIX|PRON:2MS
w-s026-a018-w007	26:18	26:18	7	26:18:7	فِينَا	فِى		P					STEM|POS:P|LEM:fiY | SUFFIX|PRON:1P
w-s026-a018-w008	26:18	26:18	8	26:18:8	مِنْ	مِن		P					STEM|POS:P|LEM:min
w-s026-a018-w009	26:18	26:18	9	26:18:9	عُمُرِكَ	عُمُر	ع م ر	N					STEM|POS:N|LEM:Eumur|ROOT:Emr|M|GEN | SUFFIX|PRON:2MS
w-s026-a018-w010	26:18	26:18	10	26:18:10	سِنِينَ	سِنِين	س ن و	N					STEM|POS:N|LEM:siniyn|ROOT:snw|MP|ACC
w-s026-a019-w001	26:19	26:19	1	26:19:1	وَفَعَلْتَ	فَعَلَ	ف ع ل	V	PERF				PREFIX|w:CONJ+ | STEM|POS:V|PERF|LEM:faEala|ROOT:fEl|2MS | SUFFIX|PRON:2MS
w-s026-a019-w002	26:19	26:19	2	26:19:2	فَعْلَتَكَ	فَعْلَت	ف ع ل	N					STEM|POS:N|VN|LEM:faEolat|ROOT:fEl|NOM | SUFFIX|PRON:2MS
w-s026-a019-w003	26:19	26:19	3	26:19:3	ٱلَّتِى	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|FS
w-s026-a019-w004	26:19	26:19	4	26:19:4	فَعَلْتَ	فَعَلَ	ف ع ل	V	PERF				STEM|POS:V|PERF|LEM:faEala|ROOT:fEl|2MS | SUFFIX|PRON:2MS
w-s026-a019-w005	26:19	26:19	5	26:19:5	وَأَنتَ			PRON					PREFIX|w:CONJ+ | STEM|POS:PRON|2MS
