word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s041-a000-w001	41:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s041-a000-w002	41:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s041-a000-w003	41:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s041-a000-w004	41:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s041-a002-w001	41:2	41:2	1	41:2:1	تَنزِيلٌ	تَنزِيل	ن ز ل	N				II	STEM|POS:N|VN|(II)|LEM:tanziyl|ROOT:nzl|M|INDEF|NOM
w-s041-a002-w002	41:2	41:2	2	41:2:2	مِّنَ	مِن		P					STEM|POS:P|LEM:min
w-s041-a002-w003	41:2	41:2	3	41:2:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	N					PREFIX|Al+ | STEM|POS:N|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s041-a002-w004	41:2	41:2	4	41:2:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s041-a003-w001	41:3	41:3	1	41:3:1	كِتَٰبٌ	كِتَٰب	ك ت ب	N					STEM|POS:N|LEM:kita`b|ROOT:ktb|M|INDEF|NOM
w-s041-a003-w002	41:3	41:3	2	41:3:2	فُصِّلَتْ	فَصَّلَ	ف ص ل	V	PERF		PASS	II	STEM|POS:V|PERF|PASS|(II)|LEM:faS~ala|ROOT:fSl|3FS
w-s041-a003-w003	41:3	41:3	3	41:3:3	ءَايَٰتُهُۥ	ءَايَة	ء ي ي	N					STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FP|NOM | SUFFIX|PRON:3MS
w-s041-a003-w004	41:3	41:3	4	41:3:4	قُرْءَانًا	قُرْءَان	ق ر ء	PN					STEM|POS:PN|LEM:quro'aAn|ROOT:qrA|M|INDEF|ACC
w-s041-a003-w005	41:3	41:3	5	41:3:5	عَرَبِيًّا	عَرَبِيّ	ع ر ب	ADJ					STEM|POS:ADJ|LEM:Earabiy~|ROOT:Erb|MS|INDEF|ACC
w-s041-a003-w006	41:3	41:3	6	41:3:6	لِّقَوْمٍ	قَوْم	ق و م	N					PREFIX|l:P+ | STEM|POS:N|LEM:qawom|ROOT:qwm|M|INDEF|GEN
w-s041-a003-w007	41:3	41:3	7	41:3:7	يَعْلَمُونَ	عَلِمَ	ع ل م	V	IMPF				STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MP | SUFFIX|PRON:3MP
