source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s041-a000-w001	41:0	1	بِسْمِ	w-s041-a000-w001	1:1:1	one_to_one
t-s041-a000-w002	41:0	2	ٱللَّهِ	w-s041-a000-w002	1:1:2	one_to_one
t-s041-a000-w003	41:0	3	ٱلرَّحْمَٰنِ	w-s041-a000-w003	1:1:3	one_to_one
t-s041-a000-w004	41:0	4	ٱلرَّحِيمِ	w-s041-a000-w004	1:1:4	one_to_one
t-s041-a002-w001	41:2	1	تَنزِيلٌۭ	w-s041-a002-w001	41:2:1	one_to_one
t-s041-a002-w002	41:2	2	مِّنَ	w-s041-a002-w002	41:2:2	one_to_one
t-s041-a002-w003	41:2	3	ٱلرَّحْمَٰنِ	w-s041-a002-w003	41:2:3	one_to_one
t-s041-a002-w004	41:2	4	ٱلرَّحِيمِ	w-s041-a002-w004	41:2:4	one_to_one
t-s041-a003-w001	41:3	1	كِتَٰبٌۭ	w-s041-a003-w001	41:3:1	one_to_one
t-s041-a003-w002	41:3	2	فُصِّلَتْ	w-s041-a003-w002	41:3:2	one_to_one
t-s041-a003-w003	41:3	3	ءَايَٰتُهُۥ	w-s041-a003-w003	41:3:3	one_to_one
t-s041-a003-w004	41:3	4	قُرْءَانًا	w-s041-a003-w004	41:3:4	one_to_one
t-s041-a003-w005	41:3	5	عَرَبِيًّۭا	w-s041-a003-w005	41:3:5	one_to_one
t-s041-a003-w006	41:3	6	لِّقَوْمٍۢ	w-s041-a003-w006	41:3:6	one_to_one
t-s041-a003-w007	41:3	7	يَعْلَمُونَ	w-s041-a003-w007	41:3:7	one_to_one
t-s041-a004-w001	41:4	1	بَشِيرًۭا	w-s041-a004-w001	41:4:1	one_to_one
t-s041-a004-w002	41:4	2	وَنَذِيرًۭا	w-s041-a004-w002	41:4:2	one_to_one
t-s041-a004-w003	41:4	3	فَأَعْرَضَ	w-s041-a004-w003	41:4:3	one_to_one
t-s041-a004-w004	41:4	4	أَكْثَرُهُمْ	w-s041-a004-w004	41:4:4	one_to_one
t-s041-a004-w005	41:4	5	فَهُمْ	w-s041-a004-w005	41:4:5	one_to_one
t-s041-a004-w006	41:4	6	لَا	w-s041-a004-w006	41:4:6	one_to_one
t-s041-a004-w007	41:4	7	يَسْمَعُونَ	w-s041-a004-w007	41:4:7	one_to_one
t-s041-a005-w001	41:5	1	وَقَالُوا۟	w-s041-a005-w001	41:5:1	one_to_one
t-s041-a005-w002	41:5	2	قُلُوبُنَا	w-s041-a005-w002	41:5:2	one_to_one
t-s041-a005-w003	41:5	3	فِىٓ	w-s041-a005-w003	41:5:3	one_to_one
t-s041-a005-w004	41:5	4	أَكِنَّةٍۢ	w-s041-a005-w004	41:5:4	one_to_one
t-s041-a005-w005	41:5	5	مِّمَّا	w-s041-a005-w005	41:5:5	one_to_one
t-s041-a005-w006	41:5	6	تَدْعُونَآ	w-s041-a005-w006	41:5:6	one_to_one
t-s041-a005-w007	41:5	7	إِلَيْهِ	w-s041-a005-w007	41:5:7	one_to_one
t-s041-a005-w008	41:5	8	وَفِىٓ	w-s041-a005-w008	41:5:8	one_to_one
t-s041-a005-w009	41:5	9	ءَاذَانِنَا	w-s041-a005-w009	41:5:9	one_to_one
t-s041-a005-w010	41:5	10	وَقْرٌۭ	w-s041-a005-w010	41:5:10	one_to_one
t-s041-a005-w011	41:5	11	وَمِنۢ	w-s041-a005-w011	41:5:11	one_to_one
t-s041-a005-w012	41:5	12	بَيْنِنَا	w-s041-a005-w012	41:5:12	one_to_one
t-s041-a005-w013	41:5	13	وَبَيْنِكَ	w-s041-a005-w013	41:5:13	one_to_one
t-s041-a005-w014	41:5	14	حِجَابٌۭ	w-s041-a005-w014	41:5:14	one_to_one
t-s041-a005-w015	41:5	15	فَٱعْمَلْ	w-s041-a005-w015	41:5:15	one_to_one
t-s041-a005-w016	41:5	16	إِنَّنَا	w-s041-a005-w016	41:5:16	one_to_one
t-s041-a005-w017	41:5	17	عَٰمِلُونَ	w-s041-a005-w017	41:5:17	one_to_one
t-s041-a006-w001	41:6	1	قُلْ	w-s041-a006-w001	41:6:1	one_to_one
t-s041-a006-w002	41:6	2	إِنَّمَآ	w-s041-a006-w002	41:6:2	one_to_one
