syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-41_0-00001	ae:v3:s001:001:pass1:attach:a1	41:0	w-s041-a000-w001	w-s041-a000-w001	w-s041-a000-w001	m-w-s041-a000-w001-01	m-w-s041-a000-w001-02	m-w-s041-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-41_0-00002	ae:v3:s001:001:pass1:attach:a2	41:0	w-s041-a000-w001	w-s041-a000-w002		m-w-s041-a000-w001-02	m-w-s041-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-41_0-00003	ae:v3:s001:001:pass1:attach:a3	41:0	w-s041-a000-w002	w-s041-a000-w003		m-w-s041-a000-w002-01	m-w-s041-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-41_0-00004	ae:v3:s001:001:pass1:attach:a4	41:0	w-s041-a000-w002	w-s041-a000-w003		m-w-s041-a000-w002-01	m-w-s041-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-41_2-00005	ae:v3:s041:002:pass1:attach:a1	41:2	w-s041-a002-w001	w-s041-a002-w003	w-s041-a002-w002	m-w-s041-a002-w001-01	m-w-s041-a002-w003-02	m-w-s041-a002-w002-01	41:2:1:1	41:2:3:2	41:2:2:1	q:41:2:1	q:41:2:3	q:41:2:2	1	3	2	prep_complement	syntactically_forced	high			GERUND	NOUN_PROP		مِن	position_morpheme_aligned	case_government;local_syntax	ٱلرَّحْمَٰنِ is governed by مِّنَ as the source complement of تَنزِيلٌ.	resources/attachments.tsv:46062
sx-41_2-00006	ae:v3:s041:002:pass1:attach:a2	41:2	w-s041-a002-w003	w-s041-a002-w003		m-w-s041-a002-w003-02	m-w-s041-a002-w003-02		41:2:3:2	41:2:3:2		q:41:2:3	q:41:2:4		3	4		apposition	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱلرَّحْمَٰنِ in the same genitive divine-name sequence.	resources/attachments.tsv:46063
sx-41_3-00007	ae:v3:s041:003:pass1:attach:a1	41:3	w-s041-a003-w002	w-s041-a003-w003		m-w-s041-a003-w002-01	m-w-s041-a003-w003-01		41:3:2:1	41:3:3:1		q:41:3:2	q:41:3:3		2	3		subject	syntactically_forced	high			PV_PASS	NOUN_ABSTRACT			position_morpheme_aligned	agreement;word_order	ءَايَٰتُهُۥ is the nominative passive subject agreeing with فُصِّلَتْ.	resources/attachments.tsv:46064
sx-41_3-00008	ae:v3:s041:003:pass1:attach:a2	41:3	w-s041-a003-w002	w-s041-a003-w004		m-w-s041-a003-w002-01	m-w-s041-a003-w004-01		41:3:2:1	41:3:4:1		q:41:3:2	q:41:3:4		2	4		circumstantial	strongly_licensed	high			PV_PASS	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	قُرْءَانًا is accusative, describing the state in which the verses were detailed.	resources/attachments.tsv:46065
sx-41_3-00009	ae:v3:s041:003:pass1:attach:a3	41:3	w-s041-a003-w004	w-s041-a003-w005		m-w-s041-a003-w004-01	m-w-s041-a003-w005-01		41:3:4:1	41:3:5:1		q:41:3:4	q:41:3:5		4	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_RELATIVE			position_morpheme_aligned	agreement;local_syntax	عَرَبِيًّا agrees with قُرْءَانًا as its adjective.	resources/attachments.tsv:46066
sx-41_3-00010	ae:v3:s041:003:pass1:attach:a4	41:3	w-s041-a003-w002	w-s041-a003-w006	w-s041-a003-w006	m-w-s041-a003-w002-01	m-w-s041-a003-w006-02	m-w-s041-a003-w006-01	41:3:2:1	41:3:6:2	41:3:6:1	q:41:3:2	q:41:3:7	q:41:3:6	2	7	6	prep_complement	syntactically_forced	high			PV_PASS	NOUN_CONCRETE		لـ	position_morpheme_aligned	case_government;local_syntax	قَوْمٍ is governed by لِّ as the beneficiary of فُصِّلَتْ.	resources/attachments.tsv:46067
