word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s082-a000-w001	82:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s082-a000-w002	82:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s082-a000-w003	82:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s082-a000-w004	82:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s082-a001-w001	82:1	82:1	1	82:1:1	إِذَا	إِذَا		T					STEM|POS:T|LEM:<i*aA
w-s082-a001-w002	82:1	82:1	2	82:1:2	ٱلسَّمَآءُ	سَمَآء	س م و	N					PREFIX|Al+ | STEM|POS:N|LEM:samaA^'|ROOT:smw|F|NOM
w-s082-a001-w003	82:1	82:1	3	82:1:3	ٱنفَطَرَتْ	ٱنفَطَرَتْ	ف ط ر	V	PERF			VII	STEM|POS:V|PERF|(VII)|LEM:{nfaTarato|ROOT:fTr|3FS
w-s082-a002-w001	82:2	82:2	1	82:2:1	وَإِذَا	إِذَا		T					PREFIX|w:CONJ+ | STEM|POS:T|LEM:<i*aA
w-s082-a002-w002	82:2	82:2	2	82:2:2	ٱلْكَوَاكِبُ	كَوْكَب	ك و ك ب	N					PREFIX|Al+ | STEM|POS:N|LEM:kawokab|ROOT:kwkb|MP|NOM
w-s082-a002-w003	82:2	82:2	3	82:2:3	ٱنتَثَرَتْ	ٱنتَثَرَتْ	ن ث ر	V	PERF			VIII	STEM|POS:V|PERF|(VIII)|LEM:{ntavarato|ROOT:nvr|3FS
w-s082-a003-w001	82:3	82:3	1	82:3:1	وَإِذَا	إِذَا		T					PREFIX|w:CONJ+ | STEM|POS:T|LEM:<i*aA
w-s082-a003-w002	82:3	82:3	2	82:3:2	ٱلْبِحَارُ	بَحْر	ب ح ر	N					PREFIX|Al+ | STEM|POS:N|LEM:baHor|ROOT:bHr|MP|NOM
w-s082-a003-w003	82:3	82:3	3	82:3:3	فُجِّرَتْ	فُجِّرَتْ	ف ج ر	V	PERF		PASS	II	STEM|POS:V|PERF|PASS|(II)|LEM:fuj~irato|ROOT:fjr|3FS
w-s082-a004-w001	82:4	82:4	1	82:4:1	وَإِذَا	إِذَا		T					PREFIX|w:CONJ+ | STEM|POS:T|LEM:<i*aA
w-s082-a004-w002	82:4	82:4	2	82:4:2	ٱلْقُبُورُ	قَبْر	ق ب ر	N					PREFIX|Al+ | STEM|POS:N|LEM:qabor|ROOT:qbr|MP|NOM
w-s082-a004-w003	82:4	82:4	3	82:4:3	بُعْثِرَتْ	بُعْثِرَ	ب ع ث ر	V	PERF		PASS		STEM|POS:V|PERF|PASS|LEM:buEovira|ROOT:bEvr|3FS
w-s082-a005-w001	82:5	82:5	1	82:5:1	عَلِمَتْ	عَلِمَ	ع ل م	V	PERF				STEM|POS:V|PERF|LEM:Ealima|ROOT:Elm|3FS
w-s082-a005-w002	82:5	82:5	2	82:5:2	نَفْسٌ	نَفْس	ن ف س	N					STEM|POS:N|LEM:nafos|ROOT:nfs|FS|INDEF|NOM
w-s082-a005-w003	82:5	82:5	3	82:5:3	مَّا	مَا		REL					STEM|POS:REL|LEM:maA
w-s082-a005-w004	82:5	82:5	4	82:5:4	قَدَّمَتْ	قَدَّمَ	ق د م	V	PERF			II	STEM|POS:V|PERF|(II)|LEM:qad~ama|ROOT:qdm|3FS
w-s082-a005-w005	82:5	82:5	5	82:5:5	وَأَخَّرَتْ	أَخَّرَ	ء خ ر	V	PERF			II	PREFIX|w:CONJ+ | STEM|POS:V|PERF|(II)|LEM:>ax~ara|ROOT:Axr|3FS
w-s082-a006-w001	82:6	82:6	1	82:6:1	يَٰٓأَيُّهَا	أَيُّهَا		N					PREFIX|ya+ | STEM|POS:N|LEM:>ay~uhaA|NOM
w-s082-a006-w002	82:6	82:6	2	82:6:2	ٱلْإِنسَٰنُ	إِنسَٰن	ء ن س	N					PREFIX|Al+ | STEM|POS:N|LEM:<insa`n|ROOT:Ans|M|NOM
w-s082-a006-w003	82:6	82:6	3	82:6:3	مَا	مَا		REL					STEM|POS:REL|LEM:maA
w-s082-a006-w004	82:6	82:6	4	82:6:4	غَرَّكَ	غَرَّ	غ ر ر	V	PERF				STEM|POS:V|PERF|LEM:gar~a|ROOT:grr|3MS | SUFFIX|PRON:2MS
w-s082-a006-w005	82:6	82:6	5	82:6:5	بِرَبِّكَ	رَبّ	ر ب ب	N					PREFIX|bi+ | STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN | SUFFIX|PRON:2MS
w-s082-a006-w006	82:6	82:6	6	82:6:6	ٱلْكَرِيمِ	كَرِيم	ك ر م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:kariym|ROOT:krm|MS|GEN
w-s082-a007-w001	82:7	82:7	1	82:7:1	ٱلَّذِى	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MS
w-s082-a007-w002	82:7	82:7	2	82:7:2	خَلَقَكَ	خَلَقَ	خ ل ق	V	PERF				STEM|POS:V|PERF|LEM:xalaqa|ROOT:xlq|3MS | SUFFIX|PRON:2MS
w-s082-a007-w003	82:7	82:7	3	82:7:3	فَسَوَّىٰكَ	سَوَّىٰ	س و ي	V	PERF			II	PREFIX|f:CONJ+ | STEM|POS:V|PERF|(II)|LEM:saw~aY`|ROOT:swy|3MS | SUFFIX|PRON:2MS
w-s082-a007-w004	82:7	82:7	4	82:7:4	فَعَدَلَكَ	عَدَلَ	ع د ل	V	PERF				PREFIX|f:CONJ+ | STEM|POS:V|PERF|LEM:Eadala|ROOT:Edl|3MS | SUFFIX|PRON:2MS
w-s082-a008-w001	82:8	82:8	1	82:8:1	فِىٓ	فِى		P					STEM|POS:P|LEM:fiY
w-s082-a008-w002	82:8	82:8	2	82:8:2	أَىِّ	أَىّ		N					STEM|POS:N|LEM:>aY~|GEN
w-s082-a008-w003	82:8	82:8	3	82:8:3	صُورَةٍ	صُورَة	ص و ر	N					STEM|POS:N|LEM:Suwrap|ROOT:Swr|F|INDEF|GEN
w-s082-a008-w004	82:8	82:8	4	82:8:4	مَّا	مَا		REL					STEM|POS:REL|LEM:maA
w-s082-a008-w005	82:8	82:8	5	82:8:5	شَآءَ	شَآءَ	ش ي ء	V	PERF				STEM|POS:V|PERF|LEM:$aA^'a|ROOT:$yA|3MS
w-s082-a008-w006	82:8	82:8	6	82:8:6	رَكَّبَكَ	رَكَّبَ	ر ك ب	V	PERF			II	STEM|POS:V|PERF|(II)|LEM:rak~aba|ROOT:rkb|3MS | SUFFIX|PRON:2MS
w-s082-a009-w001	82:9	82:9	1	82:9:1	كَلَّا	كَلَّا		AVR					STEM|POS:AVR|LEM:kal~aA
w-s082-a009-w002	82:9	82:9	2	82:9:2	بَلْ	بَل		RET					STEM|POS:RET|LEM:bal
w-s082-a009-w003	82:9	82:9	3	82:9:3	تُكَذِّبُونَ	كَذَّبَ	ك ذ ب	V	IMPF			II	STEM|POS:V|IMPF|(II)|LEM:ka*~aba|ROOT:k*b|2MP | SUFFIX|PRON:2MP
w-s082-a009-w004	82:9	82:9	4	82:9:4	بِٱلدِّينِ	دِين	د ي ن	N					PREFIX|bi+ | PREFIX|Al+ | STEM|POS:N|LEM:diyn|ROOT:dyn|M|GEN
w-s082-a010-w001	82:10	82:10	1	82:10:1	وَإِنَّ	إِنّ		ACC					PREFIX|w:REM+ | STEM|POS:ACC|LEM:<in~|SP:<in~
w-s082-a010-w002	82:10	82:10	2	82:10:2	عَلَيْكُمْ	عَلَىٰ		P					STEM|POS:P|LEM:EalaY` | SUFFIX|PRON:2MP
w-s082-a010-w003	82:10	82:10	3	82:10:3	لَحَٰفِظِينَ	حَٰفِظ	ح ف ظ	N			ACT		PREFIX|l:EMPH+ | STEM|POS:N|ACT|PCPL|LEM:Ha`fiZ|ROOT:HfZ|MP|ACC
w-s082-a011-w001	82:11	82:11	1	82:11:1	كِرَامًا	كَرِيم	ك ر م	ADJ					STEM|POS:ADJ|LEM:kariym|ROOT:krm|MP|INDEF|ACC
w-s082-a011-w002	82:11	82:11	2	82:11:2	كَٰتِبِينَ	كَاتِب	ك ت ب	ADJ			ACT		STEM|POS:ADJ|ACT|PCPL|LEM:kaAtib|ROOT:ktb|MP|ACC
