cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-82_0-00001	82:0	w-s082-a000-w002	w-s082-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-82_0-00002	82:0	w-s082-a000-w002	w-s082-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-82_0-00003	82:0	w-s082-a000-w002	w-s082-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-82_0-00004	82:0	w-s082-a000-w003	w-s082-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-82_0-00005	82:0	w-s082-a000-w004	w-s082-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-82_1-00006	82:1	w-s082-a001-w002	w-s082-a001-w003	س م و	ف ط ر	1	1	1	1	13	14	intra_ayah:82:1:root:1
co-82_2-00007	82:2	w-s082-a002-w002	w-s082-a002-w003	ك و ك ب	ن ث ر	1	1	1	1	1	1	intra_ayah:82:2:root:1
co-82_3-00008	82:3	w-s082-a003-w002	w-s082-a003-w003	ب ح ر	ف ج ر	1	1	1	1	1	1	intra_ayah:82:3:root:1
co-82_4-00009	82:4	w-s082-a004-w003	w-s082-a004-w002	ب ع ث ر	ق ب ر	1	1	1	1	2	2	intra_ayah:82:4:root:1
co-82_5-00010	82:5	w-s082-a005-w005	w-s082-a005-w001	ء خ ر	ع ل م	4	3	3	1	34	53	intra_ayah:82:5:root:1
co-82_5-00011	82:5	w-s082-a005-w005	w-s082-a005-w004	ء خ ر	ق د م	1	1	1	1	10	12	intra_ayah:82:5:root:2
co-82_5-00012	82:5	w-s082-a005-w005	w-s082-a005-w002	ء خ ر	ن ف س	3	2	2	1	16	17	intra_ayah:82:5:root:3
co-82_5-00013	82:5	w-s082-a005-w001	w-s082-a005-w004	ع ل م	ق د م	3	2	2	1	7	10	intra_ayah:82:5:root:4
co-82_5-00014	82:5	w-s082-a005-w001	w-s082-a005-w002	ع ل م	ن ف س	1	1	1	1	45	81	intra_ayah:82:5:root:5
co-82_5-00015	82:5	w-s082-a005-w004	w-s082-a005-w002	ق د م	ن ف س	2	1	1	1	7	7	intra_ayah:82:5:root:6
co-82_6-00016	82:6	w-s082-a006-w002	w-s082-a006-w005	ء ن س	ر ب ب	3	2	2	1	12	16	intra_ayah:82:6:root:1
co-82_6-00017	82:6	w-s082-a006-w002	w-s082-a006-w004	ء ن س	غ ر ر	2	1	1	1	3	3	intra_ayah:82:6:root:2
co-82_6-00018	82:6	w-s082-a006-w002	w-s082-a006-w006	ء ن س	ك ر م	4	3	3	1	2	3	intra_ayah:82:6:root:3
co-82_6-00019	82:6	w-s082-a006-w005	w-s082-a006-w004	ر ب ب	غ ر ر	1	1	1	1	4	6	intra_ayah:82:6:root:4
co-82_6-00020	82:6	w-s082-a006-w005	w-s082-a006-w006	ر ب ب	ك ر م	1	1	1	1	10	14	intra_ayah:82:6:root:5
