finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-47_0-001	47:0	1	strong	1	1	1:1:3	root_000552	B001	w-s047-a000-w003
f-47_0-001	47:0	1	strong	1	2	1:1:3	root_000552	B002	w-s047-a000-w003
f-47_0-001	47:0	1	strong	2	1	1:1:4	root_000552	B001	w-s047-a000-w004
f-47_0-001	47:0	1	strong	2	2	1:1:4	root_000552	B002	w-s047-a000-w004
f-47_1-001	47:1	1	strong	1	1	47:1:3	root_000848	B005	w-s047-a001-w003
f-47_1-001	47:1	1	strong	2	1	47:1:5	root_000672	B001	w-s047-a001-w005
f-47_1-001	47:1	1	strong	3	1	47:1:7	root_000913	B003	w-s047-a001-w007
f-47_1-001	47:1	1	strong	4	1	47:1:8	root_001046	B011	w-s047-a001-w008
f-47_1-002	47:1	2	weak	1	1	47:1:2	root_001307	B003	w-s047-a001-w002
f-47_1-002	47:1	2	weak	2	1	47:1:7	root_000913	B002	w-s047-a001-w007
f-47_2-001	47:2	1	strong	1	1	47:2:14	root_001307	B009	w-s047-a002-w014
f-47_2-001	47:2	1	strong	1	2	47:2:14	root_001307	B003	w-s047-a002-w014
f-47_2-002	47:2	2	strong	1	1	47:2:4	root_000876	B001	w-s047-a002-w004
f-47_2-002	47:2	2	strong	1	2	47:2:4	root_000876	B003	w-s047-a002-w004
f-47_2-002	47:2	2	strong	2	1	47:2:17	root_000876	B001	w-s047-a002-w017
f-47_2-002	47:2	2	strong	2	2	47:2:17	root_000876	B003	w-s047-a002-w017
f-47_2-002	47:2	2	strong	3	1	47:2:18	root_000165	B003	w-s047-a002-w018
f-47_2-002	47:2	2	strong	3	2	47:2:18	root_000165	B004	w-s047-a002-w018
f-47_3-001	47:3	1	strong	1	1	47:3:5	root_000175	B003	w-s047-a003-w005
f-47_3-001	47:3	1	strong	1	2	47:3:5	root_000175	B004	w-s047-a003-w005
f-47_3-001	47:3	1	strong	2	1	47:3:6	root_000127	B001	w-s047-a003-w006
f-47_3-001	47:3	1	strong	3	1	47:3:10	root_000175	B003	w-s047-a003-w010
f-47_3-001	47:3	1	strong	3	2	47:3:10	root_000175	B004	w-s047-a003-w010
f-47_3-001	47:3	1	strong	4	1	47:3:11	root_000347	B001	w-s047-a003-w011
f-47_3-002	47:3	2	weak	1	1	47:3:15	root_000906	B003	w-s047-a003-w015
f-47_3-002	47:3	2	weak	1	2	47:3:15	root_000906	B001	w-s047-a003-w015
f-47_3-002	47:3	2	weak	1	3	47:3:15	root_000906	B009	w-s047-a003-w015
f-47_3-002	47:3	2	weak	2	1	47:3:18	root_001397	B003	w-s047-a003-w018
f-47_4-001	47:4	1	strong	1	1	47:4:5	root_000906	B001	w-s047-a004-w005
f-47_4-001	47:4	1	strong	2	1	47:4:9	root_000196	B003	w-s047-a004-w009
f-47_4-001	47:4	1	strong	3	1	47:4:10	root_000782	B001	w-s047-a004-w010
f-47_4-001	47:4	1	strong	4	1	47:4:11	root_001623	B003	w-s047-a004-w011
f-47_4-001	47:4	1	strong	5	1	47:4:13	root_001449	B004	w-s047-a004-w013
f-47_4-001	47:4	1	strong	6	1	47:4:16	root_001136	B002	w-s047-a004-w016
f-47_4-002	47:4	2	strong	1	1	47:4:18	root_001657	B001	w-s047-a004-w018
f-47_4-002	47:4	2	strong	2	1	47:4:20	root_001643	B003	w-s047-a004-w020
f-47_4-002	47:4	2	strong	2	2	47:4:20	root_001643	B002	w-s047-a004-w020
f-47_4-003	47:4	3	strong	1	1	47:4:25	root_001510	B001	w-s047-a004-w025
f-47_4-003	47:4	3	strong	2	1	47:4:28	root_000153	B002	w-s047-a004-w028
f-47_5-001	47:5	1	strong	1	1	47:5:1	root_001583	B001	w-s047-a005-w001
f-47_5-001	47:5	1	strong	1	2	47:5:1	root_001583	B002	w-s047-a005-w001
f-47_5-001	47:5	1	strong	1	3	47:5:1	root_001583	B010	w-s047-a005-w001
f-47_5-001	47:5	1	strong	2	1	47:5:2	root_000876	B001	w-s047-a005-w002
f-47_5-001	47:5	1	strong	2	2	47:5:2	root_000876	B003	w-s047-a005-w002
f-47_5-001	47:5	1	strong	3	1	47:5:3	root_000165	B003	w-s047-a005-w003
f-47_5-001	47:5	1	strong	3	2	47:5:3	root_000165	B004	w-s047-a005-w003
f-47_6-001	47:6	1	strong	1	1	47:6:1	root_000464	B001	w-s047-a006-w001
f-47_6-001	47:6	1	strong	2	1	47:6:3	root_001002	B003	w-s047-a006-w003
f-47_6-002	47:6	2	weak	1	1	47:6:3	root_001002	B004	w-s047-a006-w003
f-47_6-003	47:6	3	strong	1	1	47:6:3	root_001002	B001	w-s047-a006-w003
f-47_6-003	47:6	3	strong	1	2	47:6:3	root_001002	B013	w-s047-a006-w003
f-47_7-001	47:7	1	strong	1	1	47:7:5	root_001510	B001	w-s047-a007-w005
f-47_7-001	47:7	1	strong	2	1	47:7:7	root_001510	B001	w-s047-a007-w007
f-47_7-001	47:7	1	strong	3	1	47:7:8	root_000192	B003	w-s047-a007-w008
f-47_7-001	47:7	1	strong	4	1	47:7:9	root_001207	B004	w-s047-a007-w009
f-47_7-001	47:7	1	strong	4	2	47:7:9	root_001207	B006	w-s047-a007-w009
f-47_7-002	47:7	2	weak	1	1	47:7:8	root_000192	B005	w-s047-a007-w008
f-47_7-002	47:7	2	weak	1	2	47:7:8	root_000192	B006	w-s047-a007-w008
f-47_7-002	47:7	2	weak	2	1	47:7:9	root_001207	B002	w-s047-a007-w009
f-47_8-001	47:8	1	strong	1	1	47:8:3	root_000182	B001	w-s047-a008-w003
f-47_8-001	47:8	1	strong	1	2	47:8:3	root_000182	B004	w-s047-a008-w003
f-47_8-001	47:8	1	strong	2	1	47:8:5	root_000913	B001	w-s047-a008-w005
f-47_8-001	47:8	1	strong	2	2	47:8:5	root_000913	B002	w-s047-a008-w005
f-47_8-001	47:8	1	strong	2	3	47:8:5	root_000913	B003	w-s047-a008-w005
f-47_9-001	47:9	1	strong	1	1	47:9:3	root_001295	B001	w-s047-a009-w003
f-47_9-001	47:9	1	strong	2	1	47:9:5	root_001492	B002	w-s047-a009-w005
f-47_9-001	47:9	1	strong	3	1	47:9:7	root_000289	B001	w-s047-a009-w007
f-47_9-002	47:9	2	weak	1	1	47:9:7	root_000289	B004	w-s047-a009-w007
f-47_10-001	47:10	1	strong	1	1	47:10:2	root_000769	B001	w-s047-a010-w002
f-47_10-001	47:10	1	strong	1	2	47:10:2	root_000769	B002	w-s047-a010-w002
f-47_10-001	47:10	1	strong	2	1	47:10:5	root_001520	B001	w-s047-a010-w005
f-47_10-001	47:10	1	strong	3	1	47:10:8	root_001033	B011	w-s047-a010-w008
f-47_10-001	47:10	1	strong	3	2	47:10:8	root_001033	B006	w-s047-a010-w008
f-47_10-002	47:10	2	strong	1	1	47:10:8	root_001033	B005	w-s047-a010-w008
f-47_10-002	47:10	2	strong	1	2	47:10:8	root_001033	B009	w-s047-a010-w008
f-47_10-002	47:10	2	strong	2	1	47:10:16	root_001397	B001	w-s047-a010-w016
f-47_10-002	47:10	2	strong	2	2	47:10:16	root_001397	B002	w-s047-a010-w016
f-47_11-001	47:11	1	strong	1	1	47:11:4	root_001684	B001	w-s047-a011-w004
f-47_11-001	47:11	1	strong	1	2	47:11:4	root_001684	B003	w-s047-a011-w004
f-47_11-001	47:11	1	strong	1	3	47:11:4	root_001684	B004	w-s047-a011-w004
f-47_11-001	47:11	1	strong	2	1	47:11:10	root_001684	B001	w-s047-a011-w010
f-47_11-001	47:11	1	strong	2	2	47:11:10	root_001684	B003	w-s047-a011-w010
f-47_11-001	47:11	1	strong	2	3	47:11:10	root_001684	B004	w-s047-a011-w010
f-47_11-002	47:11	2	weak	1	1	47:11:4	root_001684	B002	w-s047-a011-w004
f-47_11-002	47:11	2	weak	2	1	47:11:10	root_001684	B002	w-s047-a011-w010
f-47_12-001	47:12	1	strong	1	1	47:12:9	root_000240	B001	w-s047-a012-w009
f-47_12-001	47:12	1	strong	1	2	47:12:9	root_000240	B006	w-s047-a012-w009
f-47_12-001	47:12	1	strong	2	1	47:12:12	root_001559	B001	w-s047-a012-w012
f-47_12-001	47:12	1	strong	2	2	47:12:12	root_001559	B003	w-s047-a012-w012
