cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-22_0-00001	22:0	w-s022-a000-w002	w-s022-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-22_0-00002	22:0	w-s022-a000-w002	w-s022-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-22_0-00003	22:0	w-s022-a000-w002	w-s022-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-22_0-00004	22:0	w-s022-a000-w003	w-s022-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-22_0-00005	22:0	w-s022-a000-w004	w-s022-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-22_1-00006	22:1	w-s022-a001-w004	w-s022-a001-w006	ر ب ب	ز ل ز ل	2	1	1	1	1	1	intra_ayah:22:1:root:1
co-22_1-00007	22:1	w-s022-a001-w006	w-s022-a001-w002	ز ل ز ل	ن و س	4	3	3	1	1	1	intra_ayah:22:1:root:10
co-22_1-00008	22:1	w-s022-a001-w006	w-s022-a001-w003	ز ل ز ل	و ق ي	3	2	2	1	1	1	intra_ayah:22:1:root:11
co-22_1-00009	22:1	w-s022-a001-w007	w-s022-a001-w008	س و ع	ش ي ء	1	1	1	1	3	3	intra_ayah:22:1:root:12
co-22_1-00010	22:1	w-s022-a001-w007	w-s022-a001-w009	س و ع	ع ظ م	2	2	2	1	1	1	intra_ayah:22:1:root:13
co-22_1-00011	22:1	w-s022-a001-w007	w-s022-a001-w002	س و ع	ن و س	5	4	4	1	5	6	intra_ayah:22:1:root:14
co-22_1-00012	22:1	w-s022-a001-w007	w-s022-a001-w003	س و ع	و ق ي	4	3	3	1	1	1	intra_ayah:22:1:root:15
co-22_1-00013	22:1	w-s022-a001-w008	w-s022-a001-w009	ش ي ء	ع ظ م	1	1	1	1	15	17	intra_ayah:22:1:root:16
co-22_1-00014	22:1	w-s022-a001-w008	w-s022-a001-w002	ش ي ء	ن و س	6	5	5	1	27	32	intra_ayah:22:1:root:17
co-22_1-00015	22:1	w-s022-a001-w008	w-s022-a001-w003	ش ي ء	و ق ي	5	4	4	1	24	30	intra_ayah:22:1:root:18
co-22_1-00016	22:1	w-s022-a001-w009	w-s022-a001-w002	ع ظ م	ن و س	7	6	6	1	5	5	intra_ayah:22:1:root:19
co-22_1-00017	22:1	w-s022-a001-w004	w-s022-a001-w007	ر ب ب	س و ع	3	2	2	1	7	7	intra_ayah:22:1:root:2
co-22_1-00018	22:1	w-s022-a001-w009	w-s022-a001-w003	ع ظ م	و ق ي	6	5	5	1	8	9	intra_ayah:22:1:root:20
co-22_1-00019	22:1	w-s022-a001-w002	w-s022-a001-w003	ن و س	و ق ي	1	1	1	1	13	15	intra_ayah:22:1:root:21
co-22_1-00020	22:1	w-s022-a001-w004	w-s022-a001-w008	ر ب ب	ش ي ء	4	3	3	1	75	109	intra_ayah:22:1:root:3
co-22_1-00021	22:1	w-s022-a001-w004	w-s022-a001-w009	ر ب ب	ع ظ م	5	4	4	1	20	22	intra_ayah:22:1:root:4
co-22_1-00022	22:1	w-s022-a001-w004	w-s022-a001-w002	ر ب ب	ن و س	2	2	2	1	45	54	intra_ayah:22:1:root:5
co-22_1-00023	22:1	w-s022-a001-w004	w-s022-a001-w003	ر ب ب	و ق ي	1	1	1	1	33	39	intra_ayah:22:1:root:6
co-22_1-00024	22:1	w-s022-a001-w006	w-s022-a001-w007	ز ل ز ل	س و ع	1	1	1	1	1	1	intra_ayah:22:1:root:7
co-22_1-00025	22:1	w-s022-a001-w006	w-s022-a001-w008	ز ل ز ل	ش ي ء	2	2	2	1	1	1	intra_ayah:22:1:root:8
co-22_1-00026	22:1	w-s022-a001-w006	w-s022-a001-w009	ز ل ز ل	ع ظ م	3	3	3	1	1	1	intra_ayah:22:1:root:9
co-22_2-00027	22:2	w-s022-a002-w021	w-s022-a002-w011	ء ل ه	ح م ل	10	6	7	2	14	28	intra_ayah:22:2:root:1
co-22_2-00028	22:2	w-s022-a002-w021	w-s022-a002-w012	ء ل ه	ح م ل	9	6	7	2	14	28	intra_ayah:22:2:root:1
co-22_2-00029	22:2	w-s022-a002-w021	w-s022-a002-w008	ء ل ه	و ض ع	13	9	9	1	12	19	intra_ayah:22:2:root:10
co-22_2-00030	22:2	w-s022-a002-w021	w-s022-a002-w001	ء ل ه	ي و م	20	15	15	1	125	226	intra_ayah:22:2:root:11
co-22_2-00031	22:2	w-s022-a002-w011	w-s022-a002-w003	ح م ل	ذ ه ل	8	6	7	2	1	2	intra_ayah:22:2:root:12
co-22_2-00032	22:2	w-s022-a002-w012	w-s022-a002-w003	ح م ل	ذ ه ل	9	6	7	2	1	2	intra_ayah:22:2:root:12
co-22_2-00033	22:2	w-s022-a002-w011	w-s022-a002-w002	ح م ل	ر ء ي	9	1	8	4	2	7	intra_ayah:22:2:root:13
co-22_2-00034	22:2	w-s022-a002-w011	w-s022-a002-w013	ح م ل	ر ء ي	2	1	8	4	2	7	intra_ayah:22:2:root:13
co-22_2-00035	22:2	w-s022-a002-w012	w-s022-a002-w002	ح م ل	ر ء ي	10	1	8	4	2	7	intra_ayah:22:2:root:13
co-22_2-00036	22:2	w-s022-a002-w012	w-s022-a002-w013	ح م ل	ر ء ي	1	1	8	4	2	7	intra_ayah:22:2:root:13
co-22_2-00037	22:2	w-s022-a002-w011	w-s022-a002-w005	ح م ل	ر ض ع	6	3	5	4	2	8	intra_ayah:22:2:root:14
co-22_2-00038	22:2	w-s022-a002-w011	w-s022-a002-w007	ح م ل	ر ض ع	4	3	5	4	2	8	intra_ayah:22:2:root:14
co-22_2-00039	22:2	w-s022-a002-w012	w-s022-a002-w005	ح م ل	ر ض ع	7	3	5	4	2	8	intra_ayah:22:2:root:14
co-22_2-00040	22:2	w-s022-a002-w012	w-s022-a002-w007	ح م ل	ر ض ع	5	3	5	4	2	8	intra_ayah:22:2:root:14
co-22_2-00041	22:2	w-s022-a002-w011	w-s022-a002-w015	ح م ل	س ك ر	4	3	5	4	1	4	intra_ayah:22:2:root:15
co-22_2-00042	22:2	w-s022-a002-w011	w-s022-a002-w018	ح م ل	س ك ر	7	3	5	4	1	4	intra_ayah:22:2:root:15
co-22_2-00043	22:2	w-s022-a002-w012	w-s022-a002-w015	ح م ل	س ك ر	3	3	5	4	1	4	intra_ayah:22:2:root:15
co-22_2-00044	22:2	w-s022-a002-w012	w-s022-a002-w018	ح م ل	س ك ر	6	3	5	4	1	4	intra_ayah:22:2:root:15
co-22_2-00045	22:2	w-s022-a002-w011	w-s022-a002-w022	ح م ل	ش د د	11	7	8	2	2	4	intra_ayah:22:2:root:16
co-22_2-00046	22:2	w-s022-a002-w012	w-s022-a002-w022	ح م ل	ش د د	10	7	8	2	2	4	intra_ayah:22:2:root:16
co-22_2-00047	22:2	w-s022-a002-w011	w-s022-a002-w020	ح م ل	ع ذ ب	9	5	6	2	2	3	intra_ayah:22:2:root:17
co-22_2-00048	22:2	w-s022-a002-w012	w-s022-a002-w020	ح م ل	ع ذ ب	8	5	6	2	2	3	intra_ayah:22:2:root:17
co-22_2-00049	22:2	w-s022-a002-w011	w-s022-a002-w004	ح م ل	ك ل ل	7	1	6	4	5	9	intra_ayah:22:2:root:18
