word_id	morpheme_ids	root_id	binding_status
w-s106-a000-w001	m-w-s106-a000-w001-02	root_000745	resolved_source_exact
w-s106-a000-w002	m-w-s106-a000-w002-01	root_000047	resolved_normalized_exact
w-s106-a000-w003	m-w-s106-a000-w003-02	root_000552	resolved_source_exact
w-s106-a000-w004	m-w-s106-a000-w004-02	root_000552	resolved_source_exact
w-s106-a001-w001	m-w-s106-a001-w001-02	root_000045	resolved_normalized_exact
w-s106-a002-w001	m-w-s106-a002-w001-01	root_000045	resolved_normalized_exact
w-s106-a002-w002	m-w-s106-a002-w002-01	root_000551	resolved_source_exact
w-s106-a002-w003	m-w-s106-a002-w003-02	root_000776	resolved_source_exact
w-s106-a002-w004	m-w-s106-a002-w004-03	root_000899	resolved_source_exact
w-s106-a003-w001	m-w-s106-a003-w001-03	root_000973	resolved_source_exact
w-s106-a003-w002	m-w-s106-a003-w002-01	root_000532	resolved_source_exact
w-s106-a003-w004	m-w-s106-a003-w004-02	root_000166	resolved_source_exact
w-s106-a004-w002	m-w-s106-a004-w002-01	root_000934	resolved_source_exact
w-s106-a004-w004	m-w-s106-a004-w004-01	root_000278	resolved_source_exact
w-s106-a004-w005	m-w-s106-a004-w005-02	root_000054	resolved_normalized_exact
w-s106-a004-w007	m-w-s106-a004-w007-01	root_000447	resolved_source_exact
