syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-106_0-00001	ae:v3:s001:001:pass1:attach:a1	106:0	w-s106-a000-w001	w-s106-a000-w001	w-s106-a000-w001	m-w-s106-a000-w001-01	m-w-s106-a000-w001-02	m-w-s106-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-106_0-00002	ae:v3:s001:001:pass1:attach:a2	106:0	w-s106-a000-w001	w-s106-a000-w002		m-w-s106-a000-w001-02	m-w-s106-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-106_0-00003	ae:v3:s001:001:pass1:attach:a3	106:0	w-s106-a000-w002	w-s106-a000-w003		m-w-s106-a000-w002-01	m-w-s106-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-106_0-00004	ae:v3:s001:001:pass1:attach:a4	106:0	w-s106-a000-w002	w-s106-a000-w003		m-w-s106-a000-w002-01	m-w-s106-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-106_1-00005	ae:v3:s106:001:pass1:attach:a1	106:1	w-s106-a001-w001	w-s106-a001-w002		m-w-s106-a001-w001-02	m-w-s106-a001-w002-01		106:1:1:2	106:1:2:1		q:106:1:1	q:106:1:2		1	2		idafa	syntactically_forced	high			GERUND	NOUN_PROP			fallback_morpheme_aligned	case_government;local_syntax	قُرَيْشٍ is the genitive muḍāf ilayh of إِيلَٰفِ.	resources/attachments.tsv:58301
sx-106_2-00006	ae:v3:s106:002:pass1:attach:a1	106:2	w-s106-a002-w001	w-s106-a002-w001		m-w-s106-a002-w001-01	m-w-s106-a002-w001-01		106:2:1:1	106:2:1:1		q:106:2:1	q:106:2:1		1	1		idafa	syntactically_forced	high	whole_word	possessive_suffix	GERUND				position_morpheme_aligned	morphology;local_syntax	The suffix هِمْ is the possessive dependent of إِۦلَٰفِ.	resources/attachments.tsv:58302
sx-106_2-00007	ae:v3:s106:002:pass1:attach:a2	106:2	w-s106-a002-w001	w-s106-a002-w002		m-w-s106-a002-w001-01	m-w-s106-a002-w002-01		106:2:1:1	106:2:2:1		q:106:2:1	q:106:2:2		1	2		direct_object	strongly_licensed	medium			GERUND	GERUND	explicit		position_morpheme_aligned	case_government;local_syntax	رِحْلَةَ is accusative as the object of the verbal noun إِۦلَٰفِهِمْ.	resources/attachments.tsv:58303
sx-106_2-00008	ae:v3:s106:002:pass1:attach:a3	106:2	w-s106-a002-w002	w-s106-a002-w003		m-w-s106-a002-w002-01	m-w-s106-a002-w003-02		106:2:2:1	106:2:3:2		q:106:2:2	q:106:2:3		2	3		idafa	syntactically_forced	high			GERUND	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱلشِّتَآءِ is the genitive muḍāf ilayh of رِحْلَةَ.	resources/attachments.tsv:58304
sx-106_2-00009	ae:v3:s106:002:pass1:attach:a4	106:2	w-s106-a002-w003	w-s106-a002-w004		m-w-s106-a002-w003-02	m-w-s106-a002-w004-03		106:2:3:2	106:2:4:3		q:106:2:3	q:106:2:5		3	5		conjoined	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	parallelism;local_syntax	وَ coordinates ٱلصَّيْفِ with ٱلشِّتَآءِ in the same genitive construction.	resources/attachments.tsv:58305
sx-106_3-00010	ae:v3:s106:003:pass1:attach:a1	106:3	w-s106-a003-w001	w-s106-a003-w001		m-w-s106-a003-w001-03	m-w-s106-a003-w001-03		106:3:1:3	106:3:1:3		q:106:3:2	q:106:3:3		2	3		particle_complement	syntactically_forced	high			OTHER	IV			position_morpheme_aligned	morphology;local_syntax	لْ is lām al-amr and governs يَعْبُدُوا۟ in the jussive.	resources/attachments.tsv:58306
