cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-106_0-00001	106:0	w-s106-a000-w002	w-s106-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-106_0-00002	106:0	w-s106-a000-w002	w-s106-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-106_0-00003	106:0	w-s106-a000-w002	w-s106-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-106_0-00004	106:0	w-s106-a000-w003	w-s106-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-106_0-00005	106:0	w-s106-a000-w004	w-s106-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-106_2-00006	106:2	w-s106-a002-w001	w-s106-a002-w002	ء ل ف	ر ح ل	1	1	1	1	1	1	intra_ayah:106:2:root:1
co-106_2-00007	106:2	w-s106-a002-w001	w-s106-a002-w003	ء ل ف	ش ت و	2	2	2	1	1	1	intra_ayah:106:2:root:2
co-106_2-00008	106:2	w-s106-a002-w001	w-s106-a002-w004	ء ل ف	ص ي ف	3	3	3	1	1	1	intra_ayah:106:2:root:3
co-106_2-00009	106:2	w-s106-a002-w002	w-s106-a002-w003	ر ح ل	ش ت و	1	1	1	1	1	1	intra_ayah:106:2:root:4
co-106_2-00010	106:2	w-s106-a002-w002	w-s106-a002-w004	ر ح ل	ص ي ف	2	2	2	1	1	1	intra_ayah:106:2:root:5
co-106_2-00011	106:2	w-s106-a002-w003	w-s106-a002-w004	ش ت و	ص ي ف	1	1	1	1	1	1	intra_ayah:106:2:root:6
co-106_3-00012	106:3	w-s106-a003-w004	w-s106-a003-w002	ب ي ت	ر ب ب	2	1	1	1	13	14	intra_ayah:106:3:root:1
co-106_3-00013	106:3	w-s106-a003-w004	w-s106-a003-w001	ب ي ت	ع ب د	3	2	2	1	1	1	intra_ayah:106:3:root:2
co-106_3-00014	106:3	w-s106-a003-w002	w-s106-a003-w001	ر ب ب	ع ب د	1	1	1	1	47	57	intra_ayah:106:3:root:3
co-106_4-00015	106:4	w-s106-a004-w005	w-s106-a004-w004	ء م ن	ج و ع	1	1	1	1	2	2	intra_ayah:106:4:root:1
co-106_4-00016	106:4	w-s106-a004-w005	w-s106-a004-w007	ء م ن	خ و ف	2	1	1	1	22	31	intra_ayah:106:4:root:2
co-106_4-00017	106:4	w-s106-a004-w005	w-s106-a004-w002	ء م ن	ط ع م	3	2	2	1	9	16	intra_ayah:106:4:root:3
co-106_4-00018	106:4	w-s106-a004-w004	w-s106-a004-w007	ج و ع	خ و ف	3	2	2	1	3	3	intra_ayah:106:4:root:4
co-106_4-00019	106:4	w-s106-a004-w004	w-s106-a004-w002	ج و ع	ط ع م	2	1	1	1	1	1	intra_ayah:106:4:root:5
co-106_4-00020	106:4	w-s106-a004-w007	w-s106-a004-w002	خ و ف	ط ع م	5	3	3	1	1	1	intra_ayah:106:4:root:6
