attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	106:0	1:1	1	w-s106-a000-w001	1:1:1	m-w-s106-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	106:0	1:1	2	w-s106-a000-w001	1:1:1	m-w-s106-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	106:0	1:1	3	w-s106-a000-w002	1:1:2	m-w-s106-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	106:0	1:1	4	w-s106-a000-w003	1:1:3	m-w-s106-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	106:0	1:1	5	w-s106-a000-w003	1:1:3	m-w-s106-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:106:1:1	106:1	106:1	1	w-s106-a001-w001	106:1:1	m-w-s106-a001-w001-02	لِإِيلَافِ	أ ل ف		position_crosswalk	morpheme_aligned
q:106:1:2	106:1	106:1	2	w-s106-a001-w002	106:1:2	m-w-s106-a001-w002-01	قُرَيْشٍ	ق ر ش		surface_root_sequence_fallback	morpheme_aligned
q:106:2:1	106:2	106:2	1	w-s106-a002-w001	106:2:1	m-w-s106-a002-w001-01	إِيلَافِهِمْ	أ ل ف		position_crosswalk	morpheme_aligned
q:106:2:2	106:2	106:2	2	w-s106-a002-w002	106:2:2	m-w-s106-a002-w002-01	رِحْلَةَ	ر ح ل		position_crosswalk	morpheme_aligned
q:106:2:3	106:2	106:2	3	w-s106-a002-w003	106:2:3	m-w-s106-a002-w003-02	الشِّتَاءِ	ش ت و		position_crosswalk	morpheme_aligned
q:106:2:5	106:2	106:2	5	w-s106-a002-w004	106:2:4	m-w-s106-a002-w004-03	وَالصَّيْفِ	ص ي ف		position_crosswalk	morpheme_aligned
q:106:3:2	106:3	106:3	2	w-s106-a003-w001	106:3:1	m-w-s106-a003-w001-03	فَلْيَعْبُدُوا	و ل ي		position_crosswalk	morpheme_aligned
q:106:3:3	106:3	106:3	3	w-s106-a003-w001	106:3:1	m-w-s106-a003-w001-03	فَلْيَعْبُدُوا	ع ب د		position_crosswalk	morpheme_aligned
q:106:3:4	106:3	106:3	4	w-s106-a003-w002	106:3:2	m-w-s106-a003-w002-01	رَبَّ	ر ب ب		position_crosswalk	morpheme_aligned
q:106:3:5	106:3	106:3	5	w-s106-a003-w003	106:3:3	m-w-s106-a003-w003-01	هَذَا			position_crosswalk	morpheme_aligned
q:106:3:6	106:3	106:3	6	w-s106-a003-w004	106:3:4	m-w-s106-a003-w004-02	الْبَيْتِ	ب ي ت		position_crosswalk	morpheme_aligned
q:106:4:1	106:4	106:4	1	w-s106-a004-w001	106:4:1	m-w-s106-a004-w001-01	الَّذِي	ل ل ذ		position_crosswalk	morpheme_aligned
q:106:4:2	106:4	106:4	2	w-s106-a004-w002	106:4:2	m-w-s106-a004-w002-01;m-w-s106-a004-w002-02	أَطْعَمَهُمْ	ط ع م	مِن	position_crosswalk	morpheme_aligned
q:106:4:3	106:4	106:4	3	w-s106-a004-w003	106:4:3	m-w-s106-a004-w003-01			مِن	position_crosswalk	morpheme_aligned
q:106:4:4	106:4	106:4	4	w-s106-a004-w004	106:4:4	m-w-s106-a004-w004-01	جُوعٍ	ج و ع	مِن	position_crosswalk	morpheme_aligned
q:106:4:6	106:4	106:4	6	w-s106-a004-w005	106:4:5	m-w-s106-a004-w005-02;m-w-s106-a004-w005-03	وَآمَنَهُمْ	أ م ن	مِن	position_crosswalk	morpheme_aligned
q:106:4:7	106:4	106:4	7	w-s106-a004-w006	106:4:6	m-w-s106-a004-w006-01			مِن	position_crosswalk	morpheme_aligned
q:106:4:8	106:4	106:4	8	w-s106-a004-w007	106:4:7	m-w-s106-a004-w007-01	خَوْفٍ	خ و ف	مِن	position_crosswalk	morpheme_aligned
