word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s088-a000-w001	88:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s088-a000-w002	88:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s088-a000-w003	88:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s088-a000-w004	88:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s088-a001-w001	88:1	88:1	1	88:1:1	هَلْ	هَل		INTG					STEM|POS:INTG|LEM:hal
w-s088-a001-w002	88:1	88:1	2	88:1:2	أَتَىٰكَ	أَتَى	ء ت ي	V	PERF				STEM|POS:V|PERF|LEM:>ataY|ROOT:Aty|3MS | SUFFIX|PRON:2MS
w-s088-a001-w003	88:1	88:1	3	88:1:3	حَدِيثُ	حَدِيث	ح د ث	N					STEM|POS:N|LEM:Hadiyv|ROOT:Hdv|M|NOM
w-s088-a001-w004	88:1	88:1	4	88:1:4	ٱلْغَٰشِيَةِ	غَٰشِيَة	غ ش و	N			ACT		PREFIX|Al+ | STEM|POS:N|ACT|PCPL|LEM:ga`$iyap|ROOT:g$w|FS|GEN
w-s088-a002-w001	88:2	88:2	1	88:2:1	وُجُوهٌ	وَجْه	و ج ه	N					STEM|POS:N|LEM:wajoh|ROOT:wjh|MP|INDEF|NOM
w-s088-a002-w002	88:2	88:2	2	88:2:2	يَوْمَئِذٍ	يَوْمَئِذ		T					STEM|POS:T|LEM:yawoma}i*
w-s088-a002-w003	88:2	88:2	3	88:2:3	خَٰشِعَةٌ	خَاشِع	خ ش ع	N			ACT		STEM|POS:N|ACT|PCPL|LEM:xaA$iE|ROOT:x$E|FS|INDEF|NOM
