attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	88:0	1:1	1	w-s088-a000-w001	1:1:1	m-w-s088-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	88:0	1:1	2	w-s088-a000-w001	1:1:1	m-w-s088-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	88:0	1:1	3	w-s088-a000-w002	1:1:2	m-w-s088-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	88:0	1:1	4	w-s088-a000-w003	1:1:3	m-w-s088-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	88:0	1:1	5	w-s088-a000-w003	1:1:3	m-w-s088-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:88:1:2	88:1	88:1	2	w-s088-a001-w002	88:1:2	m-w-s088-a001-w002-01;m-w-s088-a001-w002-02	أَتَاكَ	أ ت ي		position_crosswalk	morpheme_aligned
q:88:1:3	88:1	88:1	3	w-s088-a001-w003	88:1:3	m-w-s088-a001-w003-01	حَدِيثُ	ح د ث		position_crosswalk	morpheme_aligned
q:88:1:4	88:1	88:1	4	w-s088-a001-w004	88:1:4	m-w-s088-a001-w004-02	الْغَاشِيَةِ	غ ش ي		position_crosswalk	morpheme_aligned
q:88:2:1	88:2	88:2	1	w-s088-a002-w001	88:2:1	m-w-s088-a002-w001-01	وُجُوهٌ	و ج ه		position_crosswalk	morpheme_aligned
q:88:2:2	88:2	88:2	2	w-s088-a002-w002	88:2:2	m-w-s088-a002-w002-01	يَوْمَئِذٍ	ي و م		position_crosswalk	morpheme_aligned
q:88:2:3	88:2	88:2	3	w-s088-a002-w003	88:2:3	m-w-s088-a002-w003-01	خَاشِعَةٌ	خ ش ع		position_crosswalk	morpheme_aligned
q:88:3:1	88:3	88:3	1	w-s088-a003-w001	88:3:1	m-w-s088-a003-w001-01	عَامِلَةٌ	ع م ل		position_crosswalk	morpheme_aligned
q:88:3:2	88:3	88:3	2	w-s088-a003-w002	88:3:2	m-w-s088-a003-w002-01	نَاصِبَةٌ	ن ص ب		position_crosswalk	morpheme_aligned
q:88:4:1	88:4	88:4	1	w-s088-a004-w001	88:4:1	m-w-s088-a004-w001-01	تَصْلَى	ص ل و		position_crosswalk	morpheme_aligned
q:88:4:2	88:4	88:4	2	w-s088-a004-w002	88:4:2	m-w-s088-a004-w002-01	نَارَاً	ن و ر		position_crosswalk	morpheme_aligned
q:88:4:3	88:4	88:4	3	w-s088-a004-w003	88:4:3	m-w-s088-a004-w003-01	حَامِيَةً	ح م ي		position_crosswalk	morpheme_aligned
q:88:5:1	88:5	88:5	1	w-s088-a005-w001	88:5:1	m-w-s088-a005-w001-01	تُسْقَى	س ق ي	مِن	position_crosswalk	morpheme_aligned
q:88:5:2	88:5	88:5	2	w-s088-a005-w002	88:5:2	m-w-s088-a005-w002-01			مِن	position_crosswalk	morpheme_aligned
q:88:5:3	88:5	88:5	3	w-s088-a005-w003	88:5:3	m-w-s088-a005-w003-01	عَيْنٍ	ع ي ن	مِن	position_crosswalk	morpheme_aligned
q:88:5:4	88:5	88:5	4	w-s088-a005-w004	88:5:4	m-w-s088-a005-w004-01	آنِيَةٍ	أ ن ي		position_crosswalk	morpheme_aligned
q:88:6:1	88:6	88:6	1	w-s088-a006-w001	88:6:1	m-w-s088-a006-w001-01	لَيْسَ	ل ي س	لـ	position_crosswalk	morpheme_aligned
q:88:6:2	88:6	88:6	2	w-s088-a006-w001	88:6:1	m-w-s088-a006-w001-01			لـ	surface_root_sequence_fallback	morpheme_aligned
q:88:6:3	88:6	88:6	3	w-s088-a006-w002	88:6:2	m-w-s088-a006-w002-02	لَهُمْ		لـ	position_crosswalk	morpheme_aligned
q:88:6:4	88:6	88:6	4	w-s088-a006-w003	88:6:3	m-w-s088-a006-w003-01	طَعَامٌ	ط ع م	مِن	position_crosswalk	morpheme_aligned
q:88:6:6	88:6	88:6	6	w-s088-a006-w005	88:6:5	m-w-s088-a006-w005-01			مِن	position_crosswalk	morpheme_aligned
q:88:6:7	88:6	88:6	7	w-s088-a006-w006	88:6:6	m-w-s088-a006-w006-01	ضَرِيعٍ	ض ر ع	مِن	position_crosswalk	morpheme_aligned
q:88:7:2	88:7	88:7	2	w-s088-a007-w002	88:7:2	m-w-s088-a007-w002-01	يُسْمِنُ	س م ن		position_crosswalk	morpheme_aligned
q:88:7:5	88:7	88:7	5	w-s088-a007-w004	88:7:4	m-w-s088-a007-w004-01	يُغْنِي	غ ن ي	مِن	position_crosswalk	morpheme_aligned
q:88:7:6	88:7	88:7	6	w-s088-a007-w005	88:7:5	m-w-s088-a007-w005-01			مِن	position_crosswalk	morpheme_aligned
q:88:7:7	88:7	88:7	7	w-s088-a007-w006	88:7:6	m-w-s088-a007-w006-01	جُوعٍ	ج و ع	مِن	position_crosswalk	morpheme_aligned
