source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s035-a000-w001	35:0	1	بِسْمِ	w-s035-a000-w001	1:1:1	one_to_one
t-s035-a000-w002	35:0	2	ٱللَّهِ	w-s035-a000-w002	1:1:2	one_to_one
t-s035-a000-w003	35:0	3	ٱلرَّحْمَٰنِ	w-s035-a000-w003	1:1:3	one_to_one
t-s035-a000-w004	35:0	4	ٱلرَّحِيمِ	w-s035-a000-w004	1:1:4	one_to_one
t-s035-a001-w001	35:1	1	ٱلْحَمْدُ	w-s035-a001-w001	35:1:1	one_to_one
t-s035-a001-w002	35:1	2	لِلَّهِ	w-s035-a001-w002	35:1:2	one_to_one
t-s035-a001-w003	35:1	3	فَاطِرِ	w-s035-a001-w003	35:1:3	one_to_one
t-s035-a001-w004	35:1	4	ٱلسَّمَٰوَٰتِ	w-s035-a001-w004	35:1:4	one_to_one
t-s035-a001-w005	35:1	5	وَٱلْأَرْضِ	w-s035-a001-w005	35:1:5	one_to_one
t-s035-a001-w006	35:1	6	جَاعِلِ	w-s035-a001-w006	35:1:6	one_to_one
t-s035-a001-w007	35:1	7	ٱلْمَلَٰٓئِكَةِ	w-s035-a001-w007	35:1:7	one_to_one
t-s035-a001-w008	35:1	8	رُسُلًا	w-s035-a001-w008	35:1:8	one_to_one
t-s035-a001-w009	35:1	9	أُو۟لِىٓ	w-s035-a001-w009	35:1:9	one_to_one
t-s035-a001-w010	35:1	10	أَجْنِحَةٍۢ	w-s035-a001-w010	35:1:10	one_to_one
t-s035-a001-w011	35:1	11	مَّثْنَىٰ	w-s035-a001-w011	35:1:11	one_to_one
t-s035-a001-w012	35:1	12	وَثُلَٰثَ	w-s035-a001-w012	35:1:12	one_to_one
t-s035-a001-w013	35:1	13	وَرُبَٰعَ	w-s035-a001-w013	35:1:13	one_to_one
t-s035-a001-w014	35:1	14	يَزِيدُ	w-s035-a001-w014	35:1:14	one_to_one
t-s035-a001-w015	35:1	15	فِى	w-s035-a001-w015	35:1:15	one_to_one
t-s035-a001-w016	35:1	16	ٱلْخَلْقِ	w-s035-a001-w016	35:1:16	one_to_one
t-s035-a001-w017	35:1	17	مَا	w-s035-a001-w017	35:1:17	one_to_one
t-s035-a001-w018	35:1	18	يَشَآءُ	w-s035-a001-w018	35:1:18	one_to_one
t-s035-a001-w019	35:1	19	إِنَّ	w-s035-a001-w019	35:1:19	one_to_one
t-s035-a001-w020	35:1	20	ٱللَّهَ	w-s035-a001-w020	35:1:20	one_to_one
t-s035-a001-w021	35:1	21	عَلَىٰ	w-s035-a001-w021	35:1:21	one_to_one
t-s035-a001-w022	35:1	22	كُلِّ	w-s035-a001-w022	35:1:22	one_to_one
t-s035-a001-w023	35:1	23	شَىْءٍۢ	w-s035-a001-w023	35:1:23	one_to_one
t-s035-a001-w024	35:1	24	قَدِيرٌۭ	w-s035-a001-w024	35:1:24	one_to_one
t-s035-a002-w001	35:2	1	مَّا	w-s035-a002-w001	35:2:1	one_to_one
t-s035-a002-w002	35:2	2	يَفْتَحِ	w-s035-a002-w002	35:2:2	one_to_one
t-s035-a002-w003	35:2	3	ٱللَّهُ	w-s035-a002-w003	35:2:3	one_to_one
t-s035-a002-w004	35:2	4	لِلنَّاسِ	w-s035-a002-w004	35:2:4	one_to_one
t-s035-a002-w005	35:2	5	مِن	w-s035-a002-w005	35:2:5	one_to_one
t-s035-a002-w006	35:2	6	رَّحْمَةٍۢ	w-s035-a002-w006	35:2:6	one_to_one
t-s035-a002-w007	35:2	7	فَلَا	w-s035-a002-w007	35:2:7	one_to_one
t-s035-a002-w008	35:2	8	مُمْسِكَ	w-s035-a002-w008	35:2:8	one_to_one
t-s035-a002-w009	35:2	9	لَهَا	w-s035-a002-w009	35:2:9	one_to_one
t-s035-a002-w010	35:2	10	وَمَا	w-s035-a002-w010	35:2:10	one_to_one
t-s035-a002-w011	35:2	11	يُمْسِكْ	w-s035-a002-w011	35:2:11	one_to_one
t-s035-a002-w012	35:2	12	فَلَا	w-s035-a002-w012	35:2:12	one_to_one
t-s035-a002-w013	35:2	13	مُرْسِلَ	w-s035-a002-w013	35:2:13	one_to_one
t-s035-a002-w014	35:2	14	لَهُۥ	w-s035-a002-w014	35:2:14	one_to_one
t-s035-a002-w015	35:2	15	مِنۢ	w-s035-a002-w015	35:2:15	one_to_one
t-s035-a002-w016	35:2	16	بَعْدِهِۦ	w-s035-a002-w016	35:2:16	one_to_one
t-s035-a002-w017	35:2	17	وَهُوَ	w-s035-a002-w017	35:2:17	one_to_one
t-s035-a002-w018	35:2	18	ٱلْعَزِيزُ	w-s035-a002-w018	35:2:18	one_to_one
t-s035-a002-w019	35:2	19	ٱلْحَكِيمُ	w-s035-a002-w019	35:2:19	one_to_one
t-s035-a003-w001	35:3	1	يَٰٓأَيُّهَا	w-s035-a003-w001	35:3:1	one_to_one
t-s035-a003-w002	35:3	2	ٱلنَّاسُ	w-s035-a003-w002	35:3:2	one_to_one
t-s035-a003-w003	35:3	3	ٱذْكُرُوا۟	w-s035-a003-w003	35:3:3	one_to_one
t-s035-a003-w004	35:3	4	نِعْمَتَ	w-s035-a003-w004	35:3:4	one_to_one
t-s035-a003-w005	35:3	5	ٱللَّهِ	w-s035-a003-w005	35:3:5	one_to_one
t-s035-a003-w006	35:3	6	عَلَيْكُمْ	w-s035-a003-w006	35:3:6	one_to_one
t-s035-a003-w007	35:3	7	هَلْ	w-s035-a003-w007	35:3:7	one_to_one
t-s035-a003-w008	35:3	8	مِنْ	w-s035-a003-w008	35:3:8	one_to_one
t-s035-a003-w009	35:3	9	خَٰلِقٍ	w-s035-a003-w009	35:3:9	one_to_one
t-s035-a003-w010	35:3	10	غَيْرُ	w-s035-a003-w010	35:3:10	one_to_one
t-s035-a003-w011	35:3	11	ٱللَّهِ	w-s035-a003-w011	35:3:11	one_to_one
t-s035-a003-w012	35:3	12	يَرْزُقُكُم	w-s035-a003-w012	35:3:12	one_to_one
t-s035-a003-w013	35:3	13	مِّنَ	w-s035-a003-w013	35:3:13	one_to_one
t-s035-a003-w014	35:3	14	ٱلسَّمَآءِ	w-s035-a003-w014	35:3:14	one_to_one
t-s035-a003-w015	35:3	15	وَٱلْأَرْضِ	w-s035-a003-w015	35:3:15	one_to_one
t-s035-a003-w016	35:3	16	لَآ	w-s035-a003-w016	35:3:16	one_to_one
t-s035-a003-w017	35:3	17	إِلَٰهَ	w-s035-a003-w017	35:3:17	one_to_one
t-s035-a003-w018	35:3	18	إِلَّا	w-s035-a003-w018	35:3:18	one_to_one
t-s035-a003-w019	35:3	19	هُوَ	w-s035-a003-w019	35:3:19	one_to_one
t-s035-a003-w020	35:3	20	فَأَنَّىٰ	w-s035-a003-w020	35:3:20	one_to_one
t-s035-a003-w021	35:3	21	تُؤْفَكُونَ	w-s035-a003-w021	35:3:21	one_to_one
t-s035-a004-w001	35:4	1	وَإِن	w-s035-a004-w001	35:4:1	one_to_one
t-s035-a004-w002	35:4	2	يُكَذِّبُوكَ	w-s035-a004-w002	35:4:2	one_to_one
t-s035-a004-w003	35:4	3	فَقَدْ	w-s035-a004-w003	35:4:3	one_to_one
