finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-29_0-001	29:0	1	strong	1	1	1:1:1	root_000745	B005	w-s029-a000-w001
f-29_0-001	29:0	1	strong	2	1	1:1:2	root_000047	B002	w-s029-a000-w002
f-29_0-002	29:0	2	weak	1	1	1:1:3	root_000552	B001	w-s029-a000-w003
f-29_0-002	29:0	2	weak	2	1	1:1:4	root_000552	B001	w-s029-a000-w004
f-29_0-003	29:0	3	weak	1	1	1:1:3	root_000552	B001	w-s029-a000-w003
f-29_0-003	29:0	3	weak	2	1	1:1:4	root_000552	B001	w-s029-a000-w004
f-29_2-001	29:2	1	strong	1	1	29:2:6	root_001272	B001	w-s029-a002-w006
f-29_2-001	29:2	1	strong	2	1	29:2:7	root_000054	B002	w-s029-a002-w007
f-29_2-001	29:2	1	strong	3	1	29:2:10	root_001128	B001	w-s029-a002-w010
f-29_2-002	29:2	2	strong	1	1	29:2:4	root_000180	B003	w-s029-a002-w004
f-29_2-002	29:2	2	strong	2	1	29:2:10	root_001128	B001	w-s029-a002-w010
f-29_2-003	29:2	3	reject	1	1	29:2:10	root_001128	B002	w-s029-a002-w010
f-29_3-001	29:3	1	strong	1	1	29:3:2	root_001128	B001	w-s029-a003-w002
f-29_3-001	29:3	1	strong	2	1	29:3:9	root_000852	B002	w-s029-a003-w009
f-29_3-002	29:3	2	strong	1	1	29:3:2	root_001128	B001	w-s029-a003-w002
f-29_3-002	29:3	2	strong	2	1	29:3:6	root_001040	B002	w-s029-a003-w006
f-29_3-002	29:3	2	strong	3	1	29:3:10	root_001040	B002	w-s029-a003-w010
f-29_4-001	29:4	1	strong	1	1	29:4:2	root_000318	B001	w-s029-a004-w002
f-29_4-001	29:4	1	strong	2	1	29:4:7	root_000671	B004	w-s029-a004-w007
f-29_4-002	29:4	2	weak	1	1	29:4:5	root_000755	B001	w-s029-a004-w005
