cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-92_0-00001	92:0	w-s092-a000-w002	w-s092-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-92_0-00002	92:0	w-s092-a000-w002	w-s092-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-92_0-00003	92:0	w-s092-a000-w002	w-s092-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-92_0-00004	92:0	w-s092-a000-w003	w-s092-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-92_0-00005	92:0	w-s092-a000-w004	w-s092-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-92_1-00006	92:1	w-s092-a001-w003	w-s092-a001-w001	غ ش و	ل ي ل	2	1	1	1	5	5	intra_ayah:92:1:root:1
co-92_2-00007	92:2	w-s092-a002-w003	w-s092-a002-w001	ج ل و	ن ه ر	2	1	1	1	2	2	intra_ayah:92:2:root:1
co-92_3-00008	92:3	w-s092-a003-w004	w-s092-a003-w002	ء ن ث	خ ل ق	2	2	2	1	7	7	intra_ayah:92:3:root:1
co-92_3-00009	92:3	w-s092-a003-w004	w-s092-a003-w003	ء ن ث	ذ ك ر	1	1	1	1	16	19	intra_ayah:92:3:root:2
co-92_3-00010	92:3	w-s092-a003-w002	w-s092-a003-w003	خ ل ق	ذ ك ر	1	1	1	1	14	20	intra_ayah:92:3:root:3
co-92_4-00011	92:4	w-s092-a004-w002	w-s092-a004-w003	س ع ي	ش ت ت	1	1	1	1	1	1	intra_ayah:92:4:root:1
co-92_5-00012	92:5	w-s092-a005-w003	w-s092-a005-w004	ع ط و	و ق ي	1	1	1	1	1	1	intra_ayah:92:5:root:1
