syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-92_0-00001	ae:v3:s001:001:pass1:attach:a1	92:0	w-s092-a000-w001	w-s092-a000-w001	w-s092-a000-w001	m-w-s092-a000-w001-01	m-w-s092-a000-w001-02	m-w-s092-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-92_0-00002	ae:v3:s001:001:pass1:attach:a2	92:0	w-s092-a000-w001	w-s092-a000-w002		m-w-s092-a000-w001-02	m-w-s092-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-92_0-00003	ae:v3:s001:001:pass1:attach:a3	92:0	w-s092-a000-w002	w-s092-a000-w003		m-w-s092-a000-w002-01	m-w-s092-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-92_0-00004	ae:v3:s001:001:pass1:attach:a4	92:0	w-s092-a000-w002	w-s092-a000-w003		m-w-s092-a000-w002-01	m-w-s092-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-92_1-00005	ae:v3:s092:001:pass1:attach:a1	92:1	w-s092-a001-w003	w-s092-a001-w002		m-w-s092-a001-w003-01	m-w-s092-a001-w002-01		92:1:3:1	92:1:2:1		q:92:1:4	q:92:1:3		4	3		adverbial	strongly_licensed	high			IV	ADV			position_morpheme_aligned	local_syntax	إِذَا gives the time condition for يَغْشَىٰ.	resources/attachments.tsv:57857
sx-92_2-00006	ae:v3:s092:002:pass1:attach:a1	92:2	w-s092-a002-w003	w-s092-a002-w002		m-w-s092-a002-w003-01	m-w-s092-a002-w002-01		92:2:3:1	92:2:2:1		q:92:2:4	q:92:2:3		4	3		adverbial	strongly_licensed	high			PV	ADV			position_morpheme_aligned	local_syntax	إِذَا gives the time setting for تَجَلَّىٰ.	resources/attachments.tsv:57858
sx-92_3-00007	ae:v3:s092:003:pass1:attach:a1	92:3	w-s092-a003-w002	w-s092-a003-w003		m-w-s092-a003-w002-01	m-w-s092-a003-w003-02		92:3:2:1	92:3:3:2		q:92:3:3	q:92:3:4		3	4		direct_object	syntactically_forced	high			PV	NOUN_CONCRETE	explicit		position_morpheme_aligned	case_government;word_order	ٱلذَّكَرَ is accusative as the direct object of خَلَقَ.	resources/attachments.tsv:57859
sx-92_3-00008	ae:v3:s092:003:pass1:attach:a2	92:3	w-s092-a003-w003	w-s092-a003-w004		m-w-s092-a003-w003-02	m-w-s092-a003-w004-03		92:3:3:2	92:3:4:3		q:92:3:4	q:92:3:6		4	6		conjoined	strongly_licensed	high			NOUN_CONCRETE	NOUN_CONCRETE			position_morpheme_aligned	local_syntax;parallelism	ٱلْأُنثَىٰ is coordinated with ٱلذَّكَرَ by وَ.	resources/attachments.tsv:57860
sx-92_3-00009	ae:v3:s092:003:pass1:attach:a3	92:3	w-s092-a003-w002	w-s092-a003-w004		m-w-s092-a003-w002-01	m-w-s092-a003-w004-03		92:3:2:1	92:3:4:3		q:92:3:3	q:92:3:6		3	6		direct_object	strongly_licensed	high			PV	NOUN_CONCRETE	explicit		position_morpheme_aligned	case_government;parallelism	ٱلْأُنثَىٰ shares the accusative object role of خَلَقَ through coordination with ٱلذَّكَرَ.	resources/attachments.tsv:57861
sx-92_4-00010	ae:v3:s092:004:pass1:attach:a1	92:4	w-s092-a004-w001	w-s092-a004-w002		m-w-s092-a004-w001-01	m-w-s092-a004-w002-01		92:4:1:1	92:4:2:1		q:92:4:1	q:92:4:2		1	2		particle_complement	syntactically_forced	high			ANNUL_PART	GERUND			position_morpheme_aligned	case_government;local_syntax	سَعْيَكُمْ is the governed ism of إِنَّ.	resources/attachments.tsv:57862
