finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-35_0-001	35:0	1	strong	1	1	1:1:1	root_000745	B005	w-s035-a000-w001
f-35_0-001	35:0	1	strong	2	1	1:1:3	root_000552	B001	w-s035-a000-w003
f-35_0-001	35:0	1	strong	3	1	1:1:4	root_000552	B001	w-s035-a000-w004
f-35_0-002	35:0	2	strong	1	1	1:1:3	root_000552	B001	w-s035-a000-w003
f-35_0-002	35:0	2	strong	2	1	1:1:4	root_000552	B001	w-s035-a000-w004
f-35_0-003	35:0	3	weak	1	1	1:1:3	root_000552	B003	w-s035-a000-w003
f-35_0-003	35:0	3	weak	2	1	1:1:4	root_000552	B003	w-s035-a000-w004
f-35_1-001	35:1	1	strong	1	1	35:1:3	root_001165	B001	w-s035-a001-w003
f-35_1-001	35:1	1	strong	2	1	35:1:6	root_000248	B002	w-s035-a001-w006
f-35_1-001	35:1	1	strong	3	1	35:1:14	root_000657	B001	w-s035-a001-w014
f-35_1-002	35:1	2	strong	1	1	35:1:8	root_000563	B001	w-s035-a001-w008
f-35_1-002	35:1	2	strong	2	1	35:1:10	root_000263	B002	w-s035-a001-w010
f-35_1-002	35:1	2	strong	2	2	35:1:10	root_000263	B006	w-s035-a001-w010
f-35_1-003	35:1	3	strong	1	1	35:1:14	root_000657	B002	w-s035-a001-w014
f-35_2-001	35:2	1	strong	1	1	35:2:2	root_001124	B005	w-s035-a002-w002
f-35_2-001	35:2	1	strong	2	1	35:2:6	root_000552	B001	w-s035-a002-w006
f-35_2-001	35:2	1	strong	3	1	35:2:8	root_001424	B004	w-s035-a002-w008
f-35_2-001	35:2	1	strong	4	1	35:2:11	root_001424	B004	w-s035-a002-w011
f-35_2-001	35:2	1	strong	5	1	35:2:13	root_000563	B006	w-s035-a002-w013
f-35_2-002	35:2	2	weak	1	1	35:2:2	root_001124	B003	w-s035-a002-w002
f-35_2-002	35:2	2	weak	2	1	35:2:19	root_000348	B002	w-s035-a002-w019
f-35_3-001	35:3	1	strong	1	1	35:3:4	root_001525	B001	w-s035-a003-w004
f-35_3-001	35:3	1	strong	2	1	35:3:12	root_000560	B003	w-s035-a003-w012
f-35_3-002	35:3	2	weak	1	1	35:3:3	root_000516	B003	w-s035-a003-w003
f-35_3-002	35:3	2	weak	1	2	35:3:3	root_000516	B009	w-s035-a003-w003
f-35_3-002	35:3	2	weak	2	1	35:3:4	root_001525	B001	w-s035-a003-w004
f-35_3-003	35:3	3	strong	1	1	35:3:21	root_000041	B001	w-s035-a003-w021
f-35_3-003	35:3	3	strong	1	2	35:3:21	root_000041	B004	w-s035-a003-w021
f-35_4-001	35:4	1	weak	1	1	35:4:2	root_001290	B002	w-s035-a004-w002
f-35_4-001	35:4	1	weak	2	1	35:4:4	root_001290	B002	w-s035-a004-w004
f-35_4-001	35:4	1	weak	3	1	35:4:5	root_000563	B005	w-s035-a004-w005
f-35_4-001	35:4	1	weak	4	1	35:4:7	root_001198	B002	w-s035-a004-w007
f-35_4-002	35:4	2	weak	1	1	35:4:10	root_000544	B006	w-s035-a004-w010
f-35_4-003	35:4	3	weak	1	1	35:4:10	root_000544	B001	w-s035-a004-w010
f-35_5-001	35:5	1	strong	1	1	35:5:4	root_001662	B003	w-s035-a005-w004
f-35_5-001	35:5	1	strong	2	1	35:5:6	root_000347	B001	w-s035-a005-w006
f-35_5-001	35:5	1	strong	3	1	35:5:8	root_001078	B008	w-s035-a005-w008
f-35_5-001	35:5	1	strong	3	2	35:5:8	root_001078	B009	w-s035-a005-w008
f-35_5-001	35:5	1	strong	4	1	35:5:12	root_001078	B008	w-s035-a005-w012
f-35_5-001	35:5	1	strong	4	2	35:5:12	root_001078	B009	w-s035-a005-w012
f-35_5-001	35:5	1	strong	5	1	35:5:14	root_001078	B008	w-s035-a005-w014
f-35_5-001	35:5	1	strong	5	2	35:5:14	root_001078	B009	w-s035-a005-w014
f-35_5-002	35:5	2	weak	1	1	35:5:10	root_000493	B002	w-s035-a005-w010
f-35_6-001	35:6	1	strong	1	1	35:6:4	root_000993	B006	w-s035-a006-w004
f-35_6-001	35:6	1	strong	2	1	35:6:6	root_000993	B006	w-s035-a006-w006
f-35_6-001	35:6	1	strong	3	1	35:6:8	root_000478	B001	w-s035-a006-w008
f-35_6-001	35:6	1	strong	4	1	35:6:9	root_000315	B001	w-s035-a006-w009
f-35_6-001	35:6	1	strong	5	1	35:6:12	root_000844	B001	w-s035-a006-w012
f-35_6-002	35:6	2	strong	1	1	35:6:13	root_000708	B001	w-s035-a006-w013
f-35_6-002	35:6	2	strong	1	2	35:6:13	root_000708	B002	w-s035-a006-w013
f-35_6-003	35:6	3	weak	1	1	35:6:2	root_000796	B001	w-s035-a006-w002
f-35_6-003	35:6	3	weak	1	2	35:6:2	root_000796	B003	w-s035-a006-w002
f-35_7-001	35:7	1	strong	1	1	35:7:2	root_001307	B001	w-s035-a007-w002
f-35_7-001	35:7	1	strong	2	1	35:7:11	root_001096	B001	w-s035-a007-w011
f-35_7-001	35:7	1	strong	2	2	35:7:11	root_001096	B002	w-s035-a007-w011
f-35_7-002	35:7	2	strong	1	1	35:7:8	root_001046	B001	w-s035-a007-w008
f-35_7-002	35:7	2	strong	2	1	35:7:12	root_000015	B001	w-s035-a007-w012
f-35_8-001	35:8	1	strong	1	1	35:8:2	root_000660	B002	w-s035-a008-w002
f-35_8-001	35:8	1	strong	2	1	35:8:4	root_000755	B001	w-s035-a008-w004
f-35_8-001	35:8	1	strong	3	1	35:8:6	root_000531	B001	w-s035-a008-w006
f-35_8-001	35:8	1	strong	3	2	35:8:6	root_000531	B006	w-s035-a008-w006
f-35_8-001	35:8	1	strong	4	1	35:8:7	root_000323	B001	w-s035-a008-w007
f-35_8-001	35:8	1	strong	5	1	35:8:25	root_000885	B004	w-s035-a008-w025
