cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-43_0-00001	43:0	w-s043-a000-w002	w-s043-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-43_0-00002	43:0	w-s043-a000-w002	w-s043-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-43_0-00003	43:0	w-s043-a000-w002	w-s043-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-43_0-00004	43:0	w-s043-a000-w003	w-s043-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-43_0-00005	43:0	w-s043-a000-w004	w-s043-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-43_2-00006	43:2	w-s043-a002-w002	w-s043-a002-w001	ب ي ن	ك ت ب	1	1	1	1	57	97	intra_ayah:43:2:root:1
co-43_3-00007	43:3	w-s043-a003-w002	w-s043-a003-w004	ج ع ل	ع ر ب	2	2	2	1	2	2	intra_ayah:43:3:root:1
co-43_3-00008	43:3	w-s043-a003-w002	w-s043-a003-w006	ج ع ل	ع ق ل	4	3	3	1	3	3	intra_ayah:43:3:root:2
co-43_3-00009	43:3	w-s043-a003-w002	w-s043-a003-w003	ج ع ل	ق ر ء	1	1	1	1	6	7	intra_ayah:43:3:root:3
co-43_3-00010	43:3	w-s043-a003-w004	w-s043-a003-w006	ع ر ب	ع ق ل	2	1	1	1	2	2	intra_ayah:43:3:root:4
co-43_3-00011	43:3	w-s043-a003-w004	w-s043-a003-w003	ع ر ب	ق ر ء	1	1	1	1	7	7	intra_ayah:43:3:root:5
co-43_3-00012	43:3	w-s043-a003-w006	w-s043-a003-w003	ع ق ل	ق ر ء	3	2	2	1	2	2	intra_ayah:43:3:root:6
co-43_4-00013	43:4	w-s043-a004-w003	w-s043-a004-w007	ء م م	ح ك م	4	3	3	1	6	7	intra_ayah:43:4:root:1
co-43_4-00014	43:4	w-s043-a004-w003	w-s043-a004-w006	ء م م	ع ل و	3	2	2	1	1	1	intra_ayah:43:4:root:2
co-43_4-00015	43:4	w-s043-a004-w003	w-s043-a004-w004	ء م م	ك ت ب	1	1	1	1	21	27	intra_ayah:43:4:root:3
co-43_4-00016	43:4	w-s043-a004-w007	w-s043-a004-w006	ح ك م	ع ل و	1	1	1	1	6	6	intra_ayah:43:4:root:4
co-43_4-00017	43:4	w-s043-a004-w007	w-s043-a004-w004	ح ك م	ك ت ب	3	2	2	1	31	39	intra_ayah:43:4:root:5
co-43_4-00018	43:4	w-s043-a004-w006	w-s043-a004-w004	ع ل و	ك ت ب	2	1	1	1	4	5	intra_ayah:43:4:root:6
co-43_5-00019	43:5	w-s043-a005-w003	w-s043-a005-w008	ذ ك ر	س ر ف	5	4	4	1	2	2	intra_ayah:43:5:root:1
co-43_5-00020	43:5	w-s043-a005-w004	w-s043-a005-w001	ص ف ح	ض ر ب	3	2	2	1	1	1	intra_ayah:43:5:root:10
