finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-17_0-001	17:0	1	strong	1	1	1:1:1	root_000745	B005	w-s017-a000-w001
f-17_0-002	17:0	2	strong	1	1	1:1:3	root_000552	B001	w-s017-a000-w003
f-17_0-002	17:0	2	strong	1	2	1:1:3	root_000552	B003	w-s017-a000-w003
f-17_0-002	17:0	2	strong	2	1	1:1:4	root_000552	B001	w-s017-a000-w004
f-17_0-002	17:0	2	strong	2	2	1:1:4	root_000552	B003	w-s017-a000-w004
f-17_1-001	17:1	1	strong	1	1	17:1:3	root_000702	B001	w-s017-a001-w003
f-17_1-001	17:1	1	strong	1	2	17:1:3	root_000702	B002	w-s017-a001-w003
f-17_1-001	17:1	1	strong	2	1	17:1:8	root_000313	B003	w-s017-a001-w008
f-17_1-001	17:1	1	strong	3	1	17:1:15	root_000531	B012	w-s017-a001-w015
f-17_1-002	17:1	2	weak	1	1	17:1:1	root_000666	B002	w-s017-a001-w001
f-17_1-002	17:1	2	weak	1	2	17:1:1	root_000666	B004	w-s017-a001-w001
f-17_1-002	17:1	2	weak	2	1	17:1:4	root_000973	B003	w-s017-a001-w004
f-17_1-002	17:1	2	weak	2	2	17:1:4	root_000973	B007	w-s017-a001-w004
f-17_2-001	17:2	1	strong	1	1	17:2:3	root_001283	B001	w-s017-a002-w003
f-17_2-001	17:2	1	strong	1	2	17:2:3	root_001283	B002	w-s017-a002-w003
f-17_2-001	17:2	1	strong	2	1	17:2:5	root_001583	B001	w-s017-a002-w005
f-17_2-001	17:2	1	strong	2	2	17:2:5	root_001583	B002	w-s017-a002-w005
f-17_2-001	17:2	1	strong	3	1	17:2:12	root_001681	B004	w-s017-a002-w012
f-17_2-001	17:2	1	strong	3	2	17:2:12	root_001681	B006	w-s017-a002-w012
f-17_3-001	17:3	1	strong	1	1	17:3:1	root_000511	B001	w-s017-a003-w001
f-17_3-001	17:3	1	strong	1	2	17:3:1	root_000511	B002	w-s017-a003-w001
f-17_3-001	17:3	1	strong	2	1	17:3:3	root_000357	B002	w-s017-a003-w003
f-17_3-001	17:3	1	strong	2	2	17:3:3	root_000357	B003	w-s017-a003-w003
f-17_3-001	17:3	1	strong	3	1	17:3:9	root_000810	B002	w-s017-a003-w009
f-17_3-002	17:3	2	weak	1	1	17:3:1	root_000511	B001	w-s017-a003-w001
f-17_3-002	17:3	2	weak	1	2	17:3:1	root_000511	B002	w-s017-a003-w001
f-17_3-002	17:3	2	weak	2	1	17:3:3	root_000357	B001	w-s017-a003-w003
f-17_4-001	17:4	1	strong	1	1	17:4:7	root_001154	B001	w-s017-a004-w007
f-17_4-001	17:4	1	strong	2	1	17:4:11	root_001042	B003	w-s017-a004-w011
f-17_4-001	17:4	1	strong	2	2	17:4:11	root_001042	B004	w-s017-a004-w011
f-17_4-001	17:4	1	strong	3	1	17:4:12	root_001042	B003	w-s017-a004-w012
f-17_4-001	17:4	1	strong	3	2	17:4:12	root_001042	B004	w-s017-a004-w012
f-17_5-001	17:5	1	strong	1	1	17:5:12	root_000277	B001	w-s017-a005-w012
f-17_5-001	17:5	1	strong	1	2	17:5:12	root_000277	B002	w-s017-a005-w012
f-17_5-001	17:5	1	strong	1	3	17:5:12	root_000277	B003	w-s017-a005-w012
f-17_5-001	17:5	1	strong	2	1	17:5:13	root_000435	B001	w-s017-a005-w013
f-17_5-001	17:5	1	strong	2	2	17:5:13	root_000435	B010	w-s017-a005-w013
f-17_5-001	17:5	1	strong	3	1	17:5:14	root_000499	B001	w-s017-a005-w014
f-17_5-002	17:5	2	strong	1	1	17:5:3	root_001662	B002	w-s017-a005-w003
f-17_5-002	17:5	2	strong	1	2	17:5:3	root_001662	B003	w-s017-a005-w003
f-17_5-002	17:5	2	strong	1	3	17:5:3	root_001662	B006	w-s017-a005-w003
f-17_5-002	17:5	2	strong	2	1	17:5:16	root_001662	B002	w-s017-a005-w016
f-17_5-002	17:5	2	strong	2	2	17:5:16	root_001662	B003	w-s017-a005-w016
f-17_5-002	17:5	2	strong	2	3	17:5:16	root_001662	B006	w-s017-a005-w016
f-17_5-002	17:5	2	strong	3	1	17:5:17	root_001167	B001	w-s017-a005-w017
f-17_6-001	17:6	1	strong	1	1	17:6:2	root_000555	B001	w-s017-a006-w002
f-17_6-001	17:6	1	strong	2	1	17:6:4	root_001292	B001	w-s017-a006-w004
f-17_6-001	17:6	1	strong	2	2	17:6:4	root_001292	B008	w-s017-a006-w004
f-17_6-001	17:6	1	strong	3	1	17:6:6	root_001407	B002	w-s017-a006-w006
f-17_6-001	17:6	1	strong	4	1	17:6:11	root_001532	B002	w-s017-a006-w011
f-17_6-001	17:6	1	strong	4	2	17:6:11	root_001532	B003	w-s017-a006-w011
f-17_6-002	17:6	2	weak	1	1	17:6:6	root_001407	B002	w-s017-a006-w006
