finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-37_0-001	37:0	1	strong	1	1	1:1:1	root_000745	B005	w-s037-a000-w001
f-37_0-001	37:0	1	strong	2	1	1:1:3	root_000552	B001	w-s037-a000-w003
f-37_0-001	37:0	1	strong	3	1	1:1:4	root_000552	B001	w-s037-a000-w004
f-37_1-001	37:1	1	strong	1	1	37:1:1	root_000871	B001	w-s037-a001-w001
f-37_1-001	37:1	1	strong	2	1	37:1:2	root_000871	B001	w-s037-a001-w002
f-37_1-002	37:1	2	weak	1	1	37:1:1	root_000871	B001	w-s037-a001-w001
f-37_1-002	37:1	2	weak	2	1	37:1:2	root_000871	B001	w-s037-a001-w002
f-37_2-001	37:2	1	strong	1	1	37:2:1	root_000624	B001	w-s037-a002-w001
f-37_2-001	37:2	1	strong	2	1	37:2:2	root_000624	B001	w-s037-a002-w002
f-37_2-002	37:2	2	weak	1	1	37:2:1	root_000624	B001	w-s037-a002-w001
f-37_2-002	37:2	2	weak	2	1	37:2:2	root_000624	B001	w-s037-a002-w002
f-37_3-001	37:3	1	strong	1	1	37:3:1	root_000186	B001	w-s037-a003-w001
f-37_3-001	37:3	1	strong	2	1	37:3:2	root_000516	B009	w-s037-a003-w002
f-37_3-002	37:3	2	weak	1	1	37:3:2	root_000516	B003	w-s037-a003-w002
f-37_4-001	37:4	1	strong	1	1	37:4:2	root_000047	B001	w-s037-a004-w002
f-37_4-001	37:4	1	strong	2	1	37:4:3	root_001631	B004	w-s037-a004-w003
f-37_4-002	37:4	2	weak	1	1	37:4:3	root_001631	B001	w-s037-a004-w003
f-37_5-001	37:5	1	strong	1	1	37:5:1	root_000532	B002	w-s037-a005-w001
f-37_5-001	37:5	1	strong	2	1	37:5:5	root_000170	B002	w-s037-a005-w005
f-37_5-001	37:5	1	strong	3	1	37:5:6	root_000532	B002	w-s037-a005-w006
f-37_5-001	37:5	1	strong	4	1	37:5:7	root_000790	B001	w-s037-a005-w007
f-37_5-002	37:5	2	weak	1	1	37:5:1	root_000532	B001	w-s037-a005-w001
f-37_5-002	37:5	2	weak	2	1	37:5:6	root_000532	B001	w-s037-a005-w006
f-37_5-002	37:5	2	weak	3	1	37:5:7	root_000790	B001	w-s037-a005-w007
f-37_6-001	37:6	1	strong	1	1	37:6:2	root_000660	B002	w-s037-a006-w002
f-37_6-001	37:6	1	strong	1	2	37:6:2	root_000660	B003	w-s037-a006-w002
