attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	90:0	1:1	1	w-s090-a000-w001	1:1:1	m-w-s090-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	90:0	1:1	2	w-s090-a000-w001	1:1:1	m-w-s090-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	90:0	1:1	3	w-s090-a000-w002	1:1:2	m-w-s090-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	90:0	1:1	4	w-s090-a000-w003	1:1:3	m-w-s090-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	90:0	1:1	5	w-s090-a000-w003	1:1:3	m-w-s090-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:90:1:1	90:1	90:1	1	w-s090-a001-w001	90:1:1	m-w-s090-a001-w001-01	لَا			position_crosswalk	morpheme_aligned
q:90:1:2	90:1	90:1	2	w-s090-a001-w002	90:1:2	m-w-s090-a001-w002-01	أُقْسِمُ	ق س م	بـ	position_crosswalk	morpheme_aligned
q:90:1:3	90:1	90:1	3	w-s090-a001-w003	90:1:3	m-w-s090-a001-w003-01			بـ	position_crosswalk	morpheme_aligned
q:90:1:4	90:1	90:1	4	w-s090-a001-w003	90:1:3	m-w-s090-a001-w003-02	بِهَذَا		بـ	position_crosswalk	morpheme_aligned
q:90:1:5	90:1	90:1	5	w-s090-a001-w004	90:1:4	m-w-s090-a001-w004-02	الْبَلَدِ	ب ل د		position_crosswalk	morpheme_aligned
q:90:2:2	90:2	90:2	2	w-s090-a002-w001	90:2:1	m-w-s090-a002-w001-02	وَأَنْتَ			position_crosswalk	morpheme_aligned
q:90:2:3	90:2	90:2	3	w-s090-a002-w002	90:2:2	m-w-s090-a002-w002-01	حِلٌّ	ح ل ي	بـ	position_crosswalk	morpheme_aligned
q:90:2:4	90:2	90:2	4	w-s090-a002-w003	90:2:3	m-w-s090-a002-w003-01			بـ	position_crosswalk	morpheme_aligned
