syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-90_0-00001	ae:v3:s001:001:pass1:attach:a1	90:0	w-s090-a000-w001	w-s090-a000-w001	w-s090-a000-w001	m-w-s090-a000-w001-01	m-w-s090-a000-w001-02	m-w-s090-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-90_0-00002	ae:v3:s001:001:pass1:attach:a2	90:0	w-s090-a000-w001	w-s090-a000-w002		m-w-s090-a000-w001-02	m-w-s090-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-90_0-00003	ae:v3:s001:001:pass1:attach:a3	90:0	w-s090-a000-w002	w-s090-a000-w003		m-w-s090-a000-w002-01	m-w-s090-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-90_0-00004	ae:v3:s001:001:pass1:attach:a4	90:0	w-s090-a000-w002	w-s090-a000-w003		m-w-s090-a000-w002-01	m-w-s090-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-90_1-00005	ae:v3:s090:001:pass1:attach:a1	90:1	w-s090-a001-w001	w-s090-a001-w002		m-w-s090-a001-w001-01	m-w-s090-a001-w002-01		90:1:1:1	90:1:2:1		q:90:1:1	q:90:1:2		1	2		particle_complement	strongly_licensed	medium			NEG_PART	IV			position_morpheme_aligned	local_syntax	لَا scopes over أُقْسِمُ in the oath-opening formula.	resources/attachments.tsv:57739
sx-90_1-00006	ae:v3:s090:001:pass1:attach:a2	90:1	w-s090-a001-w002	w-s090-a001-w003	w-s090-a001-w003	m-w-s090-a001-w002-01	m-w-s090-a001-w003-02	m-w-s090-a001-w003-01	90:1:2:1	90:1:3:2	90:1:3:1	q:90:1:2	q:90:1:4	q:90:1:3	2	4	3	prep_complement	syntactically_forced	high			IV	DEM_PRON		بـ	position_morpheme_aligned	case_government;local_syntax	هَٰذَا is governed by بِ as the oath complement of أُقْسِمُ.	resources/attachments.tsv:57740
sx-90_1-00007	ae:v3:s090:001:pass1:attach:a3	90:1	w-s090-a001-w003	w-s090-a001-w004		m-w-s090-a001-w003-02	m-w-s090-a001-w004-02		90:1:3:2	90:1:4:2		q:90:1:4	q:90:1:5		4	5		apposition	strongly_licensed	high			DEM_PRON	NOUN_CONCRETE			position_morpheme_aligned	case_government;local_syntax	ٱلْبَلَدِ specifies هَٰذَا within the same بِ phrase.	resources/attachments.tsv:57741
sx-90_2-00008	ae:v3:s090:002:pass1:attach:a1	90:2	w-s090-a002-w001	w-s090-a002-w002		m-w-s090-a002-w001-02	m-w-s090-a002-w002-01		90:2:1:2	90:2:2:1		q:90:2:2	q:90:2:3		2	3		predication	strongly_licensed	high			PRON	NOUN_CONCRETE			position_morpheme_aligned	local_syntax;word_order	حِلٌّ is the predicate of the pronoun أَنتَ.	resources/attachments.tsv:57742
sx-90_2-00009	ae:v3:s090:002:pass1:attach:a2	90:2	w-s090-a002-w002	w-s090-a002-w003	w-s090-a002-w003	m-w-s090-a002-w002-01	m-w-s090-a002-w003-02	m-w-s090-a002-w003-01	90:2:2:1	90:2:3:2	90:2:3:1	q:90:2:3	q:90:2:5	q:90:2:4	3	5	4	prep_complement	syntactically_forced	high			NOUN_CONCRETE	DEM_PRON		بـ	position_morpheme_aligned	case_government;local_syntax	هَٰذَا is governed by بِ and completes the domain of حِلٌّ.	resources/attachments.tsv:57743
sx-90_2-00010	ae:v3:s090:002:pass1:attach:a3	90:2	w-s090-a002-w003	w-s090-a002-w004		m-w-s090-a002-w003-02	m-w-s090-a002-w004-02		90:2:3:2	90:2:4:2		q:90:2:5	q:90:2:6		5	6		apposition	strongly_licensed	high			DEM_PRON	NOUN_CONCRETE			position_morpheme_aligned	case_government;local_syntax	ٱلْبَلَدِ specifies the demonstrative هَٰذَا after بِ.	resources/attachments.tsv:57744
