source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s004-a000-w001	4:0	1	بِسْمِ	w-s004-a000-w001	1:1:1	one_to_one
t-s004-a000-w002	4:0	2	ٱللَّهِ	w-s004-a000-w002	1:1:2	one_to_one
t-s004-a000-w003	4:0	3	ٱلرَّحْمَٰنِ	w-s004-a000-w003	1:1:3	one_to_one
t-s004-a000-w004	4:0	4	ٱلرَّحِيمِ	w-s004-a000-w004	1:1:4	one_to_one
t-s004-a001-w001	4:1	1	يَٰٓأَيُّهَا	w-s004-a001-w001	4:1:1	one_to_one
t-s004-a001-w002	4:1	2	ٱلنَّاسُ	w-s004-a001-w002	4:1:2	one_to_one
t-s004-a001-w003	4:1	3	ٱتَّقُوا۟	w-s004-a001-w003	4:1:3	one_to_one
t-s004-a001-w004	4:1	4	رَبَّكُمُ	w-s004-a001-w004	4:1:4	one_to_one
t-s004-a001-w005	4:1	5	ٱلَّذِى	w-s004-a001-w005	4:1:5	one_to_one
t-s004-a001-w006	4:1	6	خَلَقَكُم	w-s004-a001-w006	4:1:6	one_to_one
t-s004-a001-w007	4:1	7	مِّن	w-s004-a001-w007	4:1:7	one_to_one
t-s004-a001-w008	4:1	8	نَّفْسٍۢ	w-s004-a001-w008	4:1:8	one_to_one
t-s004-a001-w009	4:1	9	وَٰحِدَةٍۢ	w-s004-a001-w009	4:1:9	one_to_one
t-s004-a001-w010	4:1	10	وَخَلَقَ	w-s004-a001-w010	4:1:10	one_to_one
t-s004-a001-w011	4:1	11	مِنْهَا	w-s004-a001-w011	4:1:11	one_to_one
t-s004-a001-w012	4:1	12	زَوْجَهَا	w-s004-a001-w012	4:1:12	one_to_one
t-s004-a001-w013	4:1	13	وَبَثَّ	w-s004-a001-w013	4:1:13	one_to_one
t-s004-a001-w014	4:1	14	مِنْهُمَا	w-s004-a001-w014	4:1:14	one_to_one
t-s004-a001-w015	4:1	15	رِجَالًۭا	w-s004-a001-w015	4:1:15	one_to_one
t-s004-a001-w016	4:1	16	كَثِيرًۭا	w-s004-a001-w016	4:1:16	one_to_one
t-s004-a001-w017	4:1	17	وَنِسَآءًۭ	w-s004-a001-w017	4:1:17	one_to_one
t-s004-a001-w018	4:1	18	وَٱتَّقُوا۟	w-s004-a001-w018	4:1:18	one_to_one
t-s004-a001-w019	4:1	19	ٱللَّهَ	w-s004-a001-w019	4:1:19	one_to_one
t-s004-a001-w020	4:1	20	ٱلَّذِى	w-s004-a001-w020	4:1:20	one_to_one
t-s004-a001-w021	4:1	21	تَسَآءَلُونَ	w-s004-a001-w021	4:1:21	one_to_one
t-s004-a001-w022	4:1	22	بِهِۦ	w-s004-a001-w022	4:1:22	one_to_one
t-s004-a001-w023	4:1	23	وَٱلْأَرْحَامَ	w-s004-a001-w023	4:1:23	one_to_one
t-s004-a001-w024	4:1	24	إِنَّ	w-s004-a001-w024	4:1:24	one_to_one
t-s004-a001-w025	4:1	25	ٱللَّهَ	w-s004-a001-w025	4:1:25	one_to_one
t-s004-a001-w026	4:1	26	كَانَ	w-s004-a001-w026	4:1:26	one_to_one
t-s004-a001-w027	4:1	27	عَلَيْكُمْ	w-s004-a001-w027	4:1:27	one_to_one
t-s004-a001-w028	4:1	28	رَقِيبًۭا	w-s004-a001-w028	4:1:28	one_to_one
t-s004-a002-w001	4:2	1	وَءَاتُوا۟	w-s004-a002-w001	4:2:1	one_to_one
t-s004-a002-w002	4:2	2	ٱلْيَتَٰمَىٰٓ	w-s004-a002-w002	4:2:2	one_to_one
t-s004-a002-w003	4:2	3	أَمْوَٰلَهُمْ	w-s004-a002-w003	4:2:3	one_to_one
t-s004-a002-w004	4:2	4	وَلَا	w-s004-a002-w004	4:2:4	one_to_one
t-s004-a002-w005	4:2	5	تَتَبَدَّلُوا۟	w-s004-a002-w005	4:2:5	one_to_one
t-s004-a002-w006	4:2	6	ٱلْخَبِيثَ	w-s004-a002-w006	4:2:6	one_to_one
t-s004-a002-w007	4:2	7	بِٱلطَّيِّبِ	w-s004-a002-w007	4:2:7	one_to_one
t-s004-a002-w008	4:2	8	وَلَا	w-s004-a002-w008	4:2:8	one_to_one
t-s004-a002-w009	4:2	9	تَأْكُلُوٓا۟	w-s004-a002-w009	4:2:9	one_to_one
t-s004-a002-w010	4:2	10	أَمْوَٰلَهُمْ	w-s004-a002-w010	4:2:10	one_to_one
t-s004-a002-w011	4:2	11	إِلَىٰٓ	w-s004-a002-w011	4:2:11	one_to_one
t-s004-a002-w012	4:2	12	أَمْوَٰلِكُمْ	w-s004-a002-w012	4:2:12	one_to_one
t-s004-a002-w013	4:2	13	إِنَّهُۥ	w-s004-a002-w013	4:2:13	one_to_one
t-s004-a002-w014	4:2	14	كَانَ	w-s004-a002-w014	4:2:14	one_to_one
t-s004-a002-w015	4:2	15	حُوبًۭا	w-s004-a002-w015	4:2:15	one_to_one
t-s004-a002-w016	4:2	16	كَبِيرًۭا	w-s004-a002-w016	4:2:16	one_to_one
t-s004-a003-w001	4:3	1	وَإِنْ	w-s004-a003-w001	4:3:1	one_to_one
t-s004-a003-w002	4:3	2	خِفْتُمْ	w-s004-a003-w002	4:3:2	one_to_one
t-s004-a003-w003	4:3	3	أَلَّا	w-s004-a003-w003	4:3:3	one_to_one
t-s004-a003-w004	4:3	4	تُقْسِطُوا۟	w-s004-a003-w004	4:3:4	one_to_one
t-s004-a003-w005	4:3	5	فِى	w-s004-a003-w005	4:3:5	one_to_one
t-s004-a003-w006	4:3	6	ٱلْيَتَٰمَىٰ	w-s004-a003-w006	4:3:6	one_to_one
t-s004-a003-w007	4:3	7	فَٱنكِحُوا۟	w-s004-a003-w007	4:3:7	one_to_one
t-s004-a003-w008	4:3	8	مَا	w-s004-a003-w008	4:3:8	one_to_one
