word_id	morpheme_ids	root_id	binding_status
w-s004-a000-w001	m-w-s004-a000-w001-02	root_000745	resolved_source_exact
w-s004-a000-w002	m-w-s004-a000-w002-01	root_000047	resolved_normalized_exact
w-s004-a000-w003	m-w-s004-a000-w003-02	root_000552	resolved_source_exact
w-s004-a000-w004	m-w-s004-a000-w004-02	root_000552	resolved_source_exact
w-s004-a001-w002	m-w-s004-a001-w002-02	root_004965	resolved_source_exact
w-s004-a001-w003	m-w-s004-a001-w003-01	root_001677	resolved_source_exact
w-s004-a001-w004	m-w-s004-a001-w004-01	root_000532	resolved_source_exact
w-s004-a001-w006	m-w-s004-a001-w006-01	root_000434	resolved_source_exact
w-s004-a001-w008	m-w-s004-a001-w008-01	root_001533	resolved_source_exact
w-s004-a001-w009	m-w-s004-a001-w009-01	root_001631	resolved_source_exact
w-s004-a001-w010	m-w-s004-a001-w010-02	root_000434	resolved_source_exact
w-s004-a001-w012	m-w-s004-a001-w012-01	root_000652	resolved_source_exact
w-s004-a001-w013	m-w-s004-a001-w013-02	root_000083	resolved_source_exact
w-s004-a001-w015	m-w-s004-a001-w015-01	root_000546	resolved_source_exact
w-s004-a001-w016	m-w-s004-a001-w016-01	root_001286	resolved_source_exact
w-s004-a001-w017	m-w-s004-a001-w017-02	root_001500	resolved_source_exact
w-s004-a001-w018	m-w-s004-a001-w018-02	root_001677	resolved_source_exact
w-s004-a001-w019	m-w-s004-a001-w019-01	root_000047	resolved_normalized_exact
w-s004-a001-w021	m-w-s004-a001-w021-01	root_000661	resolved_normalized_exact
w-s004-a001-w023	m-w-s004-a001-w023-03	root_000552	resolved_source_exact
w-s004-a001-w025	m-w-s004-a001-w025-01	root_000047	resolved_normalized_exact
w-s004-a001-w026	m-w-s004-a001-w026-01	root_001332	resolved_source_exact
w-s004-a001-w028	m-w-s004-a001-w028-01	root_000584	resolved_source_exact
w-s004-a002-w001	m-w-s004-a002-w001-02	root_000009	resolved_normalized_exact
w-s004-a002-w002	m-w-s004-a002-w002-02	root_001692	resolved_source_exact
w-s004-a002-w003	m-w-s004-a002-w003-01	root_001457	resolved_source_exact
w-s004-a002-w005	m-w-s004-a002-w005-01	root_000095	resolved_source_exact
w-s004-a002-w006	m-w-s004-a002-w006-02	root_000386	resolved_source_exact
w-s004-a002-w007	m-w-s004-a002-w007-03	root_000961	resolved_source_exact
w-s004-a002-w009	m-w-s004-a002-w009-01	root_000043	resolved_normalized_exact
w-s004-a002-w010	m-w-s004-a002-w010-01	root_001457	resolved_source_exact
w-s004-a002-w012	m-w-s004-a002-w012-01	root_001457	resolved_source_exact
w-s004-a002-w014	m-w-s004-a002-w014-01	root_001332	resolved_source_exact
w-s004-a002-w015	m-w-s004-a002-w015-01	root_000365	resolved_source_exact
w-s004-a002-w016	m-w-s004-a002-w016-01	root_001281	resolved_source_exact
w-s004-a003-w002	m-w-s004-a003-w002-01	root_000447	resolved_source_exact
w-s004-a003-w004	m-w-s004-a003-w004-01	root_001224	resolved_source_exact
w-s004-a003-w006	m-w-s004-a003-w006-02	root_001692	resolved_source_exact
w-s004-a003-w007	m-w-s004-a003-w007-02	root_001548	resolved_source_exact
w-s004-a003-w009	m-w-s004-a003-w009-01	root_000961	resolved_source_exact
w-s004-a003-w012	m-w-s004-a003-w012-02	root_001500	resolved_source_exact
w-s004-a003-w013	m-w-s004-a003-w013-01	root_000208	resolved_source_exact
w-s004-a003-w014	m-w-s004-a003-w014-02	root_000203	resolved_source_exact
w-s004-a003-w015	m-w-s004-a003-w015-02	root_000536	resolved_source_exact
w-s004-a003-w017	m-w-s004-a003-w017-01	root_000447	resolved_source_exact
w-s004-a003-w019	m-w-s004-a003-w019-01	root_000991	resolved_source_exact
w-s004-a003-w020	m-w-s004-a003-w020-02	root_001631	resolved_source_exact
w-s004-a003-w023	m-w-s004-a003-w023-01	root_001444	resolved_source_exact
w-s004-a003-w024	m-w-s004-a003-w024-01	root_001698	resolved_source_exact
w-s004-a003-w026	m-w-s004-a003-w026-01	root_000493	resolved_source_exact
w-s004-a003-w028	m-w-s004-a003-w028-01	root_001062	resolved_source_exact
w-s004-a004-w001	m-w-s004-a004-w001-02	root_000009	resolved_normalized_exact
w-s004-a004-w002	m-w-s004-a004-w002-02	root_001500	resolved_source_exact
w-s004-a004-w003	m-w-s004-a004-w003-01	root_000852	resolved_source_exact
w-s004-a004-w004	m-w-s004-a004-w004-01	root_001481	resolved_source_exact
w-s004-a004-w006	m-w-s004-a004-w006-01	root_000961	resolved_source_exact
w-s004-a004-w009	m-w-s004-a004-w009-01	root_000831	resolved_source_exact
w-s004-a004-w011	m-w-s004-a004-w011-01	root_001533	resolved_source_exact
w-s004-a004-w012	m-w-s004-a004-w012-02	root_000043	resolved_normalized_exact
w-s004-a004-w013	m-w-s004-a004-w013-01	root_001604	resolved_normalized_exact
w-s004-a004-w014	m-w-s004-a004-w014-01	root_001409	resolved_source_exact
w-s004-a005-w002	m-w-s004-a005-w002-01	root_000009	resolved_normalized_exact
w-s004-a005-w003	m-w-s004-a005-w003-02	root_000717	resolved_source_exact
w-s004-a005-w004	m-w-s004-a005-w004-01	root_001457	resolved_source_exact
w-s004-a005-w006	m-w-s004-a005-w006-01	root_000248	resolved_source_exact
w-s004-a005-w007	m-w-s004-a005-w007-01	root_000047	resolved_normalized_exact
w-s004-a005-w009	m-w-s004-a005-w009-01	root_001273	resolved_source_exact
w-s004-a005-w010	m-w-s004-a005-w010-02	root_000560	resolved_source_exact
w-s004-a005-w012	m-w-s004-a005-w012-02	root_001300	resolved_source_exact
w-s004-a005-w013	m-w-s004-a005-w013-02	root_001272	resolved_source_exact
w-s004-a005-w015	m-w-s004-a005-w015-01	root_001272	resolved_source_exact
w-s004-a005-w016	m-w-s004-a005-w016-01	root_001002	resolved_source_exact
w-s004-a006-w001	m-w-s004-a006-w001-02	root_000153	resolved_source_exact
w-s004-a006-w002	m-w-s004-a006-w002-02	root_001692	resolved_source_exact
w-s004-a006-w005	m-w-s004-a006-w005-01	root_000151	resolved_source_exact
w-s004-a006-w006	m-w-s004-a006-w006-02	root_001548	resolved_source_exact
w-s004-a006-w008	m-w-s004-a006-w008-01	root_000059	resolved_normalized_exact
w-s004-a006-w010	m-w-s004-a006-w010-01	root_000565	resolved_source_exact
w-s004-a006-w011	m-w-s004-a006-w011-02	root_000480	resolved_source_exact
w-s004-a006-w013	m-w-s004-a006-w013-01	root_001457	resolved_source_exact
w-s004-a006-w015	m-w-s004-a006-w015-01	root_000043	resolved_normalized_exact
w-s004-a006-w016	m-w-s004-a006-w016-01	root_000699	resolved_source_exact
w-s004-a006-w017	m-w-s004-a006-w017-02	root_000093	resolved_source_exact
w-s004-a006-w019	m-w-s004-a006-w019-01	root_001281	resolved_source_exact
w-s004-a006-w021	m-w-s004-a006-w021-01	root_001332	resolved_source_exact
w-s004-a006-w022	m-w-s004-a006-w022-01	root_001110	resolved_source_exact
w-s004-a006-w023	m-w-s004-a006-w023-03	root_001031	resolved_source_exact
w-s004-a006-w025	m-w-s004-a006-w025-01	root_001332	resolved_source_exact
w-s004-a006-w026	m-w-s004-a006-w026-01	root_001169	resolved_source_exact
w-s004-a006-w027	m-w-s004-a006-w027-03	root_000043	resolved_normalized_exact
w-s004-a006-w028	m-w-s004-a006-w028-03	root_001002	resolved_source_exact
w-s004-a006-w030	m-w-s004-a006-w030-01	root_000480	resolved_source_exact
w-s004-a006-w032	m-w-s004-a006-w032-01	root_001457	resolved_source_exact
w-s004-a006-w033	m-w-s004-a006-w033-02	root_000822	resolved_source_exact
w-s004-a006-w035	m-w-s004-a006-w035-02	root_001310	resolved_source_exact
w-s004-a006-w036	m-w-s004-a006-w036-02	root_000047	resolved_normalized_exact
w-s004-a006-w037	m-w-s004-a006-w037-01	root_000318	resolved_source_exact
w-s004-a007-w001	m-w-s004-a007-w001-03	root_000546	resolved_source_exact
w-s004-a007-w002	m-w-s004-a007-w002-01	root_001507	resolved_source_exact
w-s004-a007-w004	m-w-s004-a007-w004-01	root_000180	resolved_source_exact
w-s004-a007-w005	m-w-s004-a007-w005-02	root_001683	resolved_source_exact
w-s004-a007-w006	m-w-s004-a007-w006-03	root_001212	resolved_source_exact
w-s004-a007-w007	m-w-s004-a007-w007-04	root_001500	resolved_source_exact
w-s004-a007-w008	m-w-s004-a007-w008-01	root_001507	resolved_source_exact
w-s004-a007-w010	m-w-s004-a007-w010-01	root_000180	resolved_source_exact
w-s004-a007-w011	m-w-s004-a007-w011-02	root_001683	resolved_source_exact
w-s004-a007-w012	m-w-s004-a007-w012-03	root_001212	resolved_source_exact
w-s004-a007-w014	m-w-s004-a007-w014-01	root_001251	resolved_source_exact
w-s004-a007-w017	m-w-s004-a007-w017-01	root_001286	resolved_source_exact
w-s004-a007-w018	m-w-s004-a007-w018-01	root_001507	resolved_source_exact
w-s004-a007-w019	m-w-s004-a007-w019-01	root_001144	resolved_source_exact
w-s004-a008-w002	m-w-s004-a008-w002-01	root_000333	resolved_source_exact
w-s004-a008-w003	m-w-s004-a008-w003-02	root_001226	resolved_source_exact
w-s004-a008-w004	m-w-s004-a008-w004-01	root_000067	resolved_normalized_exact
w-s004-a008-w005	m-w-s004-a008-w005-02	root_001212	resolved_source_exact
w-s004-a008-w006	m-w-s004-a008-w006-03	root_001692	resolved_source_exact
w-s004-a008-w007	m-w-s004-a008-w007-03	root_000726	resolved_source_exact
w-s004-a008-w008	m-w-s004-a008-w008-02	root_000560	resolved_source_exact
w-s004-a008-w010	m-w-s004-a008-w010-02	root_001272	resolved_source_exact
w-s004-a008-w012	m-w-s004-a008-w012-01	root_001272	resolved_source_exact
w-s004-a008-w013	m-w-s004-a008-w013-01	root_001002	resolved_source_exact
w-s004-a009-w001	m-w-s004-a009-w001-03	root_000413	resolved_source_exact
w-s004-a009-w004	m-w-s004-a009-w004-01	root_000180	resolved_source_exact
w-s004-a009-w006	m-w-s004-a009-w006-01	root_000433	resolved_source_exact
w-s004-a009-w007	m-w-s004-a009-w007-01	root_000511	resolved_source_exact
w-s004-a009-w008	m-w-s004-a009-w008-01	root_000909	resolved_source_exact
w-s004-a009-w009	m-w-s004-a009-w009-01	root_000447	resolved_source_exact
w-s004-a009-w011	m-w-s004-a009-w011-03	root_001677	resolved_source_exact
w-s004-a009-w012	m-w-s004-a009-w012-01	root_000047	resolved_normalized_exact
w-s004-a009-w013	m-w-s004-a009-w013-03	root_001272	resolved_source_exact
w-s004-a009-w014	m-w-s004-a009-w014-01	root_001272	resolved_source_exact
w-s004-a009-w015	m-w-s004-a009-w015-01	root_000687	resolved_source_exact
w-s004-a010-w003	m-w-s004-a010-w003-01	root_000043	resolved_normalized_exact
w-s004-a010-w004	m-w-s004-a010-w004-01	root_001457	resolved_source_exact
w-s004-a010-w005	m-w-s004-a010-w005-02	root_001692	resolved_source_exact
w-s004-a010-w006	m-w-s004-a010-w006-01	root_000967	resolved_source_exact
w-s004-a010-w008	m-w-s004-a010-w008-01	root_000043	resolved_normalized_exact
w-s004-a010-w010	m-w-s004-a010-w010-01	root_000128	resolved_source_exact
w-s004-a010-w011	m-w-s004-a010-w011-01	root_001564	resolved_source_exact
w-s004-a010-w012	m-w-s004-a010-w012-03	root_000880	resolved_source_exact
w-s004-a010-w013	m-w-s004-a010-w013-01	root_000708	resolved_source_exact
w-s004-a011-w001	m-w-s004-a011-w001-01	root_001656	resolved_source_exact
w-s004-a011-w002	m-w-s004-a011-w002-01	root_000047	resolved_normalized_exact
w-s004-a011-w004	m-w-s004-a011-w004-01	root_001683	resolved_source_exact
w-s004-a011-w005	m-w-s004-a011-w005-03	root_000516	resolved_source_exact
w-s004-a011-w006	m-w-s004-a011-w006-01	root_001397	resolved_source_exact
w-s004-a011-w007	m-w-s004-a011-w007-01	root_000339	resolved_source_exact
w-s004-a011-w008	m-w-s004-a011-w008-02	root_000058	resolved_normalized_exact
