syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-89_0-00001	ae:v3:s001:001:pass1:attach:a1	89:0	w-s089-a000-w001	w-s089-a000-w001	w-s089-a000-w001	m-w-s089-a000-w001-01	m-w-s089-a000-w001-02	m-w-s089-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-89_0-00002	ae:v3:s001:001:pass1:attach:a2	89:0	w-s089-a000-w001	w-s089-a000-w002		m-w-s089-a000-w001-02	m-w-s089-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-89_0-00003	ae:v3:s001:001:pass1:attach:a3	89:0	w-s089-a000-w002	w-s089-a000-w003		m-w-s089-a000-w002-01	m-w-s089-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-89_0-00004	ae:v3:s001:001:pass1:attach:a4	89:0	w-s089-a000-w002	w-s089-a000-w003		m-w-s089-a000-w002-01	m-w-s089-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-89_1-00005	ae:v3:s089:001:pass1:attach:a1	89:1	w-s089-a001-w001	w-s089-a001-w001		m-w-s089-a001-w001-03	m-w-s089-a001-w001-03		89:1:1:3	89:1:1:3		q:89:1:1	q:89:1:2		1	2		particle_complement	strongly_licensed	high			OTHER	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱلْفَجْرِ is governed by the oath particle وَ in the opening oath phrase.	resources/attachments.tsv:57625
sx-89_2-00006	ae:v3:s089:002:pass1:attach:a1	89:2	w-s089-a002-w001	w-s089-a002-w001		m-w-s089-a002-w001-01	m-w-s089-a002-w001-02		89:2:1:1	89:2:1:2		q:89:2:1	q:89:2:2		1	2		particle_complement	strongly_licensed	high			CONJ	NOUN_ABSTRACT			position_morpheme_aligned	case_government;local_syntax	لَيَالٍ is governed by وَ as an oath complement in parallel with the surrounding oaths.	resources/attachments.tsv:57626
sx-89_2-00007	ae:v3:s089:002:pass1:attach:a2	89:2	w-s089-a002-w001	w-s089-a002-w002		m-w-s089-a002-w001-02	m-w-s089-a002-w002-01		89:2:1:2	89:2:2:1		q:89:2:2	q:89:2:3		2	3		adjective	strongly_licensed	high			NOUN_ABSTRACT	NOUN_NUM			position_morpheme_aligned	agreement;local_syntax	عَشْرٍ qualifies لَيَالٍ as the counted ten nights.	resources/attachments.tsv:57627
sx-89_3-00008	ae:v3:s089:003:pass1:attach:a1	89:3	w-s089-a003-w001	w-s089-a003-w001		m-w-s089-a003-w001-01	m-w-s089-a003-w001-03		89:3:1:1	89:3:1:3		q:89:3:1	q:89:3:2		1	2		particle_complement	strongly_licensed	high			CONJ	NOUN_ABSTRACT			position_morpheme_aligned	case_government;local_syntax	ٱلشَّفْعِ is governed by the oath particle وَ.	resources/attachments.tsv:57628
sx-89_3-00009	ae:v3:s089:003:pass1:attach:a2	89:3	w-s089-a003-w002	w-s089-a003-w002		m-w-s089-a003-w002-01	m-w-s089-a003-w002-03		89:3:2:1	89:3:2:3		q:89:3:3	q:89:3:4		3	4		particle_complement	strongly_licensed	high			CONJ	NOUN_ABSTRACT			position_morpheme_aligned	case_government;local_syntax	ٱلْوَتْرِ is governed by the repeated oath particle وَ.	resources/attachments.tsv:57629
sx-89_3-00010	ae:v3:s089:003:pass1:attach:a3	89:3	w-s089-a003-w001	w-s089-a003-w002		m-w-s089-a003-w001-03	m-w-s089-a003-w002-03		89:3:1:3	89:3:2:3		q:89:3:2	q:89:3:4		2	4		conjoined	strongly_licensed	high			NOUN_ABSTRACT	NOUN_ABSTRACT			position_morpheme_aligned	parallelism;local_syntax	ٱلْوَتْرِ is coordinated with ٱلشَّفْعِ in the paired oath.	resources/attachments.tsv:57630
