word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s089-a000-w001	89:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s089-a000-w002	89:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s089-a000-w003	89:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s089-a000-w004	89:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s089-a001-w001	89:1	89:1	1	89:1:1	وَٱلْفَجْرِ	فَجْر	ف ج ر	N					PREFIX|w:P+ | PREFIX|Al+ | STEM|POS:N|LEM:fajor|ROOT:fjr|M|GEN
w-s089-a002-w001	89:2	89:2	1	89:2:1	وَلَيَالٍ	لَيْل	ل ي ل	N					PREFIX|w:CONJ+ | STEM|POS:N|LEM:layol|ROOT:lyl|MP|INDEF|GEN
w-s089-a002-w002	89:2	89:2	2	89:2:2	عَشْرٍ	عَشْر	ع ش ر	ADJ					STEM|POS:ADJ|LEM:Ea$or|ROOT:E$r|MP|INDEF|GEN
w-s089-a003-w001	89:3	89:3	1	89:3:1	وَٱلشَّفْعِ	شَّفْع	ش ف ع	N					PREFIX|w:CONJ+ | PREFIX|Al+ | STEM|POS:N|LEM:$~afoE|ROOT:$fE|M|GEN
w-s089-a003-w002	89:3	89:3	2	89:3:2	وَٱلْوَتْرِ	وَتْر	و ت ر	N					PREFIX|w:CONJ+ | PREFIX|Al+ | STEM|POS:N|LEM:wator|ROOT:wtr|M|GEN
w-s089-a004-w001	89:4	89:4	1	89:4:1	وَٱلَّيْلِ	لَيْل	ل ي ل	N					PREFIX|w:CONJ+ | PREFIX|Al+ | STEM|POS:N|LEM:layol|ROOT:lyl|M|GEN
w-s089-a004-w002	89:4	89:4	2	89:4:2	إِذَا	إِذَا		T					STEM|POS:T|LEM:<i*aA
w-s089-a004-w003	89:4	89:4	3	89:4:3	يَسْرِ	يَسْرِ	س ر ي	V	IMPF				STEM|POS:V|IMPF|LEM:yasori|ROOT:sry|3MS
w-s089-a005-w001	89:5	89:5	1	89:5:1	هَلْ	هَل		INTG					STEM|POS:INTG|LEM:hal
w-s089-a005-w002	89:5	89:5	2	89:5:2	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s089-a005-w003	89:5	89:5	3	89:5:3	ذَٰلِكَ	ذَٰلِك		DEM					STEM|POS:DEM|LEM:*a`lik|MS
w-s089-a005-w004	89:5	89:5	4	89:5:4	قَسَمٌ	قَسَم	ق س م	N					STEM|POS:N|LEM:qasam|ROOT:qsm|M|INDEF|NOM
w-s089-a005-w005	89:5	89:5	5	89:5:5	لِّذِى	ذُو		N					PREFIX|l:P+ | STEM|POS:N|LEM:*uw|MS|GEN
w-s089-a005-w006	89:5	89:5	6	89:5:6	حِجْرٍ	حِجْر	ح ج ر	N					STEM|POS:N|LEM:Hijor|ROOT:Hjr|M|INDEF|GEN
w-s089-a006-w001	89:6	89:6	1	89:6:1	أَلَمْ	لَم		NEG					PREFIX|A:INTG+ | STEM|POS:NEG|LEM:lam
w-s089-a006-w002	89:6	89:6	2	89:6:2	تَرَ	رَءَا	ر ء ي	V	IMPF	JUS			STEM|POS:V|IMPF|LEM:ra'aA|ROOT:rAy|2MS|MOOD:JUS
w-s089-a006-w003	89:6	89:6	3	89:6:3	كَيْفَ	كَيْف	ك ي ف	INTG					STEM|POS:INTG|LEM:kayof|ROOT:kyf
w-s089-a006-w004	89:6	89:6	4	89:6:4	فَعَلَ	فَعَلَ	ف ع ل	V	PERF				STEM|POS:V|PERF|LEM:faEala|ROOT:fEl|3MS
w-s089-a006-w005	89:6	89:6	5	89:6:5	رَبُّكَ	رَبّ	ر ب ب	N					STEM|POS:N|LEM:rab~|ROOT:rbb|M|NOM | SUFFIX|PRON:2MS
w-s089-a006-w006	89:6	89:6	6	89:6:6	بِعَادٍ	عَاد2	ع و د	PN					PREFIX|bi+ | STEM|POS:PN|LEM:EaAd2|ROOT:Ewd|GEN
w-s089-a007-w001	89:7	89:7	1	89:7:1	إِرَمَ	إِرَم		PN					STEM|POS:PN|LEM:<iram|F|GEN
w-s089-a007-w002	89:7	89:7	2	89:7:2	ذَاتِ	ذُو		N					STEM|POS:N|LEM:*uw|FS|GEN
w-s089-a007-w003	89:7	89:7	3	89:7:3	ٱلْعِمَادِ	عِمَاد	ع م د	N					PREFIX|Al+ | STEM|POS:N|LEM:EimaAd|ROOT:Emd|M|GEN
w-s089-a008-w001	89:8	89:8	1	89:8:1	ٱلَّتِى	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|FS
w-s089-a008-w002	89:8	89:8	2	89:8:2	لَمْ	لَم		NEG					STEM|POS:NEG|LEM:lam
w-s089-a008-w003	89:8	89:8	3	89:8:3	يُخْلَقْ	خَلَقَ	خ ل ق	V	IMPF	JUS	PASS		STEM|POS:V|IMPF|PASS|LEM:xalaqa|ROOT:xlq|3MS|MOOD:JUS
w-s089-a008-w004	89:8	89:8	4	89:8:4	مِثْلُهَا	مِثْل	م ث ل	N					STEM|POS:N|LEM:mivol|ROOT:mvl|M|NOM | SUFFIX|PRON:3FS
w-s089-a008-w005	89:8	89:8	5	89:8:5	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s089-a008-w006	89:8	89:8	6	89:8:6	ٱلْبِلَٰدِ	بَلَد	ب ل د	N					PREFIX|Al+ | STEM|POS:N|LEM:balad|ROOT:bld|MP|GEN
w-s089-a009-w001	89:9	89:9	1	89:9:1	وَثَمُودَ	ثَمُود		PN					PREFIX|w:CONJ+ | STEM|POS:PN|LEM:vamuwd|GEN
w-s089-a009-w002	89:9	89:9	2	89:9:2	ٱلَّذِينَ	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MP
w-s089-a009-w003	89:9	89:9	3	89:9:3	جَابُوا۟	جَابُ	ج و ب	V	PERF				STEM|POS:V|PERF|LEM:jaAbu|ROOT:jwb|3MP | SUFFIX|PRON:3MP
w-s089-a009-w004	89:9	89:9	4	89:9:4	ٱلصَّخْرَ	صَّخْر	ص خ ر	N					PREFIX|Al+ | STEM|POS:N|LEM:S~axor|ROOT:Sxr|M|ACC
w-s089-a009-w005	89:9	89:9	5	89:9:5	بِٱلْوَادِ	وَاد	و د ي	N					PREFIX|bi+ | PREFIX|Al+ | STEM|POS:N|LEM:waAd|ROOT:wdy|M|GEN
w-s089-a010-w001	89:10	89:10	1	89:10:1	وَفِرْعَوْنَ	فِرْعَوْن		PN					PREFIX|w:CONJ+ | STEM|POS:PN|LEM:firoEawon|M|GEN
w-s089-a010-w002	89:10	89:10	2	89:10:2	ذِى	ذُو		N					STEM|POS:N|LEM:*uw|MS|GEN
w-s089-a010-w003	89:10	89:10	3	89:10:3	ٱلْأَوْتَادِ	أَوْتَاد	و ت د	N					PREFIX|Al+ | STEM|POS:N|LEM:>awotaAd|ROOT:wtd|MP|GEN
w-s089-a011-w001	89:11	89:11	1	89:11:1	ٱلَّذِينَ	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MP
w-s089-a011-w002	89:11	89:11	2	89:11:2	طَغَوْا۟	طَغَىٰ	ط غ ي	V	PERF				STEM|POS:V|PERF|LEM:TagaY`|ROOT:Tgy|3MP | SUFFIX|PRON:3MP
w-s089-a011-w003	89:11	89:11	3	89:11:3	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s089-a011-w004	89:11	89:11	4	89:11:4	ٱلْبِلَٰدِ	بَلَد	ب ل د	N					PREFIX|Al+ | STEM|POS:N|LEM:balad|ROOT:bld|MP|GEN
w-s089-a012-w001	89:12	89:12	1	89:12:1	فَأَكْثَرُوا۟	أَكْثَرُ	ك ث ر	V	PERF			IV	PREFIX|f:CONJ+ | STEM|POS:V|PERF|(IV)|LEM:>akovaru|ROOT:kvr|3MP | SUFFIX|PRON:3MP
w-s089-a012-w002	89:12	89:12	2	89:12:2	فِيهَا	فِى		P					STEM|POS:P|LEM:fiY | SUFFIX|PRON:3FS
w-s089-a012-w003	89:12	89:12	3	89:12:3	ٱلْفَسَادَ	فَسَاد	ف س د	N					PREFIX|Al+ | STEM|POS:N|LEM:fasaAd|ROOT:fsd|M|ACC
w-s089-a013-w001	89:13	89:13	1	89:13:1	فَصَبَّ	صَبَّ	ص ب ب	V	PERF				PREFIX|f:CONJ+ | STEM|POS:V|PERF|LEM:Sab~a|ROOT:Sbb|3MS
w-s089-a013-w002	89:13	89:13	2	89:13:2	عَلَيْهِمْ	عَلَىٰ		P					STEM|POS:P|LEM:EalaY` | SUFFIX|PRON:3MP
w-s089-a013-w003	89:13	89:13	3	89:13:3	رَبُّكَ	رَبّ	ر ب ب	N					STEM|POS:N|LEM:rab~|ROOT:rbb|M|NOM | SUFFIX|PRON:2MS
w-s089-a013-w004	89:13	89:13	4	89:13:4	سَوْطَ	سَوْط	س و ط	N					STEM|POS:N|LEM:sawoT|ROOT:swT|M|ACC
