source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s089-a000-w001	89:0	1	بِسْمِ	w-s089-a000-w001	1:1:1	one_to_one
t-s089-a000-w002	89:0	2	ٱللَّهِ	w-s089-a000-w002	1:1:2	one_to_one
t-s089-a000-w003	89:0	3	ٱلرَّحْمَٰنِ	w-s089-a000-w003	1:1:3	one_to_one
t-s089-a000-w004	89:0	4	ٱلرَّحِيمِ	w-s089-a000-w004	1:1:4	one_to_one
t-s089-a001-w001	89:1	1	وَٱلْفَجْرِ	w-s089-a001-w001	89:1:1	one_to_one
t-s089-a002-w001	89:2	1	وَلَيَالٍ	w-s089-a002-w001	89:2:1	one_to_one
t-s089-a002-w002	89:2	2	عَشْرٍۢ	w-s089-a002-w002	89:2:2	one_to_one
t-s089-a003-w001	89:3	1	وَٱلشَّفْعِ	w-s089-a003-w001	89:3:1	one_to_one
t-s089-a003-w002	89:3	2	وَٱلْوَتْرِ	w-s089-a003-w002	89:3:2	one_to_one
t-s089-a004-w001	89:4	1	وَٱلَّيْلِ	w-s089-a004-w001	89:4:1	one_to_one
t-s089-a004-w002	89:4	2	إِذَا	w-s089-a004-w002	89:4:2	one_to_one
t-s089-a004-w003	89:4	3	يَسْرِ	w-s089-a004-w003	89:4:3	one_to_one
t-s089-a005-w001	89:5	1	هَلْ	w-s089-a005-w001	89:5:1	one_to_one
t-s089-a005-w002	89:5	2	فِى	w-s089-a005-w002	89:5:2	one_to_one
t-s089-a005-w003	89:5	3	ذَٰلِكَ	w-s089-a005-w003	89:5:3	one_to_one
t-s089-a005-w004	89:5	4	قَسَمٌۭ	w-s089-a005-w004	89:5:4	one_to_one
t-s089-a005-w005	89:5	5	لِّذِى	w-s089-a005-w005	89:5:5	one_to_one
t-s089-a005-w006	89:5	6	حِجْرٍ	w-s089-a005-w006	89:5:6	one_to_one
t-s089-a006-w001	89:6	1	أَلَمْ	w-s089-a006-w001	89:6:1	one_to_one
t-s089-a006-w002	89:6	2	تَرَ	w-s089-a006-w002	89:6:2	one_to_one
t-s089-a006-w003	89:6	3	كَيْفَ	w-s089-a006-w003	89:6:3	one_to_one
t-s089-a006-w004	89:6	4	فَعَلَ	w-s089-a006-w004	89:6:4	one_to_one
t-s089-a006-w005	89:6	5	رَبُّكَ	w-s089-a006-w005	89:6:5	one_to_one
t-s089-a006-w006	89:6	6	بِعَادٍ	w-s089-a006-w006	89:6:6	one_to_one
t-s089-a007-w001	89:7	1	إِرَمَ	w-s089-a007-w001	89:7:1	one_to_one
t-s089-a007-w002	89:7	2	ذَاتِ	w-s089-a007-w002	89:7:2	one_to_one
t-s089-a007-w003	89:7	3	ٱلْعِمَادِ	w-s089-a007-w003	89:7:3	one_to_one
t-s089-a008-w001	89:8	1	ٱلَّتِى	w-s089-a008-w001	89:8:1	one_to_one
t-s089-a008-w002	89:8	2	لَمْ	w-s089-a008-w002	89:8:2	one_to_one
t-s089-a008-w003	89:8	3	يُخْلَقْ	w-s089-a008-w003	89:8:3	one_to_one
t-s089-a008-w004	89:8	4	مِثْلُهَا	w-s089-a008-w004	89:8:4	one_to_one
t-s089-a008-w005	89:8	5	فِى	w-s089-a008-w005	89:8:5	one_to_one
t-s089-a008-w006	89:8	6	ٱلْبِلَٰدِ	w-s089-a008-w006	89:8:6	one_to_one
t-s089-a009-w001	89:9	1	وَثَمُودَ	w-s089-a009-w001	89:9:1	one_to_one
t-s089-a009-w002	89:9	2	ٱلَّذِينَ	w-s089-a009-w002	89:9:2	one_to_one
t-s089-a009-w003	89:9	3	جَابُوا۟	w-s089-a009-w003	89:9:3	one_to_one
t-s089-a009-w004	89:9	4	ٱلصَّخْرَ	w-s089-a009-w004	89:9:4	one_to_one
t-s089-a009-w005	89:9	5	بِٱلْوَادِ	w-s089-a009-w005	89:9:5	one_to_one
t-s089-a010-w001	89:10	1	وَفِرْعَوْنَ	w-s089-a010-w001	89:10:1	one_to_one
t-s089-a010-w002	89:10	2	ذِى	w-s089-a010-w002	89:10:2	one_to_one
t-s089-a010-w003	89:10	3	ٱلْأَوْتَادِ	w-s089-a010-w003	89:10:3	one_to_one
t-s089-a011-w001	89:11	1	ٱلَّذِينَ	w-s089-a011-w001	89:11:1	one_to_one
t-s089-a011-w002	89:11	2	طَغَوْا۟	w-s089-a011-w002	89:11:2	one_to_one
t-s089-a011-w003	89:11	3	فِى	w-s089-a011-w003	89:11:3	one_to_one
t-s089-a011-w004	89:11	4	ٱلْبِلَٰدِ	w-s089-a011-w004	89:11:4	one_to_one
t-s089-a012-w001	89:12	1	فَأَكْثَرُوا۟	w-s089-a012-w001	89:12:1	one_to_one
t-s089-a012-w002	89:12	2	فِيهَا	w-s089-a012-w002	89:12:2	one_to_one
t-s089-a012-w003	89:12	3	ٱلْفَسَادَ	w-s089-a012-w003	89:12:3	one_to_one
t-s089-a013-w001	89:13	1	فَصَبَّ	w-s089-a013-w001	89:13:1	one_to_one
t-s089-a013-w002	89:13	2	عَلَيْهِمْ	w-s089-a013-w002	89:13:2	one_to_one
t-s089-a013-w003	89:13	3	رَبُّكَ	w-s089-a013-w003	89:13:3	one_to_one
t-s089-a013-w004	89:13	4	سَوْطَ	w-s089-a013-w004	89:13:4	one_to_one
t-s089-a013-w005	89:13	5	عَذَابٍ	w-s089-a013-w005	89:13:5	one_to_one
t-s089-a014-w001	89:14	1	إِنَّ	w-s089-a014-w001	89:14:1	one_to_one
t-s089-a014-w002	89:14	2	رَبَّكَ	w-s089-a014-w002	89:14:2	one_to_one
t-s089-a014-w003	89:14	3	لَبِٱلْمِرْصَادِ	w-s089-a014-w003	89:14:3	one_to_one
t-s089-a015-w001	89:15	1	فَأَمَّا	w-s089-a015-w001	89:15:1	one_to_one
t-s089-a015-w002	89:15	2	ٱلْإِنسَٰنُ	w-s089-a015-w002	89:15:2	one_to_one
t-s089-a015-w003	89:15	3	إِذَا	w-s089-a015-w003	89:15:3	one_to_one
t-s089-a015-w004	89:15	4	مَا	w-s089-a015-w004	89:15:4	one_to_one
t-s089-a015-w005	89:15	5	ٱبْتَلَىٰهُ	w-s089-a015-w005	89:15:5	one_to_one
t-s089-a015-w006	89:15	6	رَبُّهُۥ	w-s089-a015-w006	89:15:6	one_to_one
t-s089-a015-w007	89:15	7	فَأَكْرَمَهُۥ	w-s089-a015-w007	89:15:7	one_to_one
t-s089-a015-w008	89:15	8	وَنَعَّمَهُۥ	w-s089-a015-w008	89:15:8	one_to_one
t-s089-a015-w009	89:15	9	فَيَقُولُ	w-s089-a015-w009	89:15:9	one_to_one
t-s089-a015-w010	89:15	10	رَبِّىٓ	w-s089-a015-w010	89:15:10	one_to_one
t-s089-a015-w011	89:15	11	أَكْرَمَنِ	w-s089-a015-w011	89:15:11	one_to_one
