syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-55_0-00001	ae:v3:s001:001:pass1:attach:a1	55:0	w-s055-a000-w001	w-s055-a000-w001	w-s055-a000-w001	m-w-s055-a000-w001-01	m-w-s055-a000-w001-02	m-w-s055-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-55_0-00002	ae:v3:s001:001:pass1:attach:a2	55:0	w-s055-a000-w001	w-s055-a000-w002		m-w-s055-a000-w001-02	m-w-s055-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-55_0-00003	ae:v3:s001:001:pass1:attach:a3	55:0	w-s055-a000-w002	w-s055-a000-w003		m-w-s055-a000-w002-01	m-w-s055-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-55_0-00004	ae:v3:s001:001:pass1:attach:a4	55:0	w-s055-a000-w002	w-s055-a000-w003		m-w-s055-a000-w002-01	m-w-s055-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-55_2-00005	ae:v3:s055:002:pass1:attach:a1	55:2	w-s055-a002-w001	w-s055-a002-w002		m-w-s055-a002-w001-01	m-w-s055-a002-w002-02		55:2:1:1	55:2:2:2		q:55:2:1	q:55:2:2		1	2		direct_object	syntactically_forced	high			PV:II	NOUN_CONCRETE	explicit		position_morpheme_aligned	case_government;local_syntax	ٱلْقُرْءَانَ is the accusative object taught by عَلَّمَ.	resources/attachments.tsv:51366
sx-55_3-00006	ae:v3:s055:003:pass1:attach:a1	55:3	w-s055-a003-w001	w-s055-a003-w002		m-w-s055-a003-w001-01	m-w-s055-a003-w002-02		55:3:1:1	55:3:2:2		q:55:3:1	q:55:3:2		1	2		direct_object	syntactically_forced	high			PV	NOUN_CONCRETE	explicit		position_morpheme_aligned	case_government;local_syntax	ٱلْإِنسَٰنَ is the accusative direct object of خَلَقَ.	resources/attachments.tsv:51367
sx-55_4-00007	ae:v3:s055:004:pass1:attach:a1	55:4	w-s055-a004-w001	w-s055-a004-w001		m-w-s055-a004-w001-01	m-w-s055-a004-w001-02		55:4:1:1	55:4:1:2		q:55:4:1	q:55:4:1		1	1		direct_object	syntactically_forced	high		object_suffix	PV		clitic		position_morpheme_aligned	morphology;local_syntax	The suffix هُ on عَلَّمَهُ is a true object pronoun after the verbal stem.	resources/attachments.tsv:51368
sx-55_4-00008	ae:v3:s055:004:pass1:attach:a2	55:4	w-s055-a004-w001	w-s055-a004-w002		m-w-s055-a004-w001-01	m-w-s055-a004-w002-02		55:4:1:1	55:4:2:2		q:55:4:1	q:55:4:2		1	2		direct_object	syntactically_forced	high			PV	GERUND	explicit		position_morpheme_aligned	case_government;local_syntax	ٱلْبَيَانَ is the explicit accusative object governed by عَلَّمَهُ.	resources/attachments.tsv:51369
sx-55_5-00009	ae:v3:s055:005:pass1:attach:a1	55:5	w-s055-a005-w001	w-s055-a005-w002		m-w-s055-a005-w001-02	m-w-s055-a005-w002-03		55:5:1:2	55:5:2:3		q:55:5:1	q:55:5:3		1	3		conjoined	strongly_licensed	high			NOUN_CONCRETE	NOUN_CONCRETE			position_morpheme_aligned	local_syntax;parallelism	ٱلْقَمَرُ is coordinated with ٱلشَّمْسُ by وَ.	resources/attachments.tsv:51370
sx-55_5-00010	ae:v3:s055:005:pass1:attach:a2	55:5	w-s055-a005-w001	w-s055-a005-w003	w-s055-a005-w003	m-w-s055-a005-w001-02	m-w-s055-a005-w003-02	m-w-s055-a005-w003-01	55:5:1:2	55:5:3:2	55:5:3:1	q:55:5:1	q:55:5:5	q:55:5:4	1	5	4	prep_complement	syntactically_forced	high			NOUN_CONCRETE	GERUND		بـ	position_morpheme_aligned	case_government;local_syntax	حُسْبَانٍ is governed by بِ in the predicate phrase applying to ٱلشَّمْسُ وَٱلْقَمَرُ.	resources/attachments.tsv:51371
