word_id	morpheme_ids	root_id	binding_status
w-s055-a000-w001	m-w-s055-a000-w001-02	root_000745	resolved_source_exact
w-s055-a000-w002	m-w-s055-a000-w002-01	root_000047	resolved_normalized_exact
w-s055-a000-w003	m-w-s055-a000-w003-02	root_000552	resolved_source_exact
w-s055-a000-w004	m-w-s055-a000-w004-02	root_000552	resolved_source_exact
w-s055-a001-w001	m-w-s055-a001-w001-02	root_000552	resolved_source_exact
w-s055-a002-w001	m-w-s055-a002-w001-01	root_001040	resolved_source_exact
w-s055-a002-w002	m-w-s055-a002-w002-02	root_001210	resolved_source_exact
w-s055-a003-w001	m-w-s055-a003-w001-01	root_000434	resolved_source_exact
w-s055-a003-w002	m-w-s055-a003-w002-02	root_000059	resolved_normalized_exact
w-s055-a004-w001	m-w-s055-a004-w001-01	root_001040	resolved_source_exact
w-s055-a004-w002	m-w-s055-a004-w002-02	root_000170	resolved_source_exact
w-s055-a005-w001	m-w-s055-a005-w001-02	root_000818	resolved_source_exact
w-s055-a005-w002	m-w-s055-a005-w002-03	root_001255	resolved_source_exact
w-s055-a005-w003	m-w-s055-a005-w003-02	root_000318	resolved_source_exact
w-s055-a006-w001	m-w-s055-a006-w001-03	root_001475	resolved_source_exact
w-s055-a006-w002	m-w-s055-a006-w002-03	root_000777	resolved_source_exact
w-s055-a006-w003	m-w-s055-a006-w003-01	root_000675	resolved_source_exact
w-s055-a007-w001	m-w-s055-a007-w001-03	root_000745	resolved_source_exact
w-s055-a007-w002	m-w-s055-a007-w002-01	root_000582	resolved_source_exact
w-s055-a007-w003	m-w-s055-a007-w003-02	root_001657	resolved_source_exact
w-s055-a007-w004	m-w-s055-a007-w004-02	root_001645	resolved_source_exact
w-s055-a008-w002	m-w-s055-a008-w002-01	root_000937	resolved_source_exact
w-s055-a008-w004	m-w-s055-a008-w004-02	root_001645	resolved_source_exact
w-s055-a009-w001	m-w-s055-a009-w001-02	root_001273	resolved_source_exact
w-s055-a009-w002	m-w-s055-a009-w002-02	root_001645	resolved_source_exact
w-s055-a009-w003	m-w-s055-a009-w003-03	root_001224	resolved_source_exact
w-s055-a009-w005	m-w-s055-a009-w005-01	root_000409	resolved_source_exact
w-s055-a009-w006	m-w-s055-a009-w006-02	root_001645	resolved_source_exact
w-s055-a010-w001	m-w-s055-a010-w001-03	root_000025	resolved_normalized_exact
