finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-60_0-001	60:0	1	strong	1	1	1:1:3	root_000552	B001	w-s060-a000-w003
f-60_0-001	60:0	1	strong	1	2	1:1:3	root_000552	B002	w-s060-a000-w003
f-60_0-001	60:0	1	strong	2	1	1:1:4	root_000552	B001	w-s060-a000-w004
f-60_0-001	60:0	1	strong	2	2	1:1:4	root_000552	B002	w-s060-a000-w004
f-60_0-002	60:0	2	weak	1	1	1:1:1	root_000745	B005	w-s060-a000-w001
f-60_0-002	60:0	2	weak	2	1	1:1:2	root_000047	B001	w-s060-a000-w002
f-60_0-002	60:0	2	weak	2	2	1:1:2	root_000047	B002	w-s060-a000-w002
f-60_1-001	60:1	1	strong	1	1	60:1:5	root_000018	B009	w-s060-a001-w005
f-60_1-001	60:1	1	strong	1	2	60:1:5	root_000018	B010	w-s060-a001-w005
f-60_1-001	60:1	1	strong	2	1	60:1:6	root_000993	B003	w-s060-a001-w006
f-60_1-001	60:1	1	strong	3	1	60:1:7	root_000993	B003	w-s060-a001-w007
f-60_1-001	60:1	1	strong	4	1	60:1:8	root_001684	B003	w-s060-a001-w008
f-60_1-001	60:1	1	strong	4	2	60:1:8	root_001684	B004	w-s060-a001-w008
f-60_1-002	60:1	2	strong	1	1	60:1:9	root_001372	B005	w-s060-a001-w009
f-60_1-002	60:1	2	strong	2	1	60:1:11	root_001634	B001	w-s060-a001-w011
f-60_1-002	60:1	2	strong	3	1	60:1:33	root_000697	B001	w-s060-a001-w033
f-60_1-002	60:1	2	strong	4	1	60:1:35	root_001634	B001	w-s060-a001-w035
f-60_1-003	60:1	3	strong	1	1	60:1:18	root_000400	B001	w-s060-a001-w018
f-60_1-003	60:1	3	strong	1	2	60:1:18	root_000400	B002	w-s060-a001-w018
f-60_1-003	60:1	3	strong	2	1	60:1:27	root_000400	B001	w-s060-a001-w027
f-60_1-003	60:1	3	strong	2	2	60:1:27	root_000400	B002	w-s060-a001-w027
f-60_1-003	60:1	3	strong	3	1	60:1:28	root_000268	B001	w-s060-a001-w028
f-60_1-003	60:1	3	strong	4	1	60:1:30	root_000672	B001	w-s060-a001-w030
f-60_1-003	60:1	3	strong	5	1	60:1:46	root_000913	B001	w-s060-a001-w046
f-60_1-003	60:1	3	strong	6	1	60:1:47	root_000766	B006	w-s060-a001-w047
