attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	3:0	1:1	1	w-s003-a000-w001	1:1:1	m-w-s003-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	3:0	1:1	2	w-s003-a000-w001	1:1:1	m-w-s003-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	3:0	1:1	3	w-s003-a000-w002	1:1:2	m-w-s003-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	3:0	1:1	4	w-s003-a000-w003	1:1:3	m-w-s003-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	3:0	1:1	5	w-s003-a000-w003	1:1:3	m-w-s003-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:3:2:1	3:2	3:2	1	w-s003-a002-w001	3:2:1	m-w-s003-a002-w001-01	اللَّهُ	أ ل ه		position_crosswalk	morpheme_aligned
q:3:2:2	3:2	3:2	2	w-s003-a002-w002	3:2:2	m-w-s003-a002-w002-01	لَا			position_crosswalk	morpheme_aligned
q:3:2:3	3:2	3:2	3	w-s003-a002-w003	3:2:3	m-w-s003-a002-w003-01	إِلَهَ	أ ل ه		position_crosswalk	morpheme_aligned
q:3:2:5	3:2	3:2	5	w-s003-a002-w005	3:2:5	m-w-s003-a002-w005-01	هُوَ			position_crosswalk	morpheme_aligned
q:3:2:6	3:2	3:2	6	w-s003-a002-w006	3:2:6	m-w-s003-a002-w006-02	الْحَيُّ	ح ي ي		position_crosswalk	morpheme_aligned
q:3:2:7	3:2	3:2	7	w-s003-a002-w007	3:2:7	m-w-s003-a002-w007-02	الْقَيُّومُ	ق و م		position_crosswalk	morpheme_aligned
q:3:3:1	3:3	3:3	1	w-s003-a003-w001	3:3:1	m-w-s003-a003-w001-01	نَزَّلَ	ن ز ل	عَلَى;بـ	position_crosswalk	morpheme_aligned
q:3:3:2	3:3	3:3	2	w-s003-a003-w002	3:3:2	m-w-s003-a003-w002-02;m-w-s003-a003-w002-01			عَلَى	position_crosswalk	morpheme_aligned
q:3:3:3	3:3	3:3	3	w-s003-a003-w003	3:3:3	m-w-s003-a003-w003-02	الْكِتَابَ	ك ت ب		position_crosswalk	morpheme_aligned
q:3:3:4	3:3	3:3	4	w-s003-a003-w004	3:3:4	m-w-s003-a003-w004-01			بـ	position_crosswalk	morpheme_aligned
q:3:3:5	3:3	3:3	5	w-s003-a003-w004	3:3:4	m-w-s003-a003-w004-03	بِالْحَقِّ	ح ق ق	بـ	position_crosswalk	morpheme_aligned
q:3:3:6	3:3	3:3	6	w-s003-a003-w005	3:3:5	m-w-s003-a003-w005-01	مُصَدِّقَاً	ص د ق	لـ	position_crosswalk	morpheme_aligned
q:3:3:7	3:3	3:3	7	w-s003-a003-w006	3:3:6	m-w-s003-a003-w006-02;m-w-s003-a003-w006-01	لِمَا	ل م م	لـ	position_crosswalk	morpheme_aligned
q:3:3:8	3:3	3:3	8	w-s003-a003-w007	3:3:7	m-w-s003-a003-w007-01	بَيْنَ	ب ي ن		surface_root_sequence_fallback	morpheme_aligned
q:3:3:9	3:3	3:3	9	w-s003-a003-w008	3:3:8	m-w-s003-a003-w008-01	يَدَيْهِ	ي د ي		surface_root_sequence_fallback	morpheme_aligned
q:3:3:11	3:3	3:3	11	w-s003-a003-w009	3:3:9	m-w-s003-a003-w009-02	وَأَنْزَلَ	ن ز ل		position_crosswalk	morpheme_aligned
q:3:3:12	3:3	3:3	12	w-s003-a003-w010	3:3:10	m-w-s003-a003-w010-02	التَّوْرَاةَ	و ر ي		surface_root_sequence_fallback	morpheme_aligned
q:3:3:14	3:3	3:3	14	w-s003-a003-w011	3:3:11	m-w-s003-a003-w011-03	وَالْإِنْجِيلَ	ن ج ل		position_crosswalk	morpheme_aligned
q:3:4:1	3:4	3:4	1	w-s003-a004-w001	3:4:1	m-w-s003-a004-w001-01			مِن	position_crosswalk	morpheme_aligned
q:3:4:2	3:4	3:4	2	w-s003-a004-w002	3:4:2	m-w-s003-a004-w002-01	قَبْلُ	ق ب ل	مِن	position_crosswalk	morpheme_aligned
q:3:4:3	3:4	3:4	3	w-s003-a004-w003	3:4:3	m-w-s003-a004-w003-01	هُدَىً	ه د ي	مِن;لـ	position_crosswalk	morpheme_aligned
q:3:4:4	3:4	3:4	4	w-s003-a004-w004	3:4:4	m-w-s003-a004-w004-01			لـ	position_crosswalk	morpheme_aligned
q:3:4:5	3:4	3:4	5	w-s003-a004-w004	3:4:4	m-w-s003-a004-w004-03	لِلنَّاسِ	أ ن س	لـ	position_crosswalk	morpheme_aligned
q:3:4:7	3:4	3:4	7	w-s003-a004-w005	3:4:5	m-w-s003-a004-w005-02	وَأَنْزَلَ	ن ز ل		position_crosswalk	morpheme_aligned
q:3:4:8	3:4	3:4	8	w-s003-a004-w006	3:4:6	m-w-s003-a004-w006-02	الْفُرْقَانَ	ف ر ق		position_crosswalk	morpheme_aligned
q:3:4:9	3:4	3:4	9	w-s003-a004-w007	3:4:7	m-w-s003-a004-w007-01	إِنَّ			position_crosswalk	morpheme_aligned
q:3:4:10	3:4	3:4	10	w-s003-a004-w008	3:4:8	m-w-s003-a004-w008-01	الَّذِينَ	ل ل ذ		position_crosswalk	morpheme_aligned
q:3:4:11	3:4	3:4	11	w-s003-a004-w009	3:4:9	m-w-s003-a004-w009-01	كَفَرُوا	ك ف ر	بـ	position_crosswalk	morpheme_aligned
q:3:4:12	3:4	3:4	12	w-s003-a004-w010	3:4:10	m-w-s003-a004-w010-01			بـ	position_crosswalk	morpheme_aligned
q:3:4:13	3:4	3:4	13	w-s003-a004-w010	3:4:10	m-w-s003-a004-w010-02	بِآيَاتِ	أ ي ي	بـ	position_crosswalk	morpheme_aligned
q:3:4:14	3:4	3:4	14	w-s003-a004-w011	3:4:11	m-w-s003-a004-w011-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:3:4:15	3:4	3:4	15	w-s003-a004-w011	3:4:11	m-w-s003-a004-w011-01			لـ	surface_root_sequence_fallback	morpheme_aligned
q:3:4:16	3:4	3:4	16	w-s003-a004-w012	3:4:12	m-w-s003-a004-w012-02	لَهُمْ		لـ	position_crosswalk	morpheme_aligned
q:3:4:17	3:4	3:4	17	w-s003-a004-w013	3:4:13	m-w-s003-a004-w013-01	عَذَابٌ	ع ذ ب	لـ	position_crosswalk	morpheme_aligned
q:3:4:18	3:4	3:4	18	w-s003-a004-w014	3:4:14	m-w-s003-a004-w014-01	شَدِيدٌ	ش د د		position_crosswalk	morpheme_aligned
q:3:4:20	3:4	3:4	20	w-s003-a004-w015	3:4:15	m-w-s003-a004-w015-02	وَاللَّهُ	أ ل ه		position_crosswalk	morpheme_aligned
q:3:4:21	3:4	3:4	21	w-s003-a004-w016	3:4:16	m-w-s003-a004-w016-01	عَزِيزٌ	ع ز ز		position_crosswalk	morpheme_aligned
q:3:4:22	3:4	3:4	22	w-s003-a004-w017	3:4:17	m-w-s003-a004-w017-01	ذُو	ذ و و		position_crosswalk	morpheme_aligned
q:3:4:23	3:4	3:4	23	w-s003-a004-w018	3:4:18	m-w-s003-a004-w018-01	انْتِقَامٍ	ن ق م		position_crosswalk	morpheme_aligned
q:3:5:1	3:5	3:5	1	w-s003-a005-w001	3:5:1	m-w-s003-a005-w001-01	إِنَّ			position_crosswalk	morpheme_aligned
q:3:5:2	3:5	3:5	2	w-s003-a005-w002	3:5:2	m-w-s003-a005-w002-01	اللَّهَ	أ ل ه		position_crosswalk	morpheme_aligned
q:3:5:4	3:5	3:5	4	w-s003-a005-w004	3:5:4	m-w-s003-a005-w004-01	يَخْفَى	خ ف ي	عَلَى	position_crosswalk	morpheme_aligned
q:3:5:5	3:5	3:5	5	w-s003-a005-w005	3:5:5	m-w-s003-a005-w005-02;m-w-s003-a005-w005-01			عَلَى	position_crosswalk	morpheme_aligned
q:3:5:6	3:5	3:5	6	w-s003-a005-w006	3:5:6	m-w-s003-a005-w006-01	شَيْءٌ	ش ي ء	فِي	position_crosswalk	morpheme_aligned
q:3:5:7	3:5	3:5	7	w-s003-a005-w007	3:5:7	m-w-s003-a005-w007-01			فِي	position_crosswalk	morpheme_aligned
q:3:5:8	3:5	3:5	8	w-s003-a005-w008	3:5:8	m-w-s003-a005-w008-02	الْأَرْضِ	أ ر ض	فِي	position_crosswalk	morpheme_aligned
q:3:5:11	3:5	3:5	11	w-s003-a005-w010	3:5:10	m-w-s003-a005-w010-01			فِي	position_crosswalk	morpheme_aligned
q:3:5:12	3:5	3:5	12	w-s003-a005-w011	3:5:11	m-w-s003-a005-w011-02	السَّمَاءِ	س م و	فِي	position_crosswalk	morpheme_aligned
q:3:6:1	3:6	3:6	1	w-s003-a006-w001	3:6:1	m-w-s003-a006-w001-01	هُوَ			position_crosswalk	morpheme_aligned
q:3:6:2	3:6	3:6	2	w-s003-a006-w002	3:6:2	m-w-s003-a006-w002-01	الَّذِي	ل ل ذ		position_crosswalk	morpheme_aligned
q:3:6:3	3:6	3:6	3	w-s003-a006-w003	3:6:3	m-w-s003-a006-w003-01;m-w-s003-a006-w003-02	يُصَوِّرُكُمْ	ص و ر	فِي	position_crosswalk	morpheme_aligned
q:3:6:4	3:6	3:6	4	w-s003-a006-w004	3:6:4	m-w-s003-a006-w004-01			فِي	position_crosswalk	morpheme_aligned
q:3:6:5	3:6	3:6	5	w-s003-a006-w005	3:6:5	m-w-s003-a006-w005-02	الْأَرْحَامِ	ر ح م	فِي	position_crosswalk	morpheme_aligned
