word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s103-a000-w001	103:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s103-a000-w002	103:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s103-a000-w003	103:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s103-a000-w004	103:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s103-a001-w001	103:1	103:1	1	103:1:1	وَٱلْعَصْرِ	عَصْر	ع ص ر	N					PREFIX|w:P+ | PREFIX|Al+ | STEM|POS:N|LEM:EaSor|ROOT:ESr|M|GEN
w-s103-a002-w001	103:2	103:2	1	103:2:1	إِنَّ	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~
w-s103-a002-w002	103:2	103:2	2	103:2:2	ٱلْإِنسَٰنَ	إِنسَٰن	ء ن س	N					PREFIX|Al+ | STEM|POS:N|LEM:<insa`n|ROOT:Ans|M|ACC
w-s103-a002-w003	103:2	103:2	3	103:2:3	لَفِى	فِى		P					PREFIX|l:EMPH+ | STEM|POS:P|LEM:fiY
w-s103-a002-w004	103:2	103:2	4	103:2:4	خُسْرٍ	خُسْر	خ س ر	N					STEM|POS:N|LEM:xusor|ROOT:xsr|M|INDEF|GEN
w-s103-a003-w001	103:3	103:3	1	103:3:1	إِلَّا	إِلَّا		EXP					STEM|POS:EXP|LEM:<il~aA
w-s103-a003-w002	103:3	103:3	2	103:3:2	ٱلَّذِينَ	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MP
w-s103-a003-w003	103:3	103:3	3	103:3:3	ءَامَنُوا۟	ءَامَنَ	ء م ن	V	PERF			IV	STEM|POS:V|PERF|(IV)|LEM:'aAmana|ROOT:Amn|3MP | SUFFIX|PRON:3MP
w-s103-a003-w004	103:3	103:3	4	103:3:4	وَعَمِلُوا۟	عَمِلَ	ع م ل	V	PERF				PREFIX|w:CONJ+ | STEM|POS:V|PERF|LEM:Eamila|ROOT:Eml|3MP | SUFFIX|PRON:3MP
w-s103-a003-w005	103:3	103:3	5	103:3:5	ٱلصَّٰلِحَٰتِ	صَّٰلِحَٰت	ص ل ح	N			ACT		PREFIX|Al+ | STEM|POS:N|ACT|PCPL|LEM:S~a`liHa`t|ROOT:SlH|FP|ACC
w-s103-a003-w006	103:3	103:3	6	103:3:6	وَتَوَاصَوْا۟	تَوَاصَ	و ص ي	V	PERF			VI	PREFIX|w:CONJ+ | STEM|POS:V|PERF|(VI)|LEM:tawaASa|ROOT:wSy|3MP | SUFFIX|PRON:3MP
w-s103-a003-w007	103:3	103:3	7	103:3:7	بِٱلْحَقِّ	حَقّ	ح ق ق	N					PREFIX|bi+ | PREFIX|Al+ | STEM|POS:N|LEM:Haq~|ROOT:Hqq|M|GEN
w-s103-a003-w008	103:3	103:3	8	103:3:8	وَتَوَاصَوْا۟	تَوَاصَ	و ص ي	V	PERF			VI	PREFIX|w:CONJ+ | STEM|POS:V|PERF|(VI)|LEM:tawaASa|ROOT:wSy|3MP | SUFFIX|PRON:3MP
w-s103-a003-w009	103:3	103:3	9	103:3:9	بِٱلصَّبْرِ	صَبْر	ص ب ر	N					PREFIX|bi+ | PREFIX|Al+ | STEM|POS:N|LEM:Sabor|ROOT:Sbr|M|GEN
