source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s103-a000-w001	103:0	1	بِسْمِ	w-s103-a000-w001	1:1:1	one_to_one
t-s103-a000-w002	103:0	2	ٱللَّهِ	w-s103-a000-w002	1:1:2	one_to_one
t-s103-a000-w003	103:0	3	ٱلرَّحْمَٰنِ	w-s103-a000-w003	1:1:3	one_to_one
t-s103-a000-w004	103:0	4	ٱلرَّحِيمِ	w-s103-a000-w004	1:1:4	one_to_one
t-s103-a001-w001	103:1	1	وَٱلْعَصْرِ	w-s103-a001-w001	103:1:1	one_to_one
t-s103-a002-w001	103:2	1	إِنَّ	w-s103-a002-w001	103:2:1	one_to_one
t-s103-a002-w002	103:2	2	ٱلْإِنسَٰنَ	w-s103-a002-w002	103:2:2	one_to_one
t-s103-a002-w003	103:2	3	لَفِى	w-s103-a002-w003	103:2:3	one_to_one
t-s103-a002-w004	103:2	4	خُسْرٍ	w-s103-a002-w004	103:2:4	one_to_one
t-s103-a003-w001	103:3	1	إِلَّا	w-s103-a003-w001	103:3:1	one_to_one
t-s103-a003-w002	103:3	2	ٱلَّذِينَ	w-s103-a003-w002	103:3:2	one_to_one
t-s103-a003-w003	103:3	3	ءَامَنُوا۟	w-s103-a003-w003	103:3:3	one_to_one
t-s103-a003-w004	103:3	4	وَعَمِلُوا۟	w-s103-a003-w004	103:3:4	one_to_one
t-s103-a003-w005	103:3	5	ٱلصَّٰلِحَٰتِ	w-s103-a003-w005	103:3:5	one_to_one
t-s103-a003-w006	103:3	6	وَتَوَاصَوْا۟	w-s103-a003-w006	103:3:6	one_to_one
t-s103-a003-w007	103:3	7	بِٱلْحَقِّ	w-s103-a003-w007	103:3:7	one_to_one
t-s103-a003-w008	103:3	8	وَتَوَاصَوْا۟	w-s103-a003-w008	103:3:8	one_to_one
t-s103-a003-w009	103:3	9	بِٱلصَّبْرِ	w-s103-a003-w009	103:3:9	one_to_one
