word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s107-a000-w001	107:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s107-a000-w002	107:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s107-a000-w003	107:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s107-a000-w004	107:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s107-a001-w001	107:1	107:1	1	107:1:1	أَرَءَيْتَ	رَءَا	ر ء ي	V	PERF				PREFIX|A:INTG+ | STEM|POS:V|PERF|LEM:ra'aA|ROOT:rAy|2MS | SUFFIX|PRON:2MS
w-s107-a001-w002	107:1	107:1	2	107:1:2	ٱلَّذِى	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MS
w-s107-a001-w003	107:1	107:1	3	107:1:3	يُكَذِّبُ	كَذَّبَ	ك ذ ب	V	IMPF			II	STEM|POS:V|IMPF|(II)|LEM:ka*~aba|ROOT:k*b|3MS
w-s107-a001-w004	107:1	107:1	4	107:1:4	بِٱلدِّينِ	دِين	د ي ن	N					PREFIX|bi+ | PREFIX|Al+ | STEM|POS:N|LEM:diyn|ROOT:dyn|M|GEN
w-s107-a002-w001	107:2	107:2	1	107:2:1	فَذَٰلِكَ	ذَٰلِك		DEM					PREFIX|f:CONJ+ | STEM|POS:DEM|LEM:*a`lik|MS
w-s107-a002-w002	107:2	107:2	2	107:2:2	ٱلَّذِى	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MS
w-s107-a002-w003	107:2	107:2	3	107:2:3	يَدُعُّ	يَدُعُّ	د ع ع	V	IMPF				STEM|POS:V|IMPF|LEM:yaduE~u|ROOT:dEE|3MS
w-s107-a002-w004	107:2	107:2	4	107:2:4	ٱلْيَتِيمَ	يَتِيم	ي ت م	N					PREFIX|Al+ | STEM|POS:N|LEM:yatiym|ROOT:ytm|MS|ACC
w-s107-a003-w001	107:3	107:3	1	107:3:1	وَلَا	لَا		NEG					PREFIX|w:CONJ+ | STEM|POS:NEG|LEM:laA
w-s107-a003-w002	107:3	107:3	2	107:3:2	يَحُضُّ	يَحُضُّ	ح ض ض	V	IMPF				STEM|POS:V|IMPF|LEM:yaHuD~u|ROOT:HDD|3MS
w-s107-a003-w003	107:3	107:3	3	107:3:3	عَلَىٰ	عَلَىٰ		P					STEM|POS:P|LEM:EalaY`
w-s107-a003-w004	107:3	107:3	4	107:3:4	طَعَامِ	طَعَام	ط ع م	N					STEM|POS:N|LEM:TaEaAm|ROOT:TEm|M|GEN
w-s107-a003-w005	107:3	107:3	5	107:3:5	ٱلْمِسْكِينِ	مِسْكِين	س ك ن	N					PREFIX|Al+ | STEM|POS:N|LEM:misokiyn|ROOT:skn|MS|GEN
w-s107-a004-w001	107:4	107:4	1	107:4:1	فَوَيْلٌ	وَيْل		N					PREFIX|f:REM+ | STEM|POS:N|LEM:wayol|M|INDEF|NOM
w-s107-a004-w002	107:4	107:4	2	107:4:2	لِّلْمُصَلِّينَ	مُصَلِّين	ص ل و	N			ACT	II	PREFIX|l:P+ | PREFIX|Al+ | STEM|POS:N|ACT|PCPL|(II)|LEM:muSal~iyn|ROOT:Slw|MP|GEN
w-s107-a005-w001	107:5	107:5	1	107:5:1	ٱلَّذِينَ	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MP
w-s107-a005-w002	107:5	107:5	2	107:5:2	هُمْ			PRON					STEM|POS:PRON|3MP
w-s107-a005-w003	107:5	107:5	3	107:5:3	عَن	عَن		P					STEM|POS:P|LEM:Ean
w-s107-a005-w004	107:5	107:5	4	107:5:4	صَلَاتِهِمْ	صَلَوٰة	ص ل و	N					STEM|POS:N|LEM:Salaw`p|ROOT:Slw|F|GEN | SUFFIX|PRON:3MP
w-s107-a005-w005	107:5	107:5	5	107:5:5	سَاهُونَ	سَاهُون	س ه و	N			ACT		STEM|POS:N|ACT|PCPL|LEM:saAhuwn|ROOT:shw|MP|NOM
w-s107-a006-w001	107:6	107:6	1	107:6:1	ٱلَّذِينَ	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MP
w-s107-a006-w002	107:6	107:6	2	107:6:2	هُمْ			PRON					STEM|POS:PRON|3MP
w-s107-a006-w003	107:6	107:6	3	107:6:3	يُرَآءُونَ	يُرَآءُ	ر ء ي	V	IMPF			III	STEM|POS:V|IMPF|(III)|LEM:yuraA^'u|ROOT:rAy|3MP | SUFFIX|PRON:3MP
w-s107-a007-w001	107:7	107:7	1	107:7:1	وَيَمْنَعُونَ	مَّنَعَ	م ن ع	V	IMPF				PREFIX|w:CONJ+ | STEM|POS:V|IMPF|LEM:m~anaEa|ROOT:mnE|3MP | SUFFIX|PRON:3MP
w-s107-a007-w002	107:7	107:7	2	107:7:2	ٱلْمَاعُونَ	مَاعُون	م ع ن	N					PREFIX|Al+ | STEM|POS:N|LEM:maAEuwn|ROOT:mEn|M|ACC
