cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-107_0-00001	107:0	w-s107-a000-w002	w-s107-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-107_0-00002	107:0	w-s107-a000-w002	w-s107-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-107_0-00003	107:0	w-s107-a000-w002	w-s107-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-107_0-00004	107:0	w-s107-a000-w003	w-s107-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-107_0-00005	107:0	w-s107-a000-w004	w-s107-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-107_1-00006	107:1	w-s107-a001-w004	w-s107-a001-w001	د ي ن	ر ء ي	3	2	2	1	2	2	intra_ayah:107:1:root:1
co-107_1-00007	107:1	w-s107-a001-w004	w-s107-a001-w003	د ي ن	ك ذ ب	1	1	1	1	6	6	intra_ayah:107:1:root:2
co-107_1-00008	107:1	w-s107-a001-w001	w-s107-a001-w003	ر ء ي	ك ذ ب	2	1	1	1	13	18	intra_ayah:107:1:root:3
co-107_2-00009	107:2	w-s107-a002-w003	w-s107-a002-w004	د ع ع	ي ت م	1	1	1	1	1	1	intra_ayah:107:2:root:1
co-107_3-00010	107:3	w-s107-a003-w002	w-s107-a003-w005	ح ض ض	س ك ن	3	2	2	1	3	3	intra_ayah:107:3:root:1
co-107_3-00011	107:3	w-s107-a003-w002	w-s107-a003-w004	ح ض ض	ط ع م	2	1	1	1	3	3	intra_ayah:107:3:root:2
co-107_3-00012	107:3	w-s107-a003-w005	w-s107-a003-w004	س ك ن	ط ع م	1	1	1	1	10	12	intra_ayah:107:3:root:3
co-107_5-00013	107:5	w-s107-a005-w005	w-s107-a005-w004	س ه و	ص ل و	1	1	1	1	1	1	intra_ayah:107:5:root:1
co-107_7-00014	107:7	w-s107-a007-w002	w-s107-a007-w001	م ع ن	م ن ع	1	1	1	1	1	1	intra_ayah:107:7:root:1
