attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	109:0	1:1	1	w-s109-a000-w001	1:1:1	m-w-s109-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	109:0	1:1	2	w-s109-a000-w001	1:1:1	m-w-s109-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	109:0	1:1	3	w-s109-a000-w002	1:1:2	m-w-s109-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	109:0	1:1	4	w-s109-a000-w003	1:1:3	m-w-s109-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	109:0	1:1	5	w-s109-a000-w003	1:1:3	m-w-s109-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:109:1:1	109:1	109:1	1	w-s109-a001-w001	109:1:1	m-w-s109-a001-w001-01	قُلْ	ق ل ل		position_crosswalk	morpheme_aligned
q:109:1:2	109:1	109:1	2	w-s109-a001-w002	109:1:2	m-w-s109-a001-w002-02	يَاأَيُّهَا			position_crosswalk	morpheme_aligned
q:109:1:3	109:1	109:1	3	w-s109-a001-w002	109:1:2	m-w-s109-a001-w002-02	يَاأَيُّهَا	أ ي ي		position_crosswalk	morpheme_aligned
q:109:1:4	109:1	109:1	4	w-s109-a001-w003	109:1:3	m-w-s109-a001-w003-02	الْكَافِرُونَ	ك ف ر		position_crosswalk	morpheme_aligned
q:109:2:2	109:2	109:2	2	w-s109-a002-w002	109:2:2	m-w-s109-a002-w002-01	أَعْبُدُ	ع ب د		position_crosswalk	morpheme_aligned
q:109:2:3	109:2	109:2	3	w-s109-a002-w003	109:2:3	m-w-s109-a002-w003-01	مَا	أ و ي		position_crosswalk	morpheme_aligned
q:109:2:4	109:2	109:2	4	w-s109-a002-w004	109:2:4	m-w-s109-a002-w004-01	تَعْبُدُونَ	ع ب د		position_crosswalk	morpheme_aligned
q:109:3:3	109:3	109:3	3	w-s109-a003-w002	109:3:2	m-w-s109-a003-w002-01	أَنْتُمْ	أ ن ت		position_crosswalk	morpheme_aligned
q:109:3:4	109:3	109:3	4	w-s109-a003-w003	109:3:3	m-w-s109-a003-w003-01	عَابِدُونَ	ع ب د		position_crosswalk	morpheme_aligned
q:109:3:5	109:3	109:3	5	w-s109-a003-w004	109:3:4	m-w-s109-a003-w004-01	مَا	أ و ي		position_crosswalk	morpheme_aligned
q:109:3:6	109:3	109:3	6	w-s109-a003-w005	109:3:5	m-w-s109-a003-w005-01	أَعْبُدُ	ع ب د		position_crosswalk	morpheme_aligned
q:109:4:3	109:4	109:4	3	w-s109-a004-w002	109:4:2	m-w-s109-a004-w002-01	أَنَا	أ ن ي		position_crosswalk	morpheme_aligned
q:109:4:4	109:4	109:4	4	w-s109-a004-w003	109:4:3	m-w-s109-a004-w003-01	عَابِدٌ	ع ب د		position_crosswalk	morpheme_aligned
q:109:4:5	109:4	109:4	5	w-s109-a004-w004	109:4:4	m-w-s109-a004-w004-01	مَا	أ و ي		position_crosswalk	morpheme_aligned
q:109:4:6	109:4	109:4	6	w-s109-a004-w005	109:4:5	m-w-s109-a004-w005-01	عَبَدْتُمْ	ع ب د		position_crosswalk	morpheme_aligned
q:109:5:3	109:5	109:5	3	w-s109-a005-w002	109:5:2	m-w-s109-a005-w002-01	أَنْتُمْ	أ ن ت		position_crosswalk	morpheme_aligned
q:109:5:4	109:5	109:5	4	w-s109-a005-w003	109:5:3	m-w-s109-a005-w003-01	عَابِدُونَ	ع ب د		position_crosswalk	morpheme_aligned
q:109:5:5	109:5	109:5	5	w-s109-a005-w004	109:5:4	m-w-s109-a005-w004-01	مَا	أ و ي		position_crosswalk	morpheme_aligned
q:109:5:6	109:5	109:5	6	w-s109-a005-w005	109:5:5	m-w-s109-a005-w005-01	أَعْبُدُ	ع ب د		position_crosswalk	morpheme_aligned
q:109:6:1	109:6	109:6	1	w-s109-a006-w001	109:6:1	m-w-s109-a006-w001-02;m-w-s109-a006-w001-01	لَكُمْ	و ل ي	لـ	position_crosswalk	morpheme_aligned
q:109:6:2	109:6	109:6	2	w-s109-a006-w002	109:6:2	m-w-s109-a006-w002-01	دِينُكُمْ	د ي ن	لـ	surface_root_sequence_fallback	morpheme_aligned
q:109:6:4	109:6	109:6	4	w-s109-a006-w003	109:6:3	m-w-s109-a006-w003-03;m-w-s109-a006-w003-02	وَلِيَ	و ل ي	لـ	position_crosswalk	morpheme_aligned
q:109:6:5	109:6	109:6	5	w-s109-a006-w004	109:6:4	m-w-s109-a006-w004-01	دِينِ	د ي ن	لـ	surface_root_sequence_fallback	morpheme_aligned
