cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-94_0-00001	94:0	w-s094-a000-w002	w-s094-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-94_0-00002	94:0	w-s094-a000-w002	w-s094-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-94_0-00003	94:0	w-s094-a000-w002	w-s094-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-94_0-00004	94:0	w-s094-a000-w003	w-s094-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-94_0-00005	94:0	w-s094-a000-w004	w-s094-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-94_1-00006	94:1	w-s094-a001-w002	w-s094-a001-w004	ش ر ح	ص د ر	2	1	1	1	5	6	intra_ayah:94:1:root:1
co-94_2-00007	94:2	w-s094-a002-w003	w-s094-a002-w001	و ز ر	و ض ع	2	1	1	1	2	2	intra_ayah:94:2:root:1
co-94_3-00008	94:3	w-s094-a003-w003	w-s094-a003-w002	ظ ه ر	ن ق ض	1	1	1	1	1	1	intra_ayah:94:3:root:1
co-94_4-00009	94:4	w-s094-a004-w003	w-s094-a004-w001	ذ ك ر	ر ف ع	2	1	1	1	3	3	intra_ayah:94:4:root:1
co-94_5-00010	94:5	w-s094-a005-w003	w-s094-a005-w004	ع س ر	ي س ر	1	1	1	1	6	6	intra_ayah:94:5:root:1
co-94_6-00011	94:6	w-s094-a006-w003	w-s094-a006-w004	ع س ر	ي س ر	1	1	1	1	6	6	intra_ayah:94:6:root:1
co-94_7-00012	94:7	w-s094-a007-w002	w-s094-a007-w003	ف ر غ	ن ص ب	1	1	1	1	1	1	intra_ayah:94:7:root:1
co-94_8-00013	94:8	w-s094-a008-w002	w-s094-a008-w003	ر ب ب	ر غ ب	1	1	1	1	2	3	intra_ayah:94:8:root:1
