word_id	morpheme_ids	root_id	binding_status
w-s094-a000-w001	m-w-s094-a000-w001-02	root_000745	resolved_source_exact
w-s094-a000-w002	m-w-s094-a000-w002-01	root_000047	resolved_normalized_exact
w-s094-a000-w003	m-w-s094-a000-w003-02	root_000552	resolved_source_exact
w-s094-a000-w004	m-w-s094-a000-w004-02	root_000552	resolved_source_exact
w-s094-a001-w002	m-w-s094-a001-w002-01	root_000784	resolved_source_exact
w-s094-a001-w004	m-w-s094-a001-w004-01	root_000849	resolved_source_exact
w-s094-a002-w001	m-w-s094-a002-w001-02	root_001657	resolved_source_exact
w-s094-a002-w003	m-w-s094-a002-w003-01	root_001643	resolved_source_exact
w-s094-a003-w002	m-w-s094-a003-w002-01	root_001543	resolved_source_exact
w-s094-a003-w003	m-w-s094-a003-w003-01	root_000970	resolved_source_exact
w-s094-a004-w001	m-w-s094-a004-w001-02	root_000582	resolved_source_exact
w-s094-a004-w003	m-w-s094-a004-w003-01	root_000516	resolved_source_exact
w-s094-a005-w003	m-w-s094-a005-w003-02	root_001012	resolved_source_exact
w-s094-a005-w004	m-w-s094-a005-w004-01	root_001694	resolved_source_exact
w-s094-a006-w003	m-w-s094-a006-w003-02	root_001012	resolved_source_exact
w-s094-a006-w004	m-w-s094-a006-w004-01	root_001694	resolved_source_exact
w-s094-a007-w002	m-w-s094-a007-w002-01	root_001147	resolved_source_exact
w-s094-a007-w003	m-w-s094-a007-w003-02	root_001507	resolved_source_exact
w-s094-a008-w002	m-w-s094-a008-w002-01	root_000532	resolved_source_exact
w-s094-a008-w003	m-w-s094-a008-w003-02	root_000575	resolved_source_exact
