syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-76_0-00001	ae:v3:s001:001:pass1:attach:a1	76:0	w-s076-a000-w001	w-s076-a000-w001	w-s076-a000-w001	m-w-s076-a000-w001-01	m-w-s076-a000-w001-02	m-w-s076-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-76_0-00002	ae:v3:s001:001:pass1:attach:a2	76:0	w-s076-a000-w001	w-s076-a000-w002		m-w-s076-a000-w001-02	m-w-s076-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-76_0-00003	ae:v3:s001:001:pass1:attach:a3	76:0	w-s076-a000-w002	w-s076-a000-w003		m-w-s076-a000-w002-01	m-w-s076-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-76_0-00004	ae:v3:s001:001:pass1:attach:a4	76:0	w-s076-a000-w002	w-s076-a000-w003		m-w-s076-a000-w002-01	m-w-s076-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-76_1-00005	ae:v3:s076:001:pass1:attach:a1	76:1	w-s076-a001-w002	w-s076-a001-w004	w-s076-a001-w003	m-w-s076-a001-w002-01	m-w-s076-a001-w004-02	m-w-s076-a001-w003-01	76:1:2:1	76:1:4:2	76:1:3:1	q:76:1:2	q:76:1:4	q:76:1:3	2	4	3	prep_complement	syntactically_forced	high			PV	NOUN_CONCRETE		عَلَى	position_morpheme_aligned	case_government;local_syntax	ٱلْإِنسَٰنِ is governed by عَلَى as the complement attached to أَتَىٰ.	resources/attachments.tsv:56305
sx-76_1-00006	ae:v3:s076:001:pass1:attach:a2	76:1	w-s076-a001-w002	w-s076-a001-w005		m-w-s076-a001-w002-01	m-w-s076-a001-w005-01		76:1:2:1	76:1:5:1		q:76:1:2	q:76:1:5		2	5		subject	strongly_licensed	high			PV	ADV			position_morpheme_aligned	case_government;word_order	حِينٌ is nominative after أَتَىٰ and supplies the thing that came upon the human.	resources/attachments.tsv:56306
sx-76_1-00007	ae:v3:s076:001:pass1:attach:a3	76:1	w-s076-a001-w005	w-s076-a001-w007	w-s076-a001-w006	m-w-s076-a001-w005-01	m-w-s076-a001-w007-02	m-w-s076-a001-w006-01	76:1:5:1	76:1:7:2	76:1:6:1	q:76:1:5	q:76:1:7	q:76:1:6	5	7	6	prep_complement	syntactically_forced	high			ADV	NOUN_ABSTRACT		مِن	position_morpheme_aligned	case_government;local_syntax	ٱلدَّهْرِ is governed by مِنَ to specify حِينٌ.	resources/attachments.tsv:56307
sx-76_1-00008	ae:v3:s076:001:pass1:attach:a4	76:1	w-s076-a001-w005	w-s076-a001-w008		m-w-s076-a001-w005-01	m-w-s076-a001-w008-01		76:1:5:1	76:1:8:1		q:76:1:5	q:76:1:8		5	8		adjective	strongly_licensed	high			ADV	JUSSIVE_PART			position_morpheme_aligned	local_syntax	The clause لَمْ يَكُن شَيْـًٔا مَذْكُورًا qualifies the indefinite حِينٌ.	resources/attachments.tsv:56308
sx-76_1-00009	ae:v3:s076:001:pass1:attach:a5	76:1	w-s076-a001-w009	w-s076-a001-w010		m-w-s076-a001-w009-01	m-w-s076-a001-w010-01		76:1:9:1	76:1:10:1		q:76:1:9	q:76:1:10		9	10		kana_predicate	syntactically_forced	high			IV	NOUN_ABSTRACT			position_morpheme_aligned	case_government;local_syntax	شَيْـًٔا is the accusative predicate of يَكُن.	resources/attachments.tsv:56309
sx-76_1-00010	ae:v3:s076:001:pass1:attach:a6	76:1	w-s076-a001-w010	w-s076-a001-w011		m-w-s076-a001-w010-01	m-w-s076-a001-w011-01		76:1:10:1	76:1:11:1		q:76:1:10	q:76:1:11		10	11		adjective	strongly_licensed	high			NOUN_ABSTRACT	NOUN_PASSIVE_PART			position_morpheme_aligned	agreement;local_syntax	مَذْكُورًا agrees with شَيْـًٔا as its descriptive adjective.	resources/attachments.tsv:56310
