cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-16_0-00001	16:0	w-s016-a000-w002	w-s016-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-16_0-00002	16:0	w-s016-a000-w002	w-s016-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-16_0-00003	16:0	w-s016-a000-w002	w-s016-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-16_0-00004	16:0	w-s016-a000-w003	w-s016-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-16_0-00005	16:0	w-s016-a000-w004	w-s016-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-16_1-00006	16:1	w-s016-a001-w001	w-s016-a001-w003	ء ت ي	ء ل ه	2	2	2	1	198	411	intra_ayah:16:1:root:1
co-16_1-00007	16:1	w-s016-a001-w003	w-s016-a001-w005	ء ل ه	ع ج ل	2	1	1	1	11	14	intra_ayah:16:1:root:10
co-16_1-00008	16:1	w-s016-a001-w003	w-s016-a001-w007	ء ل ه	ع ل و	4	3	3	1	28	48	intra_ayah:16:1:root:11
co-16_1-00009	16:1	w-s016-a001-w002	w-s016-a001-w006	ء م ر	س ب ح	4	3	3	1	3	3	intra_ayah:16:1:root:12
co-16_1-00010	16:1	w-s016-a001-w002	w-s016-a001-w009	ء م ر	ش ر ك	7	5	5	1	10	11	intra_ayah:16:1:root:13
co-16_1-00011	16:1	w-s016-a001-w002	w-s016-a001-w005	ء م ر	ع ج ل	3	2	2	1	4	4	intra_ayah:16:1:root:14
co-16_1-00012	16:1	w-s016-a001-w002	w-s016-a001-w007	ء م ر	ع ل و	5	4	4	1	2	2	intra_ayah:16:1:root:15
co-16_1-00013	16:1	w-s016-a001-w006	w-s016-a001-w009	س ب ح	ش ر ك	3	2	2	1	10	11	intra_ayah:16:1:root:16
co-16_1-00014	16:1	w-s016-a001-w006	w-s016-a001-w005	س ب ح	ع ج ل	1	1	1	1	1	1	intra_ayah:16:1:root:17
co-16_1-00015	16:1	w-s016-a001-w006	w-s016-a001-w007	س ب ح	ع ل و	1	1	1	1	9	10	intra_ayah:16:1:root:18
co-16_1-00016	16:1	w-s016-a001-w009	w-s016-a001-w005	ش ر ك	ع ج ل	4	3	3	1	1	1	intra_ayah:16:1:root:19
co-16_1-00017	16:1	w-s016-a001-w001	w-s016-a001-w002	ء ت ي	ء م ر	1	1	1	1	32	35	intra_ayah:16:1:root:2
co-16_1-00018	16:1	w-s016-a001-w009	w-s016-a001-w007	ش ر ك	ع ل و	2	1	1	1	13	15	intra_ayah:16:1:root:20
co-16_1-00019	16:1	w-s016-a001-w005	w-s016-a001-w007	ع ج ل	ع ل و	2	2	2	1	2	2	intra_ayah:16:1:root:21
co-16_1-00020	16:1	w-s016-a001-w001	w-s016-a001-w006	ء ت ي	س ب ح	5	4	4	1	2	2	intra_ayah:16:1:root:3
co-16_1-00021	16:1	w-s016-a001-w001	w-s016-a001-w009	ء ت ي	ش ر ك	8	6	6	1	11	16	intra_ayah:16:1:root:4
co-16_1-00022	16:1	w-s016-a001-w001	w-s016-a001-w005	ء ت ي	ع ج ل	4	3	3	1	5	5	intra_ayah:16:1:root:5
co-16_1-00023	16:1	w-s016-a001-w001	w-s016-a001-w007	ء ت ي	ع ل و	6	5	5	1	6	7	intra_ayah:16:1:root:6
