attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	69:0	1:1	1	w-s069-a000-w001	1:1:1	m-w-s069-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	69:0	1:1	2	w-s069-a000-w001	1:1:1	m-w-s069-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	69:0	1:1	3	w-s069-a000-w002	1:1:2	m-w-s069-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	69:0	1:1	4	w-s069-a000-w003	1:1:3	m-w-s069-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	69:0	1:1	5	w-s069-a000-w003	1:1:3	m-w-s069-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:69:2:1	69:2	69:2	1	w-s069-a002-w001	69:2:1	m-w-s069-a002-w001-01	مَا			position_crosswalk	morpheme_aligned
q:69:2:2	69:2	69:2	2	w-s069-a002-w002	69:2:2	m-w-s069-a002-w002-02	الْحَاقَّةُ	ح ي ق		position_crosswalk	morpheme_aligned
q:69:3:2	69:3	69:3	2	w-s069-a003-w001	69:3:1	m-w-s069-a003-w001-02	وَمَا			position_crosswalk	morpheme_aligned
q:69:3:3	69:3	69:3	3	w-s069-a003-w002	69:3:2	m-w-s069-a003-w002-01;m-w-s069-a003-w002-02	أَدْرَاكَ	د ر ي		position_crosswalk	morpheme_aligned
q:69:3:4	69:3	69:3	4	w-s069-a003-w003	69:3:3	m-w-s069-a003-w003-01	مَا			position_crosswalk	morpheme_aligned
q:69:3:5	69:3	69:3	5	w-s069-a003-w004	69:3:4	m-w-s069-a003-w004-02	الْحَاقَّةُ	ح ي ق		position_crosswalk	morpheme_aligned
q:69:4:1	69:4	69:4	1	w-s069-a004-w001	69:4:1	m-w-s069-a004-w001-01	كَذَّبَتْ	ك ذ ب	بـ	position_crosswalk	morpheme_aligned
q:69:4:2	69:4	69:4	2	w-s069-a004-w002	69:4:2	m-w-s069-a004-w002-01	ثَمُودُ	ث م و د		position_crosswalk	morpheme_aligned
q:69:4:4	69:4	69:4	4	w-s069-a004-w003	69:4:3	m-w-s069-a004-w003-02	وَعَادٌ	ع و د		position_crosswalk	morpheme_aligned
q:69:4:5	69:4	69:4	5	w-s069-a004-w004	69:4:4	m-w-s069-a004-w004-01			بـ	position_crosswalk	morpheme_aligned
q:69:4:6	69:4	69:4	6	w-s069-a004-w004	69:4:4	m-w-s069-a004-w004-03	بِالْقَارِعَةِ	ق ر ع	بـ	position_crosswalk	morpheme_aligned
q:69:5:3	69:5	69:5	3	w-s069-a005-w002	69:5:2	m-w-s069-a005-w002-01	ثَمُودُ	ث م و د		position_crosswalk	morpheme_aligned
q:69:5:5	69:5	69:5	5	w-s069-a005-w003	69:5:3	m-w-s069-a005-w003-02	فَأُهْلِكُوا	ه ل ك	بـ	position_crosswalk	morpheme_aligned
q:69:5:6	69:5	69:5	6	w-s069-a005-w004	69:5:4	m-w-s069-a005-w004-01			بـ	position_crosswalk	morpheme_aligned
q:69:5:7	69:5	69:5	7	w-s069-a005-w004	69:5:4	m-w-s069-a005-w004-03	بِالطَّاغِيَةِ	ط غ ي	بـ	position_crosswalk	morpheme_aligned
q:69:6:3	69:6	69:6	3	w-s069-a006-w002	69:6:2	m-w-s069-a006-w002-01	عَادٌ	ع و د		position_crosswalk	morpheme_aligned
q:69:6:5	69:6	69:6	5	w-s069-a006-w003	69:6:3	m-w-s069-a006-w003-02	فَأُهْلِكُوا	ه ل ك	بـ	position_crosswalk	morpheme_aligned
q:69:6:6	69:6	69:6	6	w-s069-a006-w004	69:6:4	m-w-s069-a006-w004-01			بـ	position_crosswalk	morpheme_aligned
q:69:6:7	69:6	69:6	7	w-s069-a006-w004	69:6:4	m-w-s069-a006-w004-02	بِرِيحٍ	ر و ح	بـ	position_crosswalk	morpheme_aligned
q:69:6:8	69:6	69:6	8	w-s069-a006-w005	69:6:5	m-w-s069-a006-w005-01	صَرْصَرٍ	ص ر ص ر		position_crosswalk	morpheme_aligned
q:69:6:9	69:6	69:6	9	w-s069-a006-w006	69:6:6	m-w-s069-a006-w006-01	عَاتِيَةٍ	ع ت و		position_crosswalk	morpheme_aligned
q:69:7:1	69:7	69:7	1	w-s069-a007-w001	69:7:1	m-w-s069-a007-w001-01;m-w-s069-a007-w001-02	سَخَّرَهَا	س خ ر	عَلَى	position_crosswalk	morpheme_aligned
q:69:7:2	69:7	69:7	2	w-s069-a007-w002	69:7:2	m-w-s069-a007-w002-02;m-w-s069-a007-w002-01			عَلَى	position_crosswalk	morpheme_aligned
q:69:7:3	69:7	69:7	3	w-s069-a007-w003	69:7:3	m-w-s069-a007-w003-01	سَبْعَ	س ب ع		position_crosswalk	morpheme_aligned
q:69:7:4	69:7	69:7	4	w-s069-a007-w004	69:7:4	m-w-s069-a007-w004-01	لَيَالٍ	ل ي ل		position_crosswalk	morpheme_aligned
q:69:7:6	69:7	69:7	6	w-s069-a007-w005	69:7:5	m-w-s069-a007-w005-02	وَثَمَانِيَةَ	ث م ن		position_crosswalk	morpheme_aligned
q:69:7:7	69:7	69:7	7	w-s069-a007-w006	69:7:6	m-w-s069-a007-w006-01	أَيَّامٍ	ي و م		position_crosswalk	morpheme_aligned
q:69:7:8	69:7	69:7	8	w-s069-a007-w007	69:7:7	m-w-s069-a007-w007-01	حُسُومَاً	ح س م		position_crosswalk	morpheme_aligned
q:69:7:10	69:7	69:7	10	w-s069-a007-w008	69:7:8	m-w-s069-a007-w008-02	فَتَرَى	ر أ ي		position_crosswalk	morpheme_aligned
q:69:7:11	69:7	69:7	11	w-s069-a007-w009	69:7:9	m-w-s069-a007-w009-02	الْقَوْمَ	ق و م		position_crosswalk	morpheme_aligned
q:69:7:12	69:7	69:7	12	w-s069-a007-w010	69:7:10	m-w-s069-a007-w010-02;m-w-s069-a007-w010-01			فِي	position_crosswalk	morpheme_aligned
q:69:7:13	69:7	69:7	13	w-s069-a007-w011	69:7:11	m-w-s069-a007-w011-01	صَرْعَى	ص ر ع	فِي	position_crosswalk	morpheme_aligned
q:69:7:14	69:7	69:7	14	w-s069-a007-w012	69:7:12	m-w-s069-a007-w012-01;m-w-s069-a007-w012-02	كَأَنَّهُمْ	ك أ ن		position_crosswalk	morpheme_aligned
q:69:7:15	69:7	69:7	15	w-s069-a007-w013	69:7:13	m-w-s069-a007-w013-01	أَعْجَازُ	ع ج ز		position_crosswalk	morpheme_aligned
q:69:7:16	69:7	69:7	16	w-s069-a007-w014	69:7:14	m-w-s069-a007-w014-01	نَخْلٍ	ن خ ل		position_crosswalk	morpheme_aligned
q:69:7:17	69:7	69:7	17	w-s069-a007-w015	69:7:15	m-w-s069-a007-w015-01	خَاوِيَةٍ	خ و ي		position_crosswalk	morpheme_aligned
q:69:8:3	69:8	69:8	3	w-s069-a008-w002	69:8:2	m-w-s069-a008-w002-01	تَرَى	ر أ ي	لـ;مِن	position_crosswalk	morpheme_aligned
q:69:8:4	69:8	69:8	4	w-s069-a008-w003	69:8:3	m-w-s069-a008-w003-01			لـ	position_crosswalk	morpheme_aligned
q:69:8:5	69:8	69:8	5	w-s069-a008-w003	69:8:3	m-w-s069-a008-w003-02	لَهُمْ		لـ	position_crosswalk	morpheme_aligned
q:69:8:6	69:8	69:8	6	w-s069-a008-w004	69:8:4	m-w-s069-a008-w004-01			مِن	position_crosswalk	morpheme_aligned
q:69:8:7	69:8	69:8	7	w-s069-a008-w005	69:8:5	m-w-s069-a008-w005-01	بَاقِيَةٍ	ب ق ي	مِن	position_crosswalk	morpheme_aligned
q:69:9:2	69:9	69:9	2	w-s069-a009-w001	69:9:1	m-w-s069-a009-w001-02	وَجَاءَ	ج ي أ	بـ	position_crosswalk	morpheme_aligned
q:69:9:3	69:9	69:9	3	w-s069-a009-w002	69:9:2	m-w-s069-a009-w002-01	فِرْعَوْنُ	ف ر ع ن		position_crosswalk	morpheme_aligned
q:69:9:5	69:9	69:9	5	w-s069-a009-w003	69:9:3	m-w-s069-a009-w003-02	وَمَنْ	م ن ن		position_crosswalk	morpheme_aligned
q:69:9:6	69:9	69:9	6	w-s069-a009-w004	69:9:4	m-w-s069-a009-w004-01	قَبْلَهُ	ق ب ل		position_crosswalk	morpheme_aligned
q:69:9:8	69:9	69:9	8	w-s069-a009-w005	69:9:5	m-w-s069-a009-w005-03	وَالْمُؤْتَفِكَاتُ	أ ف ك		position_crosswalk	morpheme_aligned
q:69:9:9	69:9	69:9	9	w-s069-a009-w006	69:9:6	m-w-s069-a009-w006-01			بـ	position_crosswalk	morpheme_aligned
q:69:9:10	69:9	69:9	10	w-s069-a009-w006	69:9:6	m-w-s069-a009-w006-03	بِالْخَاطِئَةِ	خ ط أ	بـ	position_crosswalk	morpheme_aligned
q:69:10:2	69:10	69:10	2	w-s069-a010-w001	69:10:1	m-w-s069-a010-w001-02	فَعَصَوْا	ع ص ي		position_crosswalk	morpheme_aligned
q:69:10:3	69:10	69:10	3	w-s069-a010-w002	69:10:2	m-w-s069-a010-w002-01	رَسُولَ	ر س ل		position_crosswalk	morpheme_aligned
