word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s100-a000-w001	100:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s100-a000-w002	100:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s100-a000-w003	100:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s100-a000-w004	100:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s100-a001-w001	100:1	100:1	1	100:1:1	وَٱلْعَٰدِيَٰتِ	عَٰدِيَٰت	ع د و	N			ACT		PREFIX|w:P+ | PREFIX|Al+ | STEM|POS:N|ACT|PCPL|LEM:Ea`diya`t|ROOT:Edw|FP|GEN
w-s100-a001-w002	100:1	100:1	2	100:1:2	ضَبْحًا	ضَبْح	ض ب ح	N					STEM|POS:N|LEM:DaboH|ROOT:DbH|M|INDEF|ACC
w-s100-a002-w001	100:2	100:2	1	100:2:1	فَٱلْمُورِيَٰتِ	مُورِيَٰت	و ر ي	N			ACT	IV	PREFIX|f:CONJ+ | PREFIX|Al+ | STEM|POS:N|ACT|PCPL|(IV)|LEM:muwriya`t|ROOT:wry|FP|GEN
w-s100-a002-w002	100:2	100:2	2	100:2:2	قَدْحًا	قَدْح	ق د ح	N					STEM|POS:N|LEM:qadoH|ROOT:qdH|M|INDEF|ACC
w-s100-a003-w001	100:3	100:3	1	100:3:1	فَٱلْمُغِيرَٰتِ	مُغِيرَٰت	غ ي ر	N			ACT	IV	PREFIX|f:CONJ+ | PREFIX|Al+ | STEM|POS:N|ACT|PCPL|(IV)|LEM:mugiyra`t|ROOT:gyr|FP|GEN
w-s100-a003-w002	100:3	100:3	2	100:3:2	صُبْحًا	صُبْح	ص ب ح	T					STEM|POS:T|LEM:SuboH|ROOT:SbH|M|INDEF|ACC
w-s100-a004-w001	100:4	100:4	1	100:4:1	فَأَثَرْنَ	أَثَارُ	ث و ر	V	PERF			IV	PREFIX|f:CONJ+ | STEM|POS:V|PERF|(IV)|LEM:>avaAru|ROOT:vwr|3FP | SUFFIX|PRON:3FP
w-s100-a004-w002	100:4	100:4	2	100:4:2	بِهِۦ			PRON					PREFIX|bi+ | STEM|POS:PRON|3MS
w-s100-a004-w003	100:4	100:4	3	100:4:3	نَقْعًا	نَقْع	ن ق ع	N					STEM|POS:N|LEM:naqoE|ROOT:nqE|M|INDEF|ACC
w-s100-a005-w001	100:5	100:5	1	100:5:1	فَوَسَطْنَ	وَسَطْ	و س ط	V	PERF				PREFIX|f:CONJ+ | STEM|POS:V|PERF|LEM:wasaTo|ROOT:wsT|3FP | SUFFIX|PRON:3FP
w-s100-a005-w002	100:5	100:5	2	100:5:2	بِهِۦ			PRON					PREFIX|bi+ | STEM|POS:PRON|3MS
w-s100-a005-w003	100:5	100:5	3	100:5:3	جَمْعًا	جَمْع	ج م ع	N					STEM|POS:N|LEM:jamoE|ROOT:jmE|M|INDEF|ACC
w-s100-a006-w001	100:6	100:6	1	100:6:1	إِنَّ	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~
w-s100-a006-w002	100:6	100:6	2	100:6:2	ٱلْإِنسَٰنَ	إِنسَٰن	ء ن س	N					PREFIX|Al+ | STEM|POS:N|LEM:<insa`n|ROOT:Ans|M|ACC
w-s100-a006-w003	100:6	100:6	3	100:6:3	لِرَبِّهِۦ	رَبّ	ر ب ب	N					PREFIX|l:P+ | STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN | SUFFIX|PRON:3MS
w-s100-a006-w004	100:6	100:6	4	100:6:4	لَكَنُودٌ	كَنُود	ك ن د	N					PREFIX|l:EMPH+ | STEM|POS:N|LEM:kanuwd|ROOT:knd|MS|INDEF|NOM
w-s100-a007-w001	100:7	100:7	1	100:7:1	وَإِنَّهُۥ	إِنّ		ACC					PREFIX|w:CONJ+ | STEM|POS:ACC|LEM:<in~|SP:<in~ | SUFFIX|PRON:3MS
w-s100-a007-w002	100:7	100:7	2	100:7:2	عَلَىٰ	عَلَىٰ		P					STEM|POS:P|LEM:EalaY`
w-s100-a007-w003	100:7	100:7	3	100:7:3	ذَٰلِكَ	ذَٰلِك		DEM					STEM|POS:DEM|LEM:*a`lik|MS
w-s100-a007-w004	100:7	100:7	4	100:7:4	لَشَهِيدٌ	شَهِيد	ش ه د	N					PREFIX|l:EMPH+ | STEM|POS:N|LEM:$ahiyd|ROOT:$hd|MS|INDEF|NOM
w-s100-a008-w001	100:8	100:8	1	100:8:1	وَإِنَّهُۥ	إِنّ		ACC					PREFIX|w:CONJ+ | STEM|POS:ACC|LEM:<in~|SP:<in~ | SUFFIX|PRON:3MS
w-s100-a008-w002	100:8	100:8	2	100:8:2	لِحُبِّ	حُبّ	ح ب ب	N					PREFIX|l:P+ | STEM|POS:N|LEM:Hub~|ROOT:Hbb|M|GEN
w-s100-a008-w003	100:8	100:8	3	100:8:3	ٱلْخَيْرِ	خَيْر	خ ي ر	N					PREFIX|Al+ | STEM|POS:N|LEM:xayor|ROOT:xyr|MS|GEN
w-s100-a008-w004	100:8	100:8	4	100:8:4	لَشَدِيدٌ	شَدِيد	ش د د	N					PREFIX|l:EMPH+ | STEM|POS:N|LEM:$adiyd|ROOT:$dd|MS|INDEF|NOM
w-s100-a009-w001	100:9	100:9	1	100:9:1	أَفَلَا	لَا		NEG					PREFIX|A:INTG+ | PREFIX|f:SUP+ | STEM|POS:NEG|LEM:laA
w-s100-a009-w002	100:9	100:9	2	100:9:2	يَعْلَمُ	عَلِمَ	ع ل م	V	IMPF				STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS
