word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s091-a000-w001	91:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s091-a000-w002	91:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s091-a000-w003	91:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s091-a000-w004	91:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s091-a001-w001	91:1	91:1	1	91:1:1	وَٱلشَّمْسِ	شَمْس	ش م س	N					PREFIX|w:P+ | PREFIX|Al+ | STEM|POS:N|LEM:$amos|ROOT:$ms|F|GEN
w-s091-a001-w002	91:1	91:1	2	91:1:2	وَضُحَىٰهَا	ضُحًى	ض ح و	N					PREFIX|w:CONJ+ | STEM|POS:N|LEM:DuHFY|ROOT:DHw|M|GEN | SUFFIX|PRON:3FS
w-s091-a002-w001	91:2	91:2	1	91:2:1	وَٱلْقَمَرِ	قَمَر	ق م ر	N					PREFIX|w:CONJ+ | PREFIX|Al+ | STEM|POS:N|LEM:qamar|ROOT:qmr|M|GEN
w-s091-a002-w002	91:2	91:2	2	91:2:2	إِذَا	إِذَا		T					STEM|POS:T|LEM:<i*aA
w-s091-a002-w003	91:2	91:2	3	91:2:3	تَلَىٰهَا	تَلَىٰ	ت ل و	V	PERF				STEM|POS:V|PERF|LEM:talaY`|ROOT:tlw|3MS | SUFFIX|PRON:3FS
w-s091-a003-w001	91:3	91:3	1	91:3:1	وَٱلنَّهَارِ	نَهَار	ن ه ر	N					PREFIX|w:CONJ+ | PREFIX|Al+ | STEM|POS:N|LEM:nahaAr|ROOT:nhr|M|GEN
w-s091-a003-w002	91:3	91:3	2	91:3:2	إِذَا	إِذَا		T					STEM|POS:T|LEM:<i*aA
w-s091-a003-w003	91:3	91:3	3	91:3:3	جَلَّىٰهَا	جَلَّىٰ	ج ل و	V	PERF			II	STEM|POS:V|PERF|(II)|LEM:jal~aY`|ROOT:jlw|3MS | SUFFIX|PRON:3FS
w-s091-a004-w001	91:4	91:4	1	91:4:1	وَٱلَّيْلِ	لَيْل	ل ي ل	N					PREFIX|w:CONJ+ | PREFIX|Al+ | STEM|POS:N|LEM:layol|ROOT:lyl|M|GEN
w-s091-a004-w002	91:4	91:4	2	91:4:2	إِذَا	إِذَا		T					STEM|POS:T|LEM:<i*aA
w-s091-a004-w003	91:4	91:4	3	91:4:3	يَغْشَىٰهَا	غَشِيَ	غ ش و	V	IMPF				STEM|POS:V|IMPF|LEM:ga$iya|ROOT:g$w|3MS | SUFFIX|PRON:3FS
w-s091-a005-w001	91:5	91:5	1	91:5:1	وَٱلسَّمَآءِ	سَمَآء	س م و	N					PREFIX|w:CONJ+ | PREFIX|Al+ | STEM|POS:N|LEM:samaA^'|ROOT:smw|F|GEN
w-s091-a005-w002	91:5	91:5	2	91:5:2	وَمَا	مَا		REL					PREFIX|w:CONJ+ | STEM|POS:REL|LEM:maA
w-s091-a005-w003	91:5	91:5	3	91:5:3	بَنَىٰهَا	بَنَىٰ	ب ن ي	V	PERF				STEM|POS:V|PERF|LEM:banaY`|ROOT:bny|3MS | SUFFIX|PRON:3FS
w-s091-a006-w001	91:6	91:6	1	91:6:1	وَٱلْأَرْضِ	أَرْض	ء ر ض	N					PREFIX|w:CONJ+ | PREFIX|Al+ | STEM|POS:N|LEM:>aroD|ROOT:ArD|F|GEN
w-s091-a006-w002	91:6	91:6	2	91:6:2	وَمَا	مَا		REL					PREFIX|w:CONJ+ | STEM|POS:REL|LEM:maA
w-s091-a006-w003	91:6	91:6	3	91:6:3	طَحَىٰهَا	طَحَىٰ	ط ح و	V	PERF				STEM|POS:V|PERF|LEM:TaHaY`|ROOT:THw|3MS | SUFFIX|PRON:3FS
w-s091-a007-w001	91:7	91:7	1	91:7:1	وَنَفْسٍ	نَفْس	ن ف س	N					PREFIX|w:CONJ+ | STEM|POS:N|LEM:nafos|ROOT:nfs|FS|INDEF|GEN
w-s091-a007-w002	91:7	91:7	2	91:7:2	وَمَا	مَا		REL					PREFIX|w:CONJ+ | STEM|POS:REL|LEM:maA
w-s091-a007-w003	91:7	91:7	3	91:7:3	سَوَّىٰهَا	سَوَّىٰ	س و ي	V	PERF			II	STEM|POS:V|PERF|(II)|LEM:saw~aY`|ROOT:swy|3MS | SUFFIX|PRON:3FS
w-s091-a008-w001	91:8	91:8	1	91:8:1	فَأَلْهَمَهَا	أَلْهَمَ	ل ه م	V	PERF			IV	PREFIX|f:CONJ+ | STEM|POS:V|PERF|(IV)|LEM:>alohama|ROOT:lhm|3MS | SUFFIX|PRON:3FS
w-s091-a008-w002	91:8	91:8	2	91:8:2	فُجُورَهَا	فُجُور	ف ج ر	N					STEM|POS:N|LEM:fujuwr|ROOT:fjr|M|ACC | SUFFIX|PRON:3FS
w-s091-a008-w003	91:8	91:8	3	91:8:3	وَتَقْوَىٰهَا	تَقْوَى	و ق ي	N					PREFIX|w:CONJ+ | STEM|POS:N|LEM:taqowaY|ROOT:wqy|M|ACC | SUFFIX|PRON:3FS
w-s091-a009-w001	91:9	91:9	1	91:9:1	قَدْ	قَد		CERT					STEM|POS:CERT|LEM:qad
w-s091-a009-w002	91:9	91:9	2	91:9:2	أَفْلَحَ	أَفْلَحَ	ف ل ح	V	PERF			IV	STEM|POS:V|PERF|(IV)|LEM:>afolaHa|ROOT:flH|3MS
w-s091-a009-w003	91:9	91:9	3	91:9:3	مَن	مَن		REL					STEM|POS:REL|LEM:man
w-s091-a009-w004	91:9	91:9	4	91:9:4	زَكَّىٰهَا	زَكَّىٰ	ز ك و	V	PERF			II	STEM|POS:V|PERF|(II)|LEM:zak~aY`|ROOT:zkw|3MS | SUFFIX|PRON:3FS
w-s091-a010-w001	91:10	91:10	1	91:10:1	وَقَدْ	قَد		CERT					PREFIX|w:CONJ+ | STEM|POS:CERT|LEM:qad
w-s091-a010-w002	91:10	91:10	2	91:10:2	خَابَ	خَابَ	خ ي ب	V	PERF				STEM|POS:V|PERF|LEM:xaAba|ROOT:xyb|3MS
w-s091-a010-w003	91:10	91:10	3	91:10:3	مَن	مَن		REL					STEM|POS:REL|LEM:man
w-s091-a010-w004	91:10	91:10	4	91:10:4	دَسَّىٰهَا	دَسَّىٰ	د س و	V	PERF				STEM|POS:V|PERF|LEM:das~aY`|ROOT:dsw|3MS | SUFFIX|PRON:3FS
w-s091-a011-w001	91:11	91:11	1	91:11:1	كَذَّبَتْ	كَذَّبَ	ك ذ ب	V	PERF			II	STEM|POS:V|PERF|(II)|LEM:ka*~aba|ROOT:k*b|3FS
w-s091-a011-w002	91:11	91:11	2	91:11:2	ثَمُودُ	ثَمُود		PN					STEM|POS:PN|LEM:vamuwd|NOM
w-s091-a011-w003	91:11	91:11	3	91:11:3	بِطَغْوَىٰهَآ	طَغْوَىٰ	ط غ ي	N					PREFIX|bi+ | STEM|POS:N|LEM:TagowaY`|ROOT:Tgy|M|GEN | SUFFIX|PRON:3FS
w-s091-a012-w001	91:12	91:12	1	91:12:1	إِذِ	إِذ		T					STEM|POS:T|LEM:<i*
w-s091-a012-w002	91:12	91:12	2	91:12:2	ٱنۢبَعَثَ	ٱنۢبَعَثَ	ب ع ث	V	PERF			VII	STEM|POS:V|PERF|(VII)|LEM:{n[baEava|ROOT:bEv|3MS
w-s091-a012-w003	91:12	91:12	3	91:12:3	أَشْقَىٰهَا	أَشْقَى	ش ق و	N					STEM|POS:N|LEM:>a$oqaY|ROOT:$qw|M|NOM | SUFFIX|PRON:3FS
w-s091-a013-w001	91:13	91:13	1	91:13:1	فَقَالَ	قَالَ	ق و ل	V	PERF				PREFIX|f:REM+ | STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MS
w-s091-a013-w002	91:13	91:13	2	91:13:2	لَهُمْ			PRON					PREFIX|l:P+ | STEM|POS:PRON|3MP
w-s091-a013-w003	91:13	91:13	3	91:13:3	رَسُولُ	رَسُول	ر س ل	N					STEM|POS:N|LEM:rasuwl|ROOT:rsl|M|NOM
w-s091-a013-w004	91:13	91:13	4	91:13:4	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s091-a013-w005	91:13	91:13	5	91:13:5	نَاقَةَ	نَاقَة	ن و ق	N					STEM|POS:N|LEM:naAqap|ROOT:nwq|F|ACC
