attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	30:0	1:1	1	w-s030-a000-w001	1:1:1	m-w-s030-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	30:0	1:1	2	w-s030-a000-w001	1:1:1	m-w-s030-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	30:0	1:1	3	w-s030-a000-w002	1:1:2	m-w-s030-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	30:0	1:1	4	w-s030-a000-w003	1:1:3	m-w-s030-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	30:0	1:1	5	w-s030-a000-w003	1:1:3	m-w-s030-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:30:2:1	30:2	30:2	1	w-s030-a002-w001	30:2:1	m-w-s030-a002-w001-01	غُلِبَتِ	غ ل ب		position_crosswalk	morpheme_aligned
q:30:2:2	30:2	30:2	2	w-s030-a002-w002	30:2:2	m-w-s030-a002-w002-02	الرُّومُ	ر و م		position_crosswalk	morpheme_aligned
q:30:3:2	30:3	30:3	2	w-s030-a003-w002	30:3:2	m-w-s030-a003-w002-01	أَدْنَى	د ن و		position_crosswalk	morpheme_aligned
q:30:3:3	30:3	30:3	3	w-s030-a003-w003	30:3:3	m-w-s030-a003-w003-02	الْأَرْضِ	أ ر ض		position_crosswalk	morpheme_aligned
q:30:3:5	30:3	30:3	5	w-s030-a003-w004	30:3:4	m-w-s030-a003-w004-02	وَهُمْ			position_crosswalk	morpheme_aligned
q:30:3:6	30:3	30:3	6	w-s030-a003-w005	30:3:5	m-w-s030-a003-w005-01			مِن	position_crosswalk	morpheme_aligned
