word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s030-a000-w001	30:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s030-a000-w002	30:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s030-a000-w003	30:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s030-a000-w004	30:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s030-a002-w001	30:2	30:2	1	30:2:1	غُلِبَتِ	غَلَبُ	غ ل ب	V	PERF		PASS		STEM|POS:V|PERF|PASS|LEM:galabu|ROOT:glb|3FS
w-s030-a002-w002	30:2	30:2	2	30:2:2	ٱلرُّومُ	رُّوم		PN					PREFIX|Al+ | STEM|POS:PN|LEM:r~uwm|P|NOM
w-s030-a003-w001	30:3	30:3	1	30:3:1	فِىٓ	فِى		P					STEM|POS:P|LEM:fiY
w-s030-a003-w002	30:3	30:3	2	30:3:2	أَدْنَى	أَدْنَىٰ	د ن و	N					STEM|POS:N|LEM:>adonaY`|ROOT:dnw|MS|GEN
w-s030-a003-w003	30:3	30:3	3	30:3:3	ٱلْأَرْضِ	أَرْض	ء ر ض	N					PREFIX|Al+ | STEM|POS:N|LEM:>aroD|ROOT:ArD|F|GEN
w-s030-a003-w004	30:3	30:3	4	30:3:4	وَهُم			PRON					PREFIX|w:CONJ+ | STEM|POS:PRON|3MP
w-s030-a003-w005	30:3	30:3	5	30:3:5	مِّنۢ	مِن		P					STEM|POS:P|LEM:min
w-s030-a003-w006	30:3	30:3	6	30:3:6	بَعْدِ	بَعْد	ب ع د	N					STEM|POS:N|LEM:baEod|ROOT:bEd|GEN
w-s030-a003-w007	30:3	30:3	7	30:3:7	غَلَبِهِمْ	غَلَب	غ ل ب	N					STEM|POS:N|LEM:galab|ROOT:glb|M|GEN | SUFFIX|PRON:3MP
w-s030-a003-w008	30:3	30:3	8	30:3:8	سَيَغْلِبُونَ	غَلَبُ	غ ل ب	V	IMPF				PREFIX|sa+ | STEM|POS:V|IMPF|LEM:galabu|ROOT:glb|3MP | SUFFIX|PRON:3MP
w-s030-a004-w001	30:4	30:4	1	30:4:1	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s030-a004-w002	30:4	30:4	2	30:4:2	بِضْعِ	بِضْع	ب ض ع	N					STEM|POS:N|LEM:biDoE|ROOT:bDE|M|GEN
w-s030-a004-w003	30:4	30:4	3	30:4:3	سِنِينَ	سِنِين	س ن و	N					STEM|POS:N|LEM:siniyn|ROOT:snw|MP|GEN
w-s030-a004-w004	30:4	30:4	4	30:4:4	لِلَّهِ	ٱللَّه	ء ل ه	PN					PREFIX|l:P+ | STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s030-a004-w005	30:4	30:4	5	30:4:5	ٱلْأَمْرُ	أَمْر	ء م ر	N					PREFIX|Al+ | STEM|POS:N|LEM:>amor|ROOT:Amr|M|NOM
w-s030-a004-w006	30:4	30:4	6	30:4:6	مِن	مِن		P					STEM|POS:P|LEM:min
w-s030-a004-w007	30:4	30:4	7	30:4:7	قَبْلُ	قَبْل	ق ب ل	N					STEM|POS:N|LEM:qabol|ROOT:qbl|GEN
w-s030-a004-w008	30:4	30:4	8	30:4:8	وَمِنۢ	مِن		P					PREFIX|w:CONJ+ | STEM|POS:P|LEM:min
w-s030-a004-w009	30:4	30:4	9	30:4:9	بَعْدُ	بَعْد	ب ع د	N					STEM|POS:N|LEM:baEod|ROOT:bEd|GEN
w-s030-a004-w010	30:4	30:4	10	30:4:10	وَيَوْمَئِذٍ	يَوْمَئِذ		T					PREFIX|w:CONJ+ | STEM|POS:T|LEM:yawoma}i*
w-s030-a004-w011	30:4	30:4	11	30:4:11	يَفْرَحُ	فَرِحَ	ف ر ح	V	IMPF				STEM|POS:V|IMPF|LEM:fariHa|ROOT:frH|3MS
w-s030-a004-w012	30:4	30:4	12	30:4:12	ٱلْمُؤْمِنُونَ	مُؤْمِن	ء م ن	N			ACT	IV	PREFIX|Al+ | STEM|POS:N|ACT|PCPL|(IV)|LEM:mu&omin|ROOT:Amn|MP|NOM
w-s030-a005-w001	30:5	30:5	1	30:5:1	بِنَصْرِ	نَصْر	ن ص ر	N					PREFIX|bi+ | STEM|POS:N|LEM:naSor|ROOT:nSr|M|GEN
w-s030-a005-w002	30:5	30:5	2	30:5:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s030-a005-w003	30:5	30:5	3	30:5:3	يَنصُرُ	نَصَرَ	ن ص ر	V	IMPF				STEM|POS:V|IMPF|LEM:naSara|ROOT:nSr|3MS
w-s030-a005-w004	30:5	30:5	4	30:5:4	مَن	مَن		REL					STEM|POS:REL|LEM:man
w-s030-a005-w005	30:5	30:5	5	30:5:5	يَشَآءُ	شَآءَ	ش ي ء	V	IMPF				STEM|POS:V|IMPF|LEM:$aA^'a|ROOT:$yA|3MS
w-s030-a005-w006	30:5	30:5	6	30:5:6	وَهُوَ			PRON					PREFIX|w:CONJ+ | STEM|POS:PRON|3MS
w-s030-a005-w007	30:5	30:5	7	30:5:7	ٱلْعَزِيزُ	عَزِيز	ع ز ز	N					PREFIX|Al+ | STEM|POS:N|LEM:Eaziyz|ROOT:Ezz|MS|NOM
w-s030-a005-w008	30:5	30:5	8	30:5:8	ٱلرَّحِيمُ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|NOM
w-s030-a006-w001	30:6	30:6	1	30:6:1	وَعْدَ	وَعْد	و ع د	N					STEM|POS:N|LEM:waEod|ROOT:wEd|M|ACC
w-s030-a006-w002	30:6	30:6	2	30:6:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s030-a006-w003	30:6	30:6	3	30:6:3	لَا	لَا		NEG					STEM|POS:NEG|LEM:laA
w-s030-a006-w004	30:6	30:6	4	30:6:4	يُخْلِفُ	أَخْلَفُ	خ ل ف	V	IMPF			IV	STEM|POS:V|IMPF|(IV)|LEM:>axolafu|ROOT:xlf|3MS
w-s030-a006-w005	30:6	30:6	5	30:6:5	ٱللَّهُ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM
w-s030-a006-w006	30:6	30:6	6	30:6:6	وَعْدَهُۥ	وَعْد	و ع د	N					STEM|POS:N|LEM:waEod|ROOT:wEd|M|ACC | SUFFIX|PRON:3MS
w-s030-a006-w007	30:6	30:6	7	30:6:7	وَلَٰكِنَّ	لَٰكِنّ		ACC					PREFIX|w:CONJ+ | STEM|POS:ACC|LEM:la`kin~|SP:<in~
w-s030-a006-w008	30:6	30:6	8	30:6:8	أَكْثَرَ	أَكْثَر	ك ث ر	N					STEM|POS:N|LEM:>akovar|ROOT:kvr|MS|ACC
w-s030-a006-w009	30:6	30:6	9	30:6:9	ٱلنَّاسِ	نَّاس	ن و س	N					PREFIX|Al+ | STEM|POS:N|LEM:n~aAs|ROOT:nws|MP|GEN
w-s030-a006-w010	30:6	30:6	10	30:6:10	لَا	لَا		NEG					STEM|POS:NEG|LEM:laA
w-s030-a006-w011	30:6	30:6	11	30:6:11	يَعْلَمُونَ	عَلِمَ	ع ل م	V	IMPF				STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MP | SUFFIX|PRON:3MP
w-s030-a007-w001	30:7	30:7	1	30:7:1	يَعْلَمُونَ	عَلِمَ	ع ل م	V	IMPF				STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MP | SUFFIX|PRON:3MP
w-s030-a007-w002	30:7	30:7	2	30:7:2	ظَٰهِرًا	ظَٰهِر	ظ ه ر	N			ACT		STEM|POS:N|ACT|PCPL|LEM:Za`hir|ROOT:Zhr|M|INDEF|ACC
w-s030-a007-w003	30:7	30:7	3	30:7:3	مِّنَ	مِن		P					STEM|POS:P|LEM:min
w-s030-a007-w004	30:7	30:7	4	30:7:4	ٱلْحَيَوٰةِ	حَيَوٰة	ح ي ي	N					PREFIX|Al+ | STEM|POS:N|LEM:Hayaw`p|ROOT:Hyy|F|GEN
w-s030-a007-w005	30:7	30:7	5	30:7:5	ٱلدُّنْيَا	دُّنْيَا	د ن و	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:d~unoyaA|ROOT:dnw|FS|GEN
w-s030-a007-w006	30:7	30:7	6	30:7:6	وَهُمْ			PRON					PREFIX|w:CONJ+ | STEM|POS:PRON|3MP
w-s030-a007-w007	30:7	30:7	7	30:7:7	عَنِ	عَن		P					STEM|POS:P|LEM:Ean
w-s030-a007-w008	30:7	30:7	8	30:7:8	ٱلْءَاخِرَةِ	آخِر	ء خ ر	N					PREFIX|Al+ | STEM|POS:N|LEM:A^xir|ROOT:Axr|FS|GEN
