cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-36_0-00001	36:0	w-s036-a000-w002	w-s036-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-36_0-00002	36:0	w-s036-a000-w002	w-s036-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-36_0-00003	36:0	w-s036-a000-w002	w-s036-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-36_0-00004	36:0	w-s036-a000-w003	w-s036-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-36_0-00005	36:0	w-s036-a000-w004	w-s036-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-36_2-00006	36:2	w-s036-a002-w002	w-s036-a002-w001	ح ك م	ق ر ء	1	1	1	1	3	3	intra_ayah:36:2:root:1
co-36_4-00007	36:4	w-s036-a004-w002	w-s036-a004-w003	ص ر ط	ق و م	1	1	1	1	33	35	intra_ayah:36:4:root:1
co-36_5-00008	36:5	w-s036-a005-w003	w-s036-a005-w002	ر ح م	ع ز ز	1	1	1	1	20	21	intra_ayah:36:5:root:1
co-36_5-00009	36:5	w-s036-a005-w003	w-s036-a005-w001	ر ح م	ن ز ل	2	2	2	1	20	21	intra_ayah:36:5:root:2
co-36_5-00010	36:5	w-s036-a005-w002	w-s036-a005-w001	ع ز ز	ن ز ل	1	1	1	1	10	11	intra_ayah:36:5:root:3
co-36_6-00011	36:6	w-s036-a006-w005	w-s036-a006-w007	ء ب و	غ ف ل	2	1	1	1	1	1	intra_ayah:36:6:root:1
co-36_6-00012	36:6	w-s036-a006-w005	w-s036-a006-w002	ء ب و	ق و م	3	2	2	1	16	16	intra_ayah:36:6:root:2
co-36_6-00013	36:6	w-s036-a006-w005	w-s036-a006-w001	ء ب و	ن ذ ر	4	1	3	2	2	3	intra_ayah:36:6:root:3
co-36_6-00014	36:6	w-s036-a006-w005	w-s036-a006-w004	ء ب و	ن ذ ر	1	1	3	2	2	3	intra_ayah:36:6:root:3
co-36_6-00015	36:6	w-s036-a006-w007	w-s036-a006-w002	غ ف ل	ق و م	5	3	3	1	5	6	intra_ayah:36:6:root:4
co-36_6-00016	36:6	w-s036-a006-w007	w-s036-a006-w001	غ ف ل	ن ذ ر	6	2	4	2	2	3	intra_ayah:36:6:root:5
co-36_6-00017	36:6	w-s036-a006-w007	w-s036-a006-w004	غ ف ل	ن ذ ر	3	2	4	2	2	3	intra_ayah:36:6:root:5
co-36_6-00018	36:6	w-s036-a006-w002	w-s036-a006-w001	ق و م	ن ذ ر	1	1	1	2	20	25	intra_ayah:36:6:root:6
co-36_6-00019	36:6	w-s036-a006-w002	w-s036-a006-w004	ق و م	ن ذ ر	2	1	1	2	20	25	intra_ayah:36:6:root:6
co-36_7-00020	36:7	w-s036-a007-w008	w-s036-a007-w002	ء م ن	ح ق ق	6	3	3	1	55	66	intra_ayah:36:7:root:1
co-36_7-00021	36:7	w-s036-a007-w008	w-s036-a007-w003	ء م ن	ق و ل	5	2	2	1	185	327	intra_ayah:36:7:root:2
co-36_7-00022	36:7	w-s036-a007-w008	w-s036-a007-w005	ء م ن	ك ث ر	3	1	1	1	41	47	intra_ayah:36:7:root:3
co-36_7-00023	36:7	w-s036-a007-w002	w-s036-a007-w003	ح ق ق	ق و ل	1	1	1	1	83	144	intra_ayah:36:7:root:4
co-36_7-00024	36:7	w-s036-a007-w002	w-s036-a007-w005	ح ق ق	ك ث ر	3	2	2	1	20	24	intra_ayah:36:7:root:5
co-36_7-00025	36:7	w-s036-a007-w003	w-s036-a007-w005	ق و ل	ك ث ر	2	1	1	1	37	50	intra_ayah:36:7:root:6
co-36_8-00026	36:8	w-s036-a008-w002	w-s036-a008-w008	ج ع ل	ذ ق ن	6	3	3	1	1	1	intra_ayah:36:8:root:1
co-36_8-00027	36:8	w-s036-a008-w005	w-s036-a008-w010	غ ل ل	ق م ح	5	2	2	1	1	1	intra_ayah:36:8:root:10
co-36_8-00028	36:8	w-s036-a008-w002	w-s036-a008-w004	ج ع ل	ع ن ق	2	1	1	1	3	4	intra_ayah:36:8:root:2
