attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	36:0	1:1	1	w-s036-a000-w001	1:1:1	m-w-s036-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	36:0	1:1	2	w-s036-a000-w001	1:1:1	m-w-s036-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	36:0	1:1	3	w-s036-a000-w002	1:1:2	m-w-s036-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	36:0	1:1	4	w-s036-a000-w003	1:1:3	m-w-s036-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	36:0	1:1	5	w-s036-a000-w003	1:1:3	m-w-s036-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:36:2:1	36:2	36:2	1	w-s036-a002-w001	36:2:1	m-w-s036-a002-w001-03	وَالْقُرْآنِ	أ و ي		position_crosswalk	morpheme_aligned
q:36:2:2	36:2	36:2	2	w-s036-a002-w001	36:2:1	m-w-s036-a002-w001-03	وَالْقُرْآنِ	ق ر ء		position_crosswalk	morpheme_aligned
q:36:2:3	36:2	36:2	3	w-s036-a002-w002	36:2:2	m-w-s036-a002-w002-02	الْحَكِيمِ	ح ك م		position_crosswalk	morpheme_aligned
q:36:3:1	36:3	36:3	1	w-s036-a003-w001	36:3:1	m-w-s036-a003-w001-01;m-w-s036-a003-w001-02	إِنَّكَ		مِن	position_crosswalk	morpheme_aligned
q:36:3:3	36:3	36:3	3	w-s036-a003-w002	36:3:2	m-w-s036-a003-w002-02			مِن	position_crosswalk	morpheme_aligned
q:36:3:4	36:3	36:3	4	w-s036-a003-w003	36:3:3	m-w-s036-a003-w003-02	الْمُرْسَلِينَ	ر س ل	مِن	position_crosswalk	morpheme_aligned
q:36:4:1	36:4	36:4	1	w-s036-a004-w001	36:4:1	m-w-s036-a004-w001-01	عَلَى	ع ل و	عَلَى	position_crosswalk	morpheme_aligned
q:36:4:2	36:4	36:4	2	w-s036-a004-w002	36:4:2	m-w-s036-a004-w002-01	صِرَاطٍ	ص ر ط	عَلَى	position_crosswalk	morpheme_aligned
q:36:4:3	36:4	36:4	3	w-s036-a004-w003	36:4:3	m-w-s036-a004-w003-01	مُسْتَقِيمٍ	ق و م		position_crosswalk	morpheme_aligned
q:36:5:1	36:5	36:5	1	w-s036-a005-w001	36:5:1	m-w-s036-a005-w001-01	تَنْزِيلَ	ن ز ل		position_crosswalk	morpheme_aligned
q:36:5:2	36:5	36:5	2	w-s036-a005-w002	36:5:2	m-w-s036-a005-w002-02	الْعَزِيزِ	ع ز ز		position_crosswalk	morpheme_aligned
q:36:5:3	36:5	36:5	3	w-s036-a005-w003	36:5:3	m-w-s036-a005-w003-02	الرَّحِيمِ	ر ح م		position_crosswalk	morpheme_aligned
q:36:6:1	36:6	36:6	1	w-s036-a006-w001	36:6:1	m-w-s036-a006-w001-02	لِتُنْذِرَ	و ل ي		position_crosswalk	morpheme_aligned
q:36:6:2	36:6	36:6	2	w-s036-a006-w001	36:6:1	m-w-s036-a006-w001-02	لِتُنْذِرَ	ن ذ ر		position_crosswalk	morpheme_aligned
q:36:6:3	36:6	36:6	3	w-s036-a006-w002	36:6:2	m-w-s036-a006-w002-01	قَوْمَاً	ق و م		position_crosswalk	morpheme_aligned
q:36:6:4	36:6	36:6	4	w-s036-a006-w003	36:6:3	m-w-s036-a006-w003-01	مَا			position_crosswalk	morpheme_aligned
q:36:6:5	36:6	36:6	5	w-s036-a006-w004	36:6:4	m-w-s036-a006-w004-01	أُنْذِرَ	ن ذ ر		position_crosswalk	morpheme_aligned
q:36:6:6	36:6	36:6	6	w-s036-a006-w005	36:6:5	m-w-s036-a006-w005-01	آبَاؤُهُمْ	أ ب و		position_crosswalk	morpheme_aligned
q:36:6:8	36:6	36:6	8	w-s036-a006-w006	36:6:6	m-w-s036-a006-w006-02	فَهُمْ			position_crosswalk	morpheme_aligned
q:36:6:9	36:6	36:6	9	w-s036-a006-w007	36:6:7	m-w-s036-a006-w007-01	غَافِلُونَ	غ ف ل		position_crosswalk	morpheme_aligned
q:36:7:3	36:7	36:7	3	w-s036-a007-w002	36:7:2	m-w-s036-a007-w002-01	حَقَّ	ح ق ق	عَلَى	position_crosswalk	morpheme_aligned
q:36:7:4	36:7	36:7	4	w-s036-a007-w003	36:7:3	m-w-s036-a007-w003-02	الْقَوْلُ	ق و ل		position_crosswalk	morpheme_aligned
q:36:7:5	36:7	36:7	5	w-s036-a007-w004	36:7:4	m-w-s036-a007-w004-01			عَلَى	position_crosswalk	morpheme_aligned
q:36:7:6	36:7	36:7	6	w-s036-a007-w005	36:7:5	m-w-s036-a007-w005-01	أَكْثَرِهِمْ	ك ث ر	عَلَى	position_crosswalk	morpheme_aligned
q:36:7:8	36:7	36:7	8	w-s036-a007-w006	36:7:6	m-w-s036-a007-w006-02	فَهُمْ			position_crosswalk	morpheme_aligned
q:36:7:10	36:7	36:7	10	w-s036-a007-w008	36:7:8	m-w-s036-a007-w008-01	يُؤْمِنُونَ	أ م ن		position_crosswalk	morpheme_aligned
q:36:8:1	36:8	36:8	1	w-s036-a008-w001	36:8:1	m-w-s036-a008-w001-01;m-w-s036-a008-w001-02	إِنَّا	أ و ن		position_crosswalk	morpheme_aligned
q:36:8:2	36:8	36:8	2	w-s036-a008-w002	36:8:2	m-w-s036-a008-w002-01	جَعَلْنَا	ج ع ل	فِي	position_crosswalk	morpheme_aligned
q:36:8:3	36:8	36:8	3	w-s036-a008-w003	36:8:3	m-w-s036-a008-w003-01			فِي	position_crosswalk	morpheme_aligned
q:36:8:4	36:8	36:8	4	w-s036-a008-w004	36:8:4	m-w-s036-a008-w004-01	أَعْنَاقِهِمْ	ع ن ق	فِي	position_crosswalk	morpheme_aligned
q:36:8:5	36:8	36:8	5	w-s036-a008-w005	36:8:5	m-w-s036-a008-w005-01	أَغْلَالَاً	غ ل ل		position_crosswalk	morpheme_aligned
q:36:8:7	36:8	36:8	7	w-s036-a008-w006	36:8:6	m-w-s036-a008-w006-02	فَهِيَ	ه و ي	إِلَى	position_crosswalk	morpheme_aligned
q:36:8:8	36:8	36:8	8	w-s036-a008-w007	36:8:7	m-w-s036-a008-w007-01			إِلَى	position_crosswalk	morpheme_aligned
q:36:8:9	36:8	36:8	9	w-s036-a008-w008	36:8:8	m-w-s036-a008-w008-02	الْأَذْقَانِ	ذ ق ن	إِلَى	position_crosswalk	morpheme_aligned
q:36:8:11	36:8	36:8	11	w-s036-a008-w009	36:8:9	m-w-s036-a008-w009-02	فَهُمْ	ه م م		position_crosswalk	morpheme_aligned
q:36:8:12	36:8	36:8	12	w-s036-a008-w010	36:8:10	m-w-s036-a008-w010-01	مُقْمَحُونَ	ق م ح		position_crosswalk	morpheme_aligned
q:36:9:2	36:9	36:9	2	w-s036-a009-w001	36:9:1	m-w-s036-a009-w001-02	وَجَعَلْنَا	ج ع ل	مِن	position_crosswalk	morpheme_aligned
q:36:9:3	36:9	36:9	3	w-s036-a009-w002	36:9:2	m-w-s036-a009-w002-01	مِنْ	م ن ن	مِن	position_crosswalk	morpheme_aligned
q:36:9:4	36:9	36:9	4	w-s036-a009-w003	36:9:3	m-w-s036-a009-w003-01	بَيْنِ	ب ي ن	مِن	position_crosswalk	morpheme_aligned
q:36:9:5	36:9	36:9	5	w-s036-a009-w004	36:9:4	m-w-s036-a009-w004-01	أَيْدِيهِمْ	ي د ي		position_crosswalk	morpheme_aligned
q:36:9:6	36:9	36:9	6	w-s036-a009-w005	36:9:5	m-w-s036-a009-w005-01	سَدَّاً	س د د		position_crosswalk	morpheme_aligned
q:36:9:8	36:9	36:9	8	w-s036-a009-w006	36:9:6	m-w-s036-a009-w006-02	وَمِنْ	م ن ن	مِن	position_crosswalk	morpheme_aligned
q:36:9:9	36:9	36:9	9	w-s036-a009-w007	36:9:7	m-w-s036-a009-w007-01	خَلْفِهِمْ	خ ل ف	مِن	position_crosswalk	morpheme_aligned
q:36:9:10	36:9	36:9	10	w-s036-a009-w008	36:9:8	m-w-s036-a009-w008-01	سَدَّاً	س د د		position_crosswalk	morpheme_aligned
q:36:9:12	36:9	36:9	12	w-s036-a009-w009	36:9:9	m-w-s036-a009-w009-02	فَأَغْشَيْنَاهُمْ	غ ش ي		position_crosswalk	morpheme_aligned
q:36:9:14	36:9	36:9	14	w-s036-a009-w010	36:9:10	m-w-s036-a009-w010-02	فَهُمْ	ه م م		position_crosswalk	morpheme_aligned
q:36:9:16	36:9	36:9	16	w-s036-a009-w012	36:9:12	m-w-s036-a009-w012-01	يُبْصِرُونَ	ب ص ر		position_crosswalk	morpheme_aligned
q:36:10:2	36:10	36:10	2	w-s036-a010-w001	36:10:1	m-w-s036-a010-w001-02	وَسَوَاءٌ	س و ي	عَلَى	position_crosswalk	morpheme_aligned
q:36:10:3	36:10	36:10	3	w-s036-a010-w002	36:10:2	m-w-s036-a010-w002-02;m-w-s036-a010-w002-01			عَلَى	position_crosswalk	morpheme_aligned
q:36:10:4	36:10	36:10	4	w-s036-a010-w003	36:10:3	m-w-s036-a010-w003-02	أَأَنْذَرْتَهُمْ	ن ذ ر		position_crosswalk	morpheme_aligned
q:36:10:6	36:10	36:10	6	w-s036-a010-w005	36:10:5	m-w-s036-a010-w005-01	لَمْ	ل م م		surface_root_sequence_fallback	morpheme_aligned
q:36:10:7	36:10	36:10	7	w-s036-a010-w006	36:10:6	m-w-s036-a010-w006-01;m-w-s036-a010-w006-02	تُنْذِرْهُمْ	ن ذ ر		surface_root_sequence_fallback	morpheme_aligned
q:36:11:2	36:11	36:11	2	w-s036-a011-w002	36:11:2	m-w-s036-a011-w002-01	تُنْذِرُ	ن ذ ر		position_crosswalk	morpheme_aligned
q:36:11:3	36:11	36:11	3	w-s036-a011-w003	36:11:3	m-w-s036-a011-w003-01	مَنِ	م ن ن		position_crosswalk	morpheme_aligned
q:36:11:4	36:11	36:11	4	w-s036-a011-w004	36:11:4	m-w-s036-a011-w004-01	اتَّبَعَ	ت ب ع		position_crosswalk	morpheme_aligned
q:36:11:5	36:11	36:11	5	w-s036-a011-w005	36:11:5	m-w-s036-a011-w005-02	الذِّكْرَ	ذ ك ر		position_crosswalk	morpheme_aligned
q:36:11:7	36:11	36:11	7	w-s036-a011-w006	36:11:6	m-w-s036-a011-w006-02	وَخَشِيَ	خ ش ي	بـ	position_crosswalk	morpheme_aligned
q:36:11:8	36:11	36:11	8	w-s036-a011-w007	36:11:7	m-w-s036-a011-w007-02	الرَّحْمَنَ	ر ح م		position_crosswalk	morpheme_aligned
q:36:11:9	36:11	36:11	9	w-s036-a011-w008	36:11:8	m-w-s036-a011-w008-01			بـ	position_crosswalk	morpheme_aligned
q:36:11:10	36:11	36:11	10	w-s036-a011-w008	36:11:8	m-w-s036-a011-w008-03	بِالْغَيْبِ	غ ي ب	بـ	position_crosswalk	morpheme_aligned
q:36:11:12	36:11	36:11	12	w-s036-a011-w009	36:11:9	m-w-s036-a011-w009-02;m-w-s036-a011-w009-03	فَبَشِّرْهُ	ب ش ر	بـ	position_crosswalk	morpheme_aligned
q:36:11:13	36:11	36:11	13	w-s036-a011-w009	36:11:9	m-w-s036-a011-w009-02			بـ	surface_root_sequence_fallback	morpheme_aligned
q:36:11:14	36:11	36:11	14	w-s036-a011-w010	36:11:10	m-w-s036-a011-w010-02	بِمَغْفِرَةٍ	غ ف ر	بـ	position_crosswalk	morpheme_aligned
q:36:11:16	36:11	36:11	16	w-s036-a011-w011	36:11:11	m-w-s036-a011-w011-02	وَأَجْرٍ	أ ج ر	بـ	position_crosswalk	morpheme_aligned
q:36:11:17	36:11	36:11	17	w-s036-a011-w012	36:11:12	m-w-s036-a011-w012-01	كَرِيمٍ	ك ر م		position_crosswalk	morpheme_aligned
q:36:12:1	36:12	36:12	1	w-s036-a012-w001	36:12:1	m-w-s036-a012-w001-01;m-w-s036-a012-w001-02				position_crosswalk	morpheme_aligned
q:36:12:2	36:12	36:12	2	w-s036-a012-w002	36:12:2	m-w-s036-a012-w002-01	نَحْنُ	ن ح ن		position_crosswalk	morpheme_aligned
q:36:12:3	36:12	36:12	3	w-s036-a012-w003	36:12:3	m-w-s036-a012-w003-01	نُحْيِي	ح ي ي		position_crosswalk	morpheme_aligned
q:36:12:4	36:12	36:12	4	w-s036-a012-w004	36:12:4	m-w-s036-a012-w004-02	الْمَوْتَى	م و ت		position_crosswalk	morpheme_aligned
q:36:12:6	36:12	36:12	6	w-s036-a012-w005	36:12:5	m-w-s036-a012-w005-02	وَنَكْتُبُ	ك ت ب		position_crosswalk	morpheme_aligned
q:36:12:7	36:12	36:12	7	w-s036-a012-w006	36:12:6	m-w-s036-a012-w006-01	مَا	أ و ي		position_crosswalk	morpheme_aligned
q:36:12:8	36:12	36:12	8	w-s036-a012-w007	36:12:7	m-w-s036-a012-w007-01	قَدَّمُوا	ق د م		position_crosswalk	morpheme_aligned
q:36:12:10	36:12	36:12	10	w-s036-a012-w008	36:12:8	m-w-s036-a012-w008-02	وَآثَارَهُمْ	أ ث ر		position_crosswalk	morpheme_aligned
q:36:12:12	36:12	36:12	12	w-s036-a012-w009	36:12:9	m-w-s036-a012-w009-02	وَكُلَّ	ك ل ل		position_crosswalk	morpheme_aligned
q:36:12:13	36:12	36:12	13	w-s036-a012-w010	36:12:10	m-w-s036-a012-w010-01	شَيْءٍ	ش ي ء		position_crosswalk	morpheme_aligned
q:36:12:14	36:12	36:12	14	w-s036-a012-w011	36:12:11	m-w-s036-a012-w011-01	أَحْصَيْنَاهُ	ح ص ي	فِي	position_crosswalk	morpheme_aligned
q:36:12:15	36:12	36:12	15	w-s036-a012-w012	36:12:12	m-w-s036-a012-w012-01			فِي	position_crosswalk	morpheme_aligned
q:36:12:16	36:12	36:12	16	w-s036-a012-w013	36:12:13	m-w-s036-a012-w013-01	إِمَامٍ	أ م م	فِي	position_crosswalk	morpheme_aligned
q:36:12:17	36:12	36:12	17	w-s036-a012-w014	36:12:14	m-w-s036-a012-w014-01	مُبِينٍ	ب ي ن		position_crosswalk	morpheme_aligned
q:36:13:2	36:13	36:13	2	w-s036-a013-w001	36:13:1	m-w-s036-a013-w001-02	وَاضْرِبْ	ض ر ب	لـ	position_crosswalk	morpheme_aligned
q:36:13:3	36:13	36:13	3	w-s036-a013-w002	36:13:2	m-w-s036-a013-w002-01			لـ	position_crosswalk	morpheme_aligned
q:36:13:4	36:13	36:13	4	w-s036-a013-w002	36:13:2	m-w-s036-a013-w002-02	لَهُمْ		لـ	position_crosswalk	morpheme_aligned
q:36:13:5	36:13	36:13	5	w-s036-a013-w003	36:13:3	m-w-s036-a013-w003-01	مَثَلَاً	م ث ل		position_crosswalk	morpheme_aligned
q:36:13:6	36:13	36:13	6	w-s036-a013-w004	36:13:4	m-w-s036-a013-w004-01	أَصْحَابَ	ص ح ب		position_crosswalk	morpheme_aligned
q:36:13:7	36:13	36:13	7	w-s036-a013-w005	36:13:5	m-w-s036-a013-w005-02	الْقَرْيَةِ	ق ر ي		position_crosswalk	morpheme_aligned
q:36:13:8	36:13	36:13	8	w-s036-a013-w006	36:13:6	m-w-s036-a013-w006-01	إِذْ	أ ذ ي		position_crosswalk	morpheme_aligned
q:36:13:9	36:13	36:13	9	w-s036-a013-w007	36:13:7	m-w-s036-a013-w007-01;m-w-s036-a013-w007-02	جَاءَهَا	ج ي أ		position_crosswalk	morpheme_aligned
q:36:13:10	36:13	36:13	10	w-s036-a013-w008	36:13:8	m-w-s036-a013-w008-02	الْمُرْسَلُونَ	ر س ل		position_crosswalk	morpheme_aligned
q:36:14:1	36:14	36:14	1	w-s036-a014-w001	36:14:1	m-w-s036-a014-w001-01	إِذْ	أ ذ ي		position_crosswalk	morpheme_aligned
q:36:14:2	36:14	36:14	2	w-s036-a014-w002	36:14:2	m-w-s036-a014-w002-01	أَرْسَلْنَا	ر س ل	إِلَى	position_crosswalk	morpheme_aligned
q:36:14:3	36:14	36:14	3	w-s036-a014-w003	36:14:3	m-w-s036-a014-w003-02;m-w-s036-a014-w003-01			إِلَى	position_crosswalk	morpheme_aligned
q:36:14:4	36:14	36:14	4	w-s036-a014-w004	36:14:4	m-w-s036-a014-w004-01	اثْنَيْنِ	ث ن ي		position_crosswalk	morpheme_aligned
